host_file	host_xmlid	host_heading	cluster_id	canonical_yiddish	db_id	n_mentions	rel_categories	roles	dates	settlements
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C00005	פאַוויליאָן-טעאַטער	467	1	Employment_Performance	פּראָפעסיאנעלער אַקטיאָר		לאָנדאָן
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C00110	גראַנד פּאָליי	1762	1	Leadership_Ownership	אָנגעפֿירט	1939-06	לאָנדאָן
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C00597	גרויסעס טעאַטער	263	1	Leadership_Ownership	פירט אָן	1914	לאָדזש
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C01528_Q02	אַפּאָלאָ		1	Employment_Performance		1920 | 1926	לאָנדאָן
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C01529	„דרולילעין“		1	Employment_Performance		1920 | 1926	לאָנדאָן
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C01530	„ראָיאַלטי“		1	Employment_Performance		1920 | 1926	לאָנדאָן
volume6IIIorg.json	facs_19_tr_1747746110	אייזיקאָוויטש, נייטען [נטע]	ORG-C01531	„פאַרטשון“		1	Employment_Performance		1920 | 1926	לאָנדאָן
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C00197_Q01	שלום-עליכם פֿאָלקס-אינסטיטוט		1	Education_Formation			
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01282	אַמעריקאַנער אַרמיי		1	Affiliation_Membership		1942 | 1946	
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01379	ניו יאָרקער אוניווערזיטעט		1	Education_Formation	דאָקטאָראַט	1951	
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01518	שלום-עליכם-מיטלשול		1	Education_Formation			
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01519	יידישן וויסנשאַפֿטלעכן אינסטיטוט	1077	1	Education_Formation	אַספּיראנט	1940	
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01520	אַרבעטער-רינג אַלומני קלובן		1	Leadership_Ownership		1938 | 1940	
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01521	ניו-יאָרקער סיטי קאָלעדזש		1	Education_Formation	בעטשלאָר אָוו אַרטס	1937	
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01522	שטאַטישן אוניווערזיטעט אין סאָלק לייק סיטי		1	Employment_Performance	לערער	1946	סאָלק לייק סיטי
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01523	קווינס קאָלעדזש אין ניו יאָרק		1	Employment_Performance	פּראָפעסאָר	1946-09	ניו יאָרק
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01524	בראַנדייס אוניווערזיטעט		1	Employment_Performance	גאַסט-פּראָפעסאָר	1966	
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01525	באַנטאָם בוקס		1	Production_Distribution		1966	ניו-יאָרק
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01526	יידישן קולטור-קאָנגרעס		1	Leadership_Ownership	וויצע-פֿאָזיצער		
volume6IIIorg.json	facs_19_tr_1747746114	לאַנדיס, יוסף	ORG-C01527	טעאַטער-גרופּע פֿון ברוקלין קאָלעדזש		1	Production_Distribution		1967-11-30	
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C00906	פּעטערבורגער אוניווערזיטעט	1104	1	Education_Formation			פּעטערבורג
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02139	אַרכעאָלאָגישן אינסטיטוט אין פּעטערבורג	1267	1	Education_Formation			פּעטערבורג
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02140	רויטן קרייץ		1	Leadership_Ownership	הויכע פּאָזיציע	1914 | 1918	
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02141	טיפליסער סאָוויעט פֿון אַרבעטער און סאָלדאָטן-דעפּוטאָטן		1	Production_Distribution			
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02142	"טעאַטער „פּעל מעל"""		1	Production_Distribution		1920-04-09	באַקו
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02143	יידישן הויז		1	Production_Distribution			באַקו
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02144	מיליטערישן קונסטטעאַטער		1	Production_Distribution			
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02145	בערטהאָלד לעווי פֿאַרלאָג		1	Production_Distribution		1937	בערלין
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02146	פֿאַרלאָג „אַרבעטער וועלט“		1	Production_Distribution		1939	שיקאָגאָ
volume6IIIorg.json	facs_202_tr_1747928985	קאַדער, באָריס	ORG-C02147	קאָלעדזש פֿאַר דזשואיש סטאַדיס	1767	1	Employment_Performance	ביבליאָטעקאַר	1938 | 1958	שיקאַגע
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C00005	פאַוויליאָן-טעאַטער	467	1	Employment_Performance		1914 | 1929	לאָנדאָן
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C00089	ווינדזאָר-טעאַטער	134	1	Employment_Performance		1904	ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C00340_Q01	נעשאָנאַל-טעאַטער	118	1	Employment_Performance		1915	ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C00378	אַרטש סטריט טעאַטער	190	1	Employment_Performance		1910	פילאָדעלפיע
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C00515_Q01	טאַליאַ-טעאַטער	130	1	Employment_Performance		1895 | 1900	ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C00633_Q01	פּיפּלס-טעאַטער	120	1	Employment_Performance		1903	ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C01608	די צייט	637	1	Production_Distribution			לאָנדאָן
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C02148	טרופּע א'ד פון ישראל גראָדנער	43	1	Employment_Performance	כאָריסטקע	1886	לאָנדאָן
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C02149_Q01	רומעניע-אָפּערע-הויז	125	1	Employment_Performance	סטאַר		ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C02150_Q01	יוניאָן-טעאַטער	132	1	Employment_Performance		1891-11-13	ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C02151	סטאַר-טעאַטער		1	Employment_Performance		1908	ניו יאָרק
volume6IIIorg.json	facs_203_tr_1747929008	פֿיינמאַן, דיינע	ORG-C02152	דאָס גרענד אָפּערע האָוז		1	Leadership_Ownership	פירט אָן	1918 | 1919	באָסטאָן
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C00310	סאָוועטיש היימלאַנד		1	Affiliation_Membership	רעדאַקציע-מיטגליד	1962	מאָסקווע
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01532	בערלינער אוניווערזיטעט	561	1	Education_Formation		1911 | 1914	בערלין
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01533	גימנאַזיעס אין אָדעס		1	Education_Formation		1906 | 1911	אָדעס
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01534	גימנאַזיעס אין קיעוו	1255	1	Education_Formation		1906 | 1911	קיעוו
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01535_Q01	מעדיצינישן פאַקולטעט אין קיעוו	1254	1	Education_Formation			קיעוו
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01536	רויטער אַרמיי		1	Employment_Performance	מיליטערישער דאָקטאָר	1919	
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01537	דאָס פרייע וואָרט	1220	1	Employment_Performance		1927	קיעוו
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01538	פֿאַרלאַג עמעס	1100	1	Production_Distribution		1934	מאָסקווע
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01539	דער רויטער וועלט		1	Employment_Performance		1926	כאַרקאָוו
volume6IIIorg.json	facs_20_tr_1747746136	אויסלענדער נחום	ORG-C01540	קיעווער טעאַטער בוך	1221	1	Employment_Performance		1927	קיעוו
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C00024	טעאַטער עלדאָראַדאָ	235	1	Employment_Performance	אַרטיסט		וואַרשע
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C00113	עליזעום	516	1	Leadership_Ownership	דירעקטאָר		וואַרשע
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C00447	זשאַרדען ד'היווער		1	Leadership_Ownership	דירעקטאָר	1905	וואַרשע
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C00672	קאַמינסקי-טעאַטער	147	1	Leadership_Ownership	דירעקטאָר	1909	וואַרשע
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C00861	ראָמאַנ-צייטונג		1	Production_Distribution	מחבר	1907	וואַרשע
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C01598	ליטעראַרישע טרופּע	322	1	Leadership_Ownership	דירעקטאָר	1908	
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C02153	וואַרשעווער תלמוד תורה		1	Education_Formation	תלמיד		וואַרשע
volume6IIIorg.json	facs_210_tr_1747928994	קאַמינסקי, אַברהם יצחק	ORG-C02154	בּיכער פֿאַר אַלע		1	Production_Distribution	מחבר	1908	וואַרשע
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C00338_Q01	ליריק-טעאַטער	176	1	Employment_Performance		1921-04-23	
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C00795	קלינטאָן-טעאַטער		1	Employment_Performance			
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C01541	יידישן וואָדעווייל		1	Employment_Performance	הויפּט-ראָלן	1904 | 1910	
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C01542_Q01	יידישע וואָדעוויל-הייזער		1	Employment_Performance	פֿאָט און דערנאָך קאָמיקער		ני-יאָרק
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C01543	ענגלישער בינע		1	Employment_Performance			
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C01544	לעגיטימער אַמעריקאַנער בינע		1	Employment_Performance			
volume6IIIorg.json	facs_21_r_2	אַדלער, היימאַן [באַרטפּעלד]	ORG-C01545	"פּיעסע „סקידינג"""		1	Leadership_Ownership	פּראָדוסער		
volume6IIIorg.json	facs_21_tr_1747746221	אייזענשטאַט, מרדכי	ORG-C01292_Q02	האַרפע		1	Employment_Performance	רעזשיסער	1923 | 1926	פאַריז
volume6IIIorg.json	facs_224_tr_1747929007	קאַמינסקאַ רעגינאַ	ORG-C01597	קאַמינסקיס טעאַטער	809	1	Employment_Performance	שוישפּילערין		
volume6IIIorg.json	facs_224_tr_1747929007	קאַמינסקאַ רעגינאַ	ORG-C01898	פֿאַראייניקטע טרופּע	888	1	Employment_Performance	שוישפּילערין		וואַרשע
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C00096_Q01	פֿאָלקס-טעאַטער		1	Production_Distribution			
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C00468_Q01	פֿאָלקסבלאַט		1	Employment_Performance	רעדאַקטאָר	1940	
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C02155	ווילקאָמירער יידישע רעאַל-שול		1	Education_Formation		1932	ווילקאָמיר
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C02156	קאָוונער יידישער צייטונג „דאָס וואָרט“		1	Employment_Performance	איבערזעצער און רעפּאָרטער	1934	קאָוונע
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C02157	אָוונט-בלאַט“		1	Employment_Performance	רעדאַקטאָר	1938 | 1939	
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C02158	ליטווישער נייעס-אַגענטור		1	Leadership_Ownership	וויצע-דירעקטאָר	1940 | 1952	
volume6IIIorg.json	facs_226_tr_1747928986	שאוס, לייב	ORG-C02159	קולטור-פּאַלאַץ פֿון די פּראָפעסיאנעלע פֿאַראיינען אין ווילנע		1	Production_Distribution		1967-06-13	ווילנע
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C00103	ווילנער טרופּע	551	1	Employment_Performance	שוישפּילער	1921	וואַרשע
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C00409_Q01	סקאַלאַ-טעאַטער		1	Employment_Performance		1939-06	
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C02160	אָרטיקן דייטשן אָפּערעטן-טעאַטער		1	Employment_Performance			
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C02161_Q02	ווילנער יידישן טעאַטער		1	Employment_Performance		1918	ווילנע
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C02162	יידישער דראָמאַטישער טרופּע פֿון אַבאַ קאָמפּאַנעעץ	302	1	Employment_Performance	אַקטיאָר	1919	לאָדזש
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C02163	ריגער יידישן געזעלשאַפֿטלעכן טעאַטער		1	Employment_Performance			ריגע
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C02164	וואַרשעווער ליטעראַטן-פאַריין		1	Employment_Performance		1932	וואַרשע
volume6IIIorg.json	facs_226_tr_1747928999	קאַמיען, יוסף [אָסיאַ]	ORG-C02165	גאָלדפֿאָדן פֿאַריין אין סטאָניסלאַוואָוו	42	1	Leadership_Ownership	רעזשיסער		סטאָניסלאַוואָוו
volume6IIIorg.json	facs_22_tr_1747746198	אַכראָן, יוסף	ORG-C01551	פּעטערבורגער מוזיק-קאָנסערוואַטאָריע	1103	1	Education_Formation		1898	פּעטערבורג
volume6IIIorg.json	facs_22_tr_1747746198	אַכראָן, יוסף	ORG-C01552	געזעלשאַפֿט פֿאַר יידישער מוזיק	1305	1	Affiliation_Membership		1911	פּעטערבורג
volume6IIIorg.json	facs_22_tr_1747746198	אַכראָן, יוסף	ORG-C01553_Q01	מלוכה-קאָנסערוואַטאָריע אין כאַרקאָוו		1	Employment_Performance	הויפּט פֿון דער פֿידל און קאָמער-מוזיק אָפּטיילונג	1913 | 1916	כאַרקאָוו
volume6IIIorg.json	facs_22_tr_1747746198	אַכראָן, יוסף	ORG-C01554	רוסישער אַרמעע		1	Affiliation_Membership		1916 | 1918	
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C00378	אַרטש סטריט טעאַטער	190	1	Employment_Performance			פֿילאַדעלפיע
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C01528_Q01	אַפּאָלאָ		1	Employment_Performance			שיקאַגע
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C01546	מעטראָפּאָליטאָן	146	1	Employment_Performance			שיקאַגע
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C01547	פאָוויליאָן	356	1	Employment_Performance			שיקאַגע
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C01548	"„מיינאַרד""-טעאַטער"		1	Employment_Performance	הויפּטראָל		ניו-יאָרק
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C01549	סיטי האָל		1	Employment_Performance	פּאָליטישן		שיקאַגע
volume6IIIorg.json	facs_22_tr_1747746208	אָבערלענדער, יאָזעף	ORG-C01550	יידישע טעאַטריקל אַלייענסעס		1	Affiliation_Membership			
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C00036_Q01	רוסישן טעאַטער	1509	1	Employment_Performance	רעזשיסירט		נאָוואָסיבירסק
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C01104	לאָדזשער גרויסעס טעאַטער		1	Employment_Performance		1919	לאָדזש
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02007_Q01	יידישן מעוטים-טעאַטער	500	1	Leadership_Ownership	אָנפֿירער	1927 | 1928	ריגע
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02134	פאַדאָ	1584	1	Employment_Performance	סטאָטיסטירן		ווילנע
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02165	גאָלדפֿאָדן פֿאַריין אין סטאָניסלאַוואָוו	42	1	Leadership_Ownership	רעזשיסער און אָנפֿירער	1933	סטאַניסלאַוואָוו
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02166	רוסישער טרופּע פֿון ביעלאַיעוו		1	Employment_Performance	סטאַטיסט		
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02167	ווילנער צירק		1	Employment_Performance			
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02168	פאַקט	1614	1	Leadership_Ownership	אָנפֿירערשאַפֿט	1932	לאָדזש
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02169	דראַמאַטישער שול ביי דער קולטור-ליגע	795	1	Employment_Performance	לערער		וואַרשע
volume6IIIorg.json	facs_231_tr_1747928940	שטיין, אַליאָשאַ [אליהו]	ORG-C02170	מינסקער יידישן מלוכה-טעאַטער	501	1	Employment_Performance	רעזשיסער		מינסק
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C00068	אַקטיאָרן-פאַריין	496	1	Affiliation_Membership			
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C00096_Q01	פֿאָלקס-טעאַטער		1	Employment_Performance			ניו-יאָרק
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C00180_Q01	יידישן קונסט-טעאַטער	1459	1	Employment_Performance	אַקטיאָר	1926	
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C00340_Q01	נעשאָנאַל-טעאַטער	118	1	Employment_Performance			ניו-יאָרק
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C00635_Q01	פּאָבליק-טעאַטער	365	1	Employment_Performance			ניו-יאָרק
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C02171	טרופּע פֿאַר כערסאָן		1	Employment_Performance	קאָמיקער	1881	כערסאָן
volume6IIIorg.json	facs_237_tr_1747928923	פישקינד, אַברהם	ORG-C02172	גימפּעלן אין לעמבערג	257	1	Employment_Performance	אַקטיאָר	1888	לעמבערג
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C00106	חברים-טרופּע		1	Leadership_Ownership			אָדעס
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C00113	עליזעום	516	1	Leadership_Ownership	דירעקטאָר		וואַרשע
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C00144_Q01	עלדאָראַדאָ		1	Employment_Performance			וואַרשעווער
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C00409_Q01	סקאַלאַ-טעאַטער		1	Leadership_Ownership			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C00447	זשאַרדען ד'היווער		1	Employment_Performance			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C00486	אַברהם פישזאָנס טרופּע	181	1	Employment_Performance			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C01439_Q01	דראַמאַטישער שול		1	Education_Formation			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C01507	באַגאַטעלאַ טעאַטער	193	1	Employment_Performance			וואַרשעווער
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C01597	קאַמינסקיס טעאַטער	809	1	Employment_Performance			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C01937_Q01	טעאַטער נאָווי	1108	1	Leadership_Ownership	דירעקציע		אָדעס
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C02173	געזאַנג-קוואַרטעטן		1	Employment_Performance			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C02174	שמ'רס טרופּע	385	1	Employment_Performance			
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C02175	ראָזענזאַלס טרופּע	559	1	Employment_Performance	אַקטיאָר	1903	
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C02176	"קאַמינסקאַס [„די ליטעראַרישע טרופּע""]"	322	1	Employment_Performance			פּעטערבורג
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C02177	"טעאַטער ""באָלגאַראָוואַ"""	871	1	Leadership_Ownership	דירעקציע		אָדעס
volume6IIIorg.json	facs_241_tr_1747928957	ראַפּעל, לייזער	ORG-C02178_Q01	קאָמערץ-שול		1	Education_Formation			
volume6IIIorg.json	facs_244_tr_1747928999	ראַפּעל, ליזע [שולמית שאַפּראַן]	ORG-C02179	ספּענצערס יידישער רעגירונגס-גימנאַזיע	1599	1	Education_Formation			אָדעס
volume6IIIorg.json	facs_244_tr_1747928999	ראַפּעל, ליזע [שולמית שאַפּראַן]	ORG-C02180	ראַפּעלס יידישע טרופּע	469	1	Employment_Performance	פרימאַדאָנע		
volume6IIIorg.json	facs_244_tr_1747929009	עליאסבערג, אַלעקסאַנדער [געב. 22 יולי 1878 — געשט. יולי 1924]	ORG-C02181	געאָרג מילער פאַרלאַג		1	Production_Distribution		1919	מינכען
volume6IIIorg.json	facs_245_tr_1747928875	קרעפּליאַק, יעקב	ORG-C00174_Q01	צוקונפט	225	1	Employment_Performance	סעקרעטאַר	1915	ניו יאָרק
volume6IIIorg.json	facs_245_tr_1747928875	קרעפּליאַק, יעקב	ORG-C02182	קינדער לאַנד		1	Production_Distribution		1923-04	
volume6IIIorg.json	facs_245_tr_1747928875	קרעפּליאַק, יעקב	ORG-C02183	אַרבעטער רינג קינדער ביבליאָטעק		1	Production_Distribution		1928	ניו-יאָרק
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00180_Q01	יידישן קונסט-טעאַטער	1459	1	Employment_Performance	דאָס קינד	1929	
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00262	קול ישראל		1	Employment_Performance			
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00360_Q01	האָפּקינסאָן-טעאַטער	282	1	Employment_Performance			
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00361	דאָגלאָס פּאַרק-טעאַטער	1765	1	Leadership_Ownership	דירעקטאָרן	1951	שיקאַגאָ
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00362	ברייטאָן-טעאַטער		1	Employment_Performance		1941	
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00682	סעקאָנד עוועניו טעאַטער	128	1	Employment_Performance	פּרימאַדאָנע-סוברעטין		
volume6IIIorg.json	facs_245_tr_1747928885	לאַקס, ליליען [בורשטיין]	ORG-C00795	קלינטאָן-טעאַטער		1	Employment_Performance			ניו-יאָרקער
volume6IIIorg.json	facs_246_tr_1747928955	קאָרעס [?]	ORG-C02184	א'ר פֿון גרודסקי		1				אָדעס
volume6IIIorg.json	facs_246_tr_1747928955	קאָרעס [?]	ORG-C05160	גאָלדפֿאַדענס טרופּע	42	1				פאַריז
volume6IIIorg.json	facs_247_tr_1747928913	קאָמפּאַנעעץ, לאה [גאָטליב]	ORG-C00486	אַברהם פישזאָנס טרופּע	181	1	Employment_Performance	פּרימאַדאָנע		
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C00360_Q01	האָפּקינסאָן-טעאַטער	282	1	Leadership_Ownership	אייגנטימער		
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C00635_Q01	פּאָבליק-טעאַטער	365	1	Leadership_Ownership	אייגנטימער		
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C00683	פאַרקוועי טעאַטער	1777	1	Leadership_Ownership			
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C01189	יידיש טעאַלאָגישן סעמינאָר		1	Affiliation_Membership	מיטגליד		
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C02185	סיטי קאָלעדזש		1	Education_Formation		1901	
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C02186	די יוניווערסיטי לאָ-סקול אין ניו-יאָרק		1	Education_Formation		1902	
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C02187	סטענדאָרט פֿעקטאָרס קאָרפּאָרעישאָן		1	Leadership_Ownership	טשערמאַן פֿון דירעקטאָריום		
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C02188	יידישער צדקה-פֿעדעראַציע		1	Leadership_Ownership	אַקטיווער טוער		
volume6IIIorg.json	facs_248_tr_1747928920	שיף דזשייקאָב ר.	ORG-C02189	דענווער סאַנייטאָריע	1514	1	Leadership_Ownership	אַקטיווער טוער		
