edge_id	source_id	target_id	edge_type	role_detail	character	date_start	date_end	date_precision	event_id	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	match_status	review_status	source_layer
E-21741	person:1986	org:279	staff_of	רעזשיסער							P-1-facs_333_tr_1741260495	ORG-C00203|Employment_Performance/artistic_staff	"פֿירט אויף ה. אייניקע פּיעסען אין דער „הירשביין-טרופּע"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21742	person:1986	org:279	performed_with	אקטיאר							P-1-facs_333_tr_1741260495	ORG-C00203|Employment_Performance/performer	אין וועלכער ער שפּילט אויך מיט	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21743	person:1986	org_cluster:ORG-C06501	founded								P-1-facs_333_tr_1741260495	ORG-C06501|Leadership_Ownership/founder	עפֿנט דערנאָך אין וואַרשע... די ערשטע יידישע דראָמאַטישע שול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21744	person:1986	org:551	performed_with								P-1-facs_333_tr_1741260495	ORG-C00103|Employment_Performance/performer	"בעת די „ווילנער טרופּע"" קומט אין וואַרשע, טרעטן אין איר אַריין ה."	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21745	person:1986	org:551	staff_of	רעזשיסער							P-1-facs_333_tr_1741260495	ORG-C00103|Employment_Performance/artistic_staff	"פֿירט דאָרט אויף הירשבייןס ""נבלה“..."	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21746	person:1986	org_cluster:ORG-C03677	staff_of	רעזשיסער							P-1-facs_333_tr_1741260495	ORG-C03677|Employment_Performance/artistic_staff	"נאָכן אויפֿירן „דער דיבוק"" אין לאָדזשער יידישן דראָמאָטישן טעאַטער"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21747	person:1986	org:415	performed_with	גאַסטראָל							P-1-facs_333_tr_1741260495	ORG-C06502|Employment_Performance/performer	פֿאָרט ה. מיט אַ טייל דאָרטיקע אַקטיאָרן און אַ טייל פֿון אַזראָס „ווילנער טרופּע“, גאַסטראָלירן איבער מערב-אייראָפּע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21748	person:1986	org_cluster:ORG-C06503	founded								P-1-facs_333_tr_1741260495	ORG-C06503|Leadership_Ownership/founder	גרינדעט ה., צוזאַמען מיט דר. מ. ווייכערט, אַ נייע דראָמאַטישע סטודיע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21749	person:1986	org_cluster:ORG-C02661_Q01	staff_of	רעזשיסער		1927-04		month			P-1-facs_333_tr_1741260495	ORG-C02661_Q01|Employment_Performance/artistic_staff	אין אַפּריל 1927 פֿירט אויף ה. מיטן „גאָלדפֿאַדען-פֿאַריין“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21750	person:1986	org_cluster:ORG-C06504	staff_of	רעזשיסער							P-1-facs_333_tr_1741260495	ORG-C06504|Employment_Performance/artistic_staff	"טרעט ער צוריק אַריין אַלס רעזשיסער אין דער פּוילישער „ווילנער טרופּע"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21751	person:1986	org:1646	staff_of	רעזשיסער							P-1-facs_333_tr_1741260495	ORG-C00533|Employment_Performance/artistic_staff	"דעם 20 דעצעמבער האָט ה. אויפֿגעפֿירט אין „וו'ניט"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21752	person:1986	org:636	founded	גרינדער							P-1-facs_333_tr_1741260495	ORG-C00105|Leadership_Ownership/founder	ה. איז אויך געווען איינער פֿון די גרינדער פֿון דער קליינקונסטבינע „אַזאַזעל“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21753	person:1986	org:636	staff_of	רעזשיסער							P-1-facs_333_tr_1741260495	ORG-C00105|Employment_Performance/artistic_staff	אַ געוויסע צייט איר רעזשיסער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21754	person:1995	org_cluster:ORG-C06505	work_published_by			1854		year			P-1-facs_334_tr_1741260429	ORG-C06505|Production_Distribution/published_by	דערשיינען אין אַ צווייטער אויפֿלאַגע (פֿיג ס. ב. גוסדאָרפער, פֿירט, 1854, זז. 128, אין ווייבער-טייטש שריפט)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21755	person:1994	org_cluster:ORG-C06506	executive_of	רב הכולל							P-1-facs_334_tr_1741260442	ORG-C06506|Leadership_Ownership/executive	רב הכולל פון ענגלאַנד	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21756	person:1994	org_cluster:ORG-C06507	work_published_by			1910-03-11		day			P-1-facs_334_tr_1741260442	ORG-C06507|Production_Distribution/published_by	"דער רעפעראָט איז אונטערן נאָמען פֿון רעפערענט געדרוקט אין יאָהאָניסבורגער וואָכנבלאַט ""THE SOUTH AFRICAN פון 11 מערץ 1910. JEWISH CRONICLE"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21757	person:1988	org_cluster:ORG-C06508	work_published_by			1904		year			P-1-facs_335_r_6	ORG-C06508|Production_Distribution/published_by	"דעביוטירט אין 1904 אין זמ""ה פונקן“, לאָדזש"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21758	person:1988	org_cluster:ORG-C01306	employed_by	מיטגעאַרבעט אין רעדאַקציע							P-1-facs_335_r_6	ORG-C01306|Employment_Performance/employee	אין קריגס-צייט מיטגעאַרבעט אין רעדאַקציע פֿון „לאָדזער פֿאָלקסבלאַט“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21759	person:1988	org:604	work_produced_by	איבערזעצט							P-1-facs_335_r_6	ORG-C00579|Production_Distribution/produced_by	איבערזעצט קאַלמאןס אָפּערעטע „די רויז פֿון סטאָמבול“, וואָס איז אויפֿגעפֿירט געוואָרן אין לאָדזשער סקאָלאָ-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21760	person:1988	org:49	work_published_by			1929		year			P-1-facs_335_r_6	ORG-C03231|Production_Distribution/published_by	"אין 1929 איז אין פֿ""ג גיטלין, וואָרשע, דערשינען ה.'ס איבערזעצונג פֿון שילערס „ווילהעלם טעל“"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21761	person:1989	org_cluster:ORG-C06509	employed_by	איבערצושרייבן ראָלן און פּיעסן		1900-07		month			P-1-facs_335_tr_1741260411	ORG-C06509|Employment_Performance/employee	האָט ער אָנגעהויבן אין די טעאַטערס טאָליאָ און ווינדזאָר איבערצושרייבן ראָלן און פּיעסן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21762	person:1989	org_cluster:ORG-C00516	employed_by	איבערצושרייבן ראָלן און פּיעסן		1900-07		month			P-1-facs_335_tr_1741260411	ORG-C00516|Employment_Performance/employee	האָט ער אָנגעהויבן אין די טעאַטערס טאָליאָ און ווינדזאָר איבערצושרייבן ראָלן און פּיעסן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21763	person:1989	org_cluster:ORG-C06510	staff_of	סופֿלער							P-1-facs_335_tr_1741260411	ORG-C06510|Employment_Performance/artistic_staff	שפּעטער סופֿלירט ער אין די ניו-יאָרקער טעאַטערס	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21764	person:1989	org_cluster:ORG-C06511	employed_by	פּובליסיטי-אָגענט							P-1-facs_335_tr_1741260411	ORG-C06511|Employment_Performance/employee	געוואָרן פּובליסיטי-אָגענט ביים יידישן פּראָווינץ-מענעדזשער רעלקין	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21765	person:1990	org_cluster:ORG-C01482	studied_at	תּלמיד							P-1-facs_335_tr_1741260409	ORG-C01482|Education_Formation/student	געלערנט אין פּאָזנאַנסקיס שול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21766	person:1990	org_cluster:ORG-C06512	performed_with	אַקטיאָר							P-1-facs_335_tr_1741260409	ORG-C06512|Employment_Performance/performer	3 יאָר אין האָרשפּאלווי מאַרקוס געשפּילט אויף אונגאָריש	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21767	person:1990	org_cluster:ORG-C00481_Q01	performed_with	אַקטיאָר							P-1-facs_335_tr_1741260409	ORG-C00481_Q01|Employment_Performance/performer	"שפּילט ה. אין דער „פרייע יידישע פֿאָלקסבינע"" אין ווין"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21768	person:1990	org:1756	performed_with	אַקטיאָר							P-1-facs_335_tr_1741260409	ORG-C02779|Employment_Performance/performer	שפּילט ער אַ יאָר אין ווינער יידישן טעאַטער רעקלאָם	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21769	person:1990	org_cluster:ORG-C06513	work_produced_by	פּיעסע אויפגעפירט		1920-08-01		day			P-1-facs_335_tr_1741260409	ORG-C06513|Production_Distribution/produced_by	"„די שטיפמאָמע"" איז אויפֿגעפֿירט געוואָרן דעם 1טן אויגוסט 1920 אין האָטעל בייערישער הויף"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21770	person:1990	org_cluster:ORG-C00745	work_produced_by	פּיעסע געשפּילט		1921-08-21		day			P-1-facs_335_tr_1741260409	ORG-C00745|Production_Distribution/produced_by	געשפּילט אין ראָלאַנד-בינע דעם 21טן אויגוסט 1921	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21771	person:1990	org_cluster:ORG-C02782	work_produced_by	פּיעסע אויפגעפירט		1926-05-22		day			P-1-facs_335_tr_1741260409	ORG-C02782|Production_Distribution/produced_by	אויפֿגעפירט אין יידישן קינצלער-קאָבאַרעט (רעזשי מאָקס שטרענג) דעם 22 מאָי 1926	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21772	person:1991	org_cluster:ORG-C04121	performed_with	זינגער							P-1-facs_335_tr_1741260410	ORG-C04121|Employment_Performance/performer	זינגט אין כאָר פון דער סינאָגאָגע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21773	person:1991	org_cluster:ORG-C03064	performed_with	שולמית							P-1-facs_335_tr_1741260410	ORG-C03064|Employment_Performance/performer	פירט ער אויף אין בערלינער זאָל די אָפּערעטע „שולמית“, אין וועלכער ער שפּילט די טיטל-ראָל	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21774	person:1991	org:263	performed_with	ליבהאָבער		1905		year			P-1-facs_335_tr_1741260410	ORG-C01011|Employment_Performance/performer	"אין 1905 האָט ה. זיך באַטייליקט אין דער ליבהאָבער אויפירונג פון פינסקיס „פאַמיליע צבי"" אין לאָדזשער גרויסן טעאַטער"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21775	person:1991	org:263	performed_with	קאָמיקער							P-1-facs_335_tr_1741260410	ORG-C01011|Employment_Performance/performer	שפּילט אייניקע יאָר אַלס קאָמיקער אין גרויסן טעאַטער (דיר. יצחק זאַנדבערג)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21776	person:3199	org_cluster:ORG-C03166	member_of	אָגיטאַטאָר		1907		year			P-1-facs_335_tr_1741260385	ORG-C03166|Affiliation_Membership/member	אַריינגעטראָטן אין דער ס'ס-פּאָרטיי און אַרומגעפֿאָרן איבער דער פּראָווינץ אַלס אָגיטאַטאָר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21777	person:3199	org:1378	performed_with			1909		year			P-1-facs_335_tr_1741260385	ORG-C06514|Employment_Performance/performer	אַריינגעטראָטן אין דער טרופּע פֿון נאָזשיק און לאַטאָוויטש	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21778	person:3199	org_cluster:ORG-C06515	performed_with			1917		year			P-1-facs_335_tr_1741260385	ORG-C06515|Employment_Performance/performer	באָשטימט געוואָרן דורכן קיעווער אָרטיסטן-צוזאַמענפֿאָר אין דער „ערשטע קאָאָפּעראַטיווע דראָמע“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21779	person:3199	org:472	performed_with			1919		year			P-1-facs_335_tr_1741260385	ORG-C00012|Employment_Performance/performer	געשפּילט... אין ערשטן יידישן מלוכה-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21780	person:3199	org:472	executive_of	סעקרעטאָר							P-1-facs_335_tr_1741260385	ORG-C00012|Leadership_Ownership/executive	וואו ער איז אויך געווען סעקרעטאָר	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21781	person:3199	org:442	member_of			1922		year			P-1-facs_335_tr_1741260385	ORG-C00108|Affiliation_Membership/member	אַריינגעטראָטן אין יידישן אַרטיסטן-פֿאַריין	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21782	person:3199	org_cluster:ORG-C00910	work_published_by			1909		year			P-1-facs_335_tr_1741260385	ORG-C00910|Production_Distribution/published_by	1909 האָט וו. דעביוטירט מיט אַ ליד אין דער וואַרשעווער „טעאָטער-וועלט“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21783	person:3199	org_cluster:ORG-C02356	work_published_by			1919		year			P-1-facs_335_tr_1741260385	ORG-C02356|Production_Distribution/published_by	געשריבן „טאָג-לידער“ אין „די שטימע“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21784	person:3199	org_cluster:ORG-C06516	employed_by	מיטגעאַרבעט		1922		year			P-1-facs_335_tr_1741260385	ORG-C06516|Employment_Performance/employee	מיטגעאַרבעט אין די פּאַריזער פּעריאָדישע אויסגאָבן „דאָס אידישע לעבען“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21785	person:3199	org_cluster:ORG-C01814	managed	רעדאָקטירט		1925		year			P-1-facs_335_tr_1741260385	ORG-C01814|Leadership_Ownership/owner_manager	רעדאָקטירט אין בעלגיע דאָס וואָכנבלאָט „דאָס יידישע וואָרט“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21786	person:3199	org_cluster:ORG-C00065_Q03	employed_by	שטענדיקער מיטאָרבעטער							P-1-facs_335_tr_1741260385	ORG-C00065_Q03|Employment_Performance/employee	געוואָרן אַ שטענדיקער מיטאָרבעטער אין דער אַנטווערפּענער „די יידישע צייטונג“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21787	person:3199	org_cluster:ORG-C06517	work_produced_by			1919		year			P-1-facs_335_tr_1741260385	ORG-C06517|Production_Distribution/produced_by	„די פרוי אין קייטן“ (אויפגעפ. 1919 אין אָדעס, אין יעוורעיסקי טעאַטער)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21788	person:3199	org:408	work_produced_by			1927		year			P-1-facs_335_tr_1741260385	ORG-C00556|Production_Distribution/produced_by	„דער ווילנער גאון“ (אויפגעפ. דורך וואָלף זילבערבערג אין 1927 אין לאָנדאָנער פּאָוויליאָן-טעאַטער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21789	person:3199	org_cluster:ORG-C01486_Q01	work_produced_by			1922		year			P-1-facs_335_tr_1741260385	ORG-C01486_Q01|Production_Distribution/produced_by	„דער גלח ראָספּוטין“ (אויפגעפ. 1922 אין פּאָריז ביי בלומענטאָל)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21790	person:3199	org_cluster:ORG-C01486_Q01	work_produced_by			1929		year			P-1-facs_335_tr_1741260385	ORG-C01486_Q01|Production_Distribution/produced_by	„קדוש השם“ לויט שלום אָש (אויפגעפ. אין 1929 אין אַנטווערפּען ביי בלומענטאָל)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21791	person:906	org:295	performed_with	אַקטיאָר							P-1-facs_336_tr_1741260422	ORG-C03015|Employment_Performance/performer	ער האָט געשפּילט אַלס אַקטיאָר, געזונגען אין כאָר	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21792	person:906	org:295	staff_of								P-1-facs_336_tr_1741260422	ORG-C03015|Employment_Performance/artistic_staff	גלייכצייטיק געשריבן מוזיק צו די לידער פֿון רעפּערטואָר	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21793	person:906	org_cluster:ORG-C01500_Q01	staff_of	דיריגענט							P-1-facs_336_tr_1741260422	ORG-C01500_Q01|Employment_Performance/artistic_staff	זיינענדיק טעטיק אַלס דיריגענט אין שולן (ביים חזן אַלטער באָומאַן און דערנאָך ביי אהרן סיגעל אין דער רומענישער שול אין ניו יאָרק)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21794	person:906	org:1007	staff_of	געהילף-דיריגענט		1900		year			P-1-facs_336_tr_1741260422	ORG-C06518|Employment_Performance/artistic_staff	אין 1900 געוואָרן צוערשט געהילף-דיריגענט צו יידעלע בעלזער אין הורוויץ-חיימאָוויטשעס טרופּע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21795	person:906	org:1007	staff_of	קאָמפּאָזיטאָר							P-1-facs_336_tr_1741260422	ORG-C06518|Employment_Performance/artistic_staff	דערנאָך דער קאָמפּאָזיטאָר פֿון דער טרופּע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21796	person:906	org:120	staff_of	קאָמפּאָזיטאָר							P-1-facs_336_tr_1741260422	ORG-C00633_Q01|Employment_Performance/artistic_staff	אָנגאַזשירט צו עדעלשטיין אין פּיפּלס-טעאַטער קאָמפּאָנירט שוין וו. אַליין	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21797	person:906	org:156	staff_of	קאָמפּאָזיטאָר							P-1-facs_336_tr_1741260422	ORG-C01181|Employment_Performance/artistic_staff	דערנאָך (אין טאָמאָשעווסקיס טעאַטער) צו טאָמאָשעווסקיס „דאָס הייליקע ליד“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21798	person:906	org:316	staff_of	קאָמפּאָזיטאָר							P-1-facs_336_tr_1741260422	ORG-C03903_Q01|Employment_Performance/artistic_staff	איצט טרעט וו. אַריין צו וויינטרויבן אין ליבערטי און שרייבט די מוזיק	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21799	person:906	org_cluster:ORG-C03902_Q01	staff_of	דיריגענט און קאָמפּאָזיטאָר							P-1-facs_336_tr_1741260422	ORG-C03902_Q01|Employment_Performance/artistic_staff	שפּעטער איז וו. 3 סעזאָנען דיריגענט און קאָמפּאָזיטאָר אין געבילם טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21800	person:906	org:365	staff_of	קאָמפּאָזיטאָר		1927		year			P-1-facs_336_tr_1741260422	ORG-C00635_Q01|Employment_Performance/artistic_staff	1927 — האָט וו., אין פּאָבליק-טעאַטער, געשריבן די מוזיק	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21801	person:906	org_cluster:ORG-C02571	staff_of	דיריגענט							P-1-facs_336_tr_1741260422	ORG-C02571|Employment_Performance/artistic_staff	איז וו. אַ געוויסע צייט אויך ווייטער געווען דיריגענט אין דער אוהב צדק שול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21802	person:906	org_cluster:ORG-C06519	staff_of	דיריגענט							P-1-facs_336_tr_1741260422	ORG-C06519|Employment_Performance/artistic_staff	אין דער ספרדישער שול אין באָראַ פּאַרק ביים חזן מאָרגענשטערן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21803	person:3274	org_cluster:ORG-C06520	employed_by	בוכהאָלטער							P-1-facs_337_tr_1741260519	ORG-C06520|Employment_Performance/employee	געאַרבעט צוערשט אַלס בוכהאָלטער ביי סאָוואַ מאָראַזאָוו אין וואַרשע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21804	person:3274	org_cluster:ORG-C06520	executive_of	פֿאַרוואַלטער							P-1-facs_337_tr_1741260519	ORG-C06520|Leadership_Ownership/executive	דערנאָך געוואָרן פֿאַרוואַלטער ביי דער זעלבער פֿירמע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21805	person:3274	org:271	employed_by								P-1-facs_337_tr_1741260519	ORG-C03230|Employment_Performance/employee	"וו. האָט דעביוטירט מיט פעליעטאָנען א""פּ יהלום אין „הצופה"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21806	person:3274	org:68	employed_by								P-1-facs_337_tr_1741260519	ORG-C00210|Employment_Performance/employee	"דערנאָך פֿאַרעפנטלעכט דערציילונגען אין „הצפירה"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21807	person:3274	org:216	employed_by								P-1-facs_337_tr_1741260519	ORG-C00539|Employment_Performance/employee	"אויף יידיש דעביוטירט אין פּעטערבורגער „טאָג"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21808	person:3274	org:215	employed_by	קאָרעספּאָנדענט		1925		year			P-1-facs_337_tr_1741260519	ORG-C00909|Employment_Performance/employee	"זייט 1925 זיך באָזעצט אין אָרץ ישראל אַלס קאָרעספּאָנדענט פֿון „מאָמענט"" אין וואַרשע"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21809	person:3274	org:263	work_produced_by			1908		year			P-1-facs_337_tr_1741260519	ORG-C01104|Production_Distribution/produced_by	אויפֿגעפֿירט דורך מעערסאָן אין 1908 אין לאָדזשער גרויסעס טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21810	person:3274	org_cluster:ORG-C04344_Q01	work_produced_by			1919		year			P-1-facs_337_tr_1741260519	ORG-C04344_Q01|Production_Distribution/produced_by	אויפֿגעפֿירט אין וואַרשעווער עליזעאוםטעאַטער (מיט מיכאָלעסקאָ, כאָראַז און סט. קלער אין די הויפּטראָלן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21811	person:3274	org_cluster:ORG-C06521	work_published_by			1909		year			P-1-facs_337_tr_1741260519	ORG-C06521|Production_Distribution/published_by	פערלאָג ז. רעזניק, וואַרשאַ 1909	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21812	person:3274	org_cluster:ORG-C00550	work_published_by			1922		year			P-1-facs_337_tr_1741260519	ORG-C00550|Production_Distribution/published_by	פֿאַרלאָג א. גיטלין, וואַרשע 1922	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21813	person:3274	org:469	work_produced_by			1907		year			P-1-facs_337_tr_1741260519	ORG-C06522|Production_Distribution/produced_by	אויפֿגעפֿירט געוואָרן אין 1907 אין וואַרשע דורך ל. ראָפּעל	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21814	person:3274	org:330	work_produced_by			1908		year			P-1-facs_337_tr_1741260519	ORG-C06523|Production_Distribution/produced_by	אויפֿגעפֿירט דורך מעערסאָן אין 1908 אין לאָדזשער גרויסעס טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21815	person:3273	org_cluster:ORG-C06524	studied_at	תּלמיד							P-1-facs_337_r_1	ORG-C06524|Education_Formation/student	צו 17 יאָר אַריין אין דער ישיבה פֿון „אַלטן ביתהמדרש“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21816	person:3273	org_cluster:ORG-C02371	employed_by	מאַמער-שרייבער							P-1-facs_337_r_1	ORG-C02371|Employment_Performance/employee	וו. האָט געשריבן פֿיל מאַמרים אין די העברעישע צייטשריפטן „המגיד“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21817	person:3273	org_cluster:ORG-C05662_Q01	employed_by	מאַמער-שרייבער							P-1-facs_337_r_1	ORG-C05662_Q01|Employment_Performance/employee	וו. האָט געשריבן פֿיל מאַמרים אין די העברעישע צייטשריפטן ... „העברי“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21818	person:3273	org_cluster:ORG-C01136	employed_by	מאַמער-שרייבער							P-1-facs_337_r_1	ORG-C01136|Employment_Performance/employee	וו. האָט געשריבן פֿיל מאַמרים אין די העברעישע צייטשריפטן ... „הקול“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21819	person:3273	org_cluster:ORG-C00939	employed_by	מאַמער-שרייבער							P-1-facs_337_r_1	ORG-C00939|Employment_Performance/employee	וו. האָט געשריבן פֿיל מאַמרים אין די העברעישע צייטשריפטן ... „המליץ“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21820	person:3273	org:68	employed_by	מאַמער-שרייבער							P-1-facs_337_r_1	ORG-C00210|Employment_Performance/employee	"וו. האָט געשריבן פֿיל מאַמרים אין די העברעישע צייטשריפטן ... „הצפירה"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21821	person:3273	org_cluster:ORG-C06525	founded	אַרויסגעבער		1865		year			P-1-facs_337_r_1	ORG-C06525|Leadership_Ownership/founder	"אין 1865 אַרויסגעגעבן אַ זשורנאָל „הכוכבים"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21822	person:3273	org_cluster:ORG-C04511	work_published_by	שריפטזעצער							P-1-facs_337_r_1	ORG-C04511|Production_Distribution/published_by	אין רוסיש איז אָנגעגעבן געדרוקט ביי ראָזענקראַנץ-שריפטזעצער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21823	person:3273	org_cluster:ORG-C06526	work_published_by	דרוקער							P-1-facs_337_r_1	ORG-C06526|Production_Distribution/published_by	"וואַרשע, בדפוס של ר"" יוסף לעבענזאָהן"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21824	person:3273	org_cluster:ORG-C06527	work_published_by	פאַרלאַג		1877		year			P-1-facs_337_r_1	ORG-C06527|Production_Distribution/published_by	וואַרשעווער אַנאָנימע אויסגאָבע פֿון 1877 (פֿאַרלאָג מונק)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21825	person:3273	org_cluster:ORG-C02661_Q01	work_produced_by			1927		year			P-1-facs_337_r_1	ORG-C02661_Q01|Production_Distribution/produced_by	אין 1927 האָט דוד הערמאָן מיט דעם סטאָניסלאָווער „גאָלדפֿאָדען פאַריין“ אויפֿגעפֿירט די קאָמעדיע „ווייבערישע קניפּלעך“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21826	person:3273	org:551	work_produced_by			1928-08-14		day			P-1-facs_337_r_1	ORG-C00103|Production_Distribution/produced_by	"דעם 14 אויגוסט 1928 האָט ער די קאָמעדיע אויפֿגעפֿירט ביי דער „ווילנער טרופּע"" אין וואַרשע"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21827	person:3273	org_cluster:ORG-C04504_Q01	member_of	זקן			1912				P-1-facs_337_r_1	ORG-C04504_Q01|Affiliation_Membership/member	ביז מ'האָט אים אַריינגעגעבן אין מושב-זקנים, וואאו ער איז ... געשטאָרכן סוף 1912	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21828	person:3196	org_cluster:ORG-C00207	studied_at								P-1-facs_338_tr_1741260416	ORG-C00207|Education_Formation/student	געלערנט אין חדר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21829	person:3196	org_cluster:ORG-C00637_Q01	studied_at								P-1-facs_338_tr_1741260416	ORG-C00637_Q01|Education_Formation/student	געלערנט אין ... בית-המדרש	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21830	person:3196	org_cluster:ORG-C03648	work_published_by			1921		year			P-1-facs_338_tr_1741260416	ORG-C03648|Production_Distribution/published_by	"פ""ג „פעניקס"", וואַרשע, 1921"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21831	person:3276	org:340	performed_with								P-1-facs_338_tr_1741260418	ORG-C00045|Employment_Performance/performer	נאָך אַלס קינד האָט וו. די געלעגנהייט אויסצוטרעטן מיטן לידל „קויפט, יידעלעך, קויפט' אין גאָלדפֿאַדעןס „כשוף-מאָכערין“ ביי אַקסעלראָד, וועלכער גאַסטראָלירט מיט זיין טרופּע אין סטרי.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21832	person:3276	org_cluster:ORG-C06528	staff_of	משורך							P-1-facs_338_tr_1741260418	ORG-C06528|Employment_Performance/artistic_staff	שפּעטער טרעט אַריין וו. אַלס משורך צום חזן ברוך קינסטלער אין לעמבערג	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
