source_file	row_id	name	original_type	auto_canonical_type	ra_canonical_type	match_status	decided_via	needs_review	count_across_files
organizations_clustered	ORG-C03163	וואַרשעווער יודענראַט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03164	יידישן קולטור-ראַט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03165	קינסטלער קאָאָפּעראַטיוו	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C02936	יידישער סאָציאַלער אַליינהילף	welfare organization	OTHER - elaborate!		ra_blank	context_weak	yes	1
organizations_clustered	ORG-C03178	ווילנער יידישער סקויטןאָרגאַניזאַציע 'די בין'	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03110	יוגנט-קלוב	organization	Education	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C03181	יידנראָט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	3
organizations_clustered	ORG-C03182	אַרבעטערפאַריינען	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C02654	אַרטיסטן-קיך	other	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C03190	יידישער קולטור-בונד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03245	יידישער קונסטגעזעלשאַפט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03258	מלוכה-פאַבריק	other	Labour	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C03269	טאָז	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03277	ליגע פאַר לופט-פאַרטיידיקונג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03278	פאָלקס-קיך נומער 145	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03287	ציוניסטישע יוגנט-גרופּעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03288	פּראָפעסיאנעלער באַוועגונג פֿון די אָנגעשטעלטע און אַרבעטער	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C03289	יידיש-נאַציאָנאַלער ליסטע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03296	ציוניסטישן קלוב	club	Political bodies	Society/ Union	disagree	context		2
organizations_clustered	ORG-C03299	יידישיסטישע קולטור-פאַריינען און אַמאַטאָרןקלובן	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03300	הילפס-אינסטיטוציעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00558	וואַרשעווער יידישן ליטעראַטן-פאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	3
organizations_clustered	ORG-C03314	יידישן פלאַסטיקערפאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03320	צענטאָס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03323	פּוילישער קונסט-געזעלשאַפט „זאַכענטאַ“	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03327	געזעלשאַפֿט צו פֿאַרשפּרייטן קונסט צווישן יידן	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03329	יום (יידישע אונטערשטיצונגס-שטעלע)	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03331	געזעלשאַפט „קולטור“	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03336	גרופּע 'יונג-יידיש'	group	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03351	אַסעקוראַציע-געזעלשאַפט 'אייראָפּע'	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C03353	יידישער פּאָליציי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02684	לאָדזשער געטאָ	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03402	יידישער קאָמף-אַרגאַניזאַציע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02870	יידישער געזעלשאַפט צו פאַרשפּרייטן קונסט	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C03406	יאָסער טויבנהאַלע	literary circle	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03408	לינקער פּצ-יוגנט-באַוועגונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03442	יידישע סאָציאַל-דעמאָקראַטישע פאַרטיי אין גאַליציע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C01648	עסטרייך אונגאַרישער אַרמיי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03446	בילדונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03460	יס'אַ	social organization	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C03461	פּליטים-פּונקט פאַר דער אינטעליגענץ	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02872	יידישער אַליינהילף	social organization	OTHER - elaborate!		ra_blank	context_weak	yes	1
organizations_clustered	ORG-C03469	לאָדזשער פאַריין פון האַנטווערקער	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03487	יידישער 'קינדער-פֿאַרזאָרגונגס-געזעלשאַפט'	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03488	מכבי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	5
organizations_clustered	ORG-C03490	ייקאָר	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03491	געזעלשאַפט פון סאָציאַלער אַליינהילף	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03502	אַרטיקער קולטוס-געמיינדע	organization	Musical organization	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C03512	חסד של אמת	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	3
organizations_clustered	ORG-C03519	נאָדל צענטראַלע אין פּוילן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03527	אוקראיינישער שרייבער-פאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03321	איקאָר	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03092	עונג שבת	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C01318	אַרבעטער היים	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C03563	לעמבערגער יידישן הילפסקאָמיטעט	welfare organization	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C03564	ליגע פֿאַר מענטשן רעכט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03570	פֿאָלקיסטישן יוגנט-פֿאַרבאַנד פרץ	organization	Education	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C03269	טאָז	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03572	"יס""א"	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C03573	תקומה	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03574	פֿאַראייניקטן אַנטי-היטלעריסטישן קאָמיטעט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03575	נאַציאָנאַל-סאָציאַליסטישער פֿראַקציע	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C03578	אַנ-סקי קאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03625	טשערנאָוויצער שולפאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03635	פאַרבאַנד פֿון סאָוויעטישע שרייבער אין אוקראַינע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03654	רעכטע פּועלי ציון	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03657	שרייבער-הויז	cultural_center	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C00174	צוקונפט	organization	Education	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C03667	וואַרשעווער יידישן דרוקער-פאַריין	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C03695	ערשטע ציוניסטישע יוגנט-אָרגאַניזאַציע אין מערבגאַליציע	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C03697	יידישן נאַציאָנאַלדאַט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03698	יידישן זעלבסטשוץ-רעגימענט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03701	יידישער קאָלאָ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00834	"געזעלשאַפֿט ""יידישע בינע"""	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C00067	"ייוו""אָ"	אינסטיטוט	Education		ra_blank	context_weak	yes	1
organizations_clustered	ORG-C00944	האַיאַס	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03711	אַנטי-פאַשיסטישער באַוועגונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03714	אָפיצירן-קלוב אין וואָלסק	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03718	"אַרבעטער-קלוב „ספּאַרטאַק"""	club	Amateur	Society/ Union	disagree	context		1
organizations_clustered	ORG-C00114	הזמיר	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03732	יאָנג מען חבר אַסאַסייישן	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03735	מעקסיקאַנער פֿילם קאָמפּאָני	company	Business	Company on Tour	disagree	context		2
organizations_clustered	ORG-C03736	מעקסיקאַנער ישראל האַנדלס קאָמער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03738	יתומים-היים פֿאַר מיידלעך	orphanage	Not an organization	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03740	יוגנט-היים	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03741	פֿריינט פֿון אַרבעטנדיקן ישראל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03742	קולטורקאָמיסיע ביים יידישן צענטראָל-קאָמיטעט אין מעקסיקע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03743	יידישן צענטראָל-קאָמיטעט אין מעקסיקע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03744	יידישן הילפס-פֿאַריין	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03745	מדינת ישראל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03746	יידישער זעלבסטשוץ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03749	דרום פלאָרידא קאונסל פון בני ברית לאָדזשעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03750	מימי ביעטש סיוויק ליג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03751	בראַדערהוד פֿון טעמפּל עמנואל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03752	עלקס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03753	אָפּטימיסטס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03754	אַלד פעלאָוס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03757	דזשעראַנטאָלאָדזשיקל סאָסייעט פֿון אַמעריקע	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03758	וועסטסייד יידישן צענטער	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03759	אָרגאַניזאַציע פון דער שאַרית הפליטה	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03760	מלאָווער אָפּאַטאָשן קלוב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C00966	הדסה	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C02569	פּיאָנערן פרויען אָרגאַניזאַציע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03777	רחל-גרופּע פון דער פּיאָנערן פרויען-אָרגאָניזאַציע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03778	דער אַשכנזישער קהלה אין מעקסיקע	community	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03779	קולטור-דעפּאָרטאָמענט	cultural department	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C03781	פעסטיוואָל פון יידישער מוזיק און נגינה	festival	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C02489	אָרט	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C02073	היאָס	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C03784	שלמה מענדעלסאָן ברענטש 683	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03785	אָרטור זיגעלבוים ברענטש	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03786	זאָגלעמביא קלוב	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03790	נאָשעלקעס און אומגעגענד הילפס סאָסייעטי	relief society	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C03792	נאַשעלסקער אָרגאַניזאַציע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03795	„היים פֿאַר עלטערע“ ביים אַרבעטער רינג	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03796	לאָדזשער יאָנג לעידיס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03797	אַסאָשיעיד לאָדזשער לעידיס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03798	יונייטער לאָדזשער רעליף	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03799	אַרבעטער רינג כרענטש 324	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C03800	פֿרויען כרענטש ב 342	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03801	פֿרויען דיוויזיע ביי דער „היים“	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C02515	לייוויק-הויז	cultural_center	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C03803	ספּעציעלע פֿאַנדעישאָן	charity	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03806	וועלטפֿאַרבאַנד פֿון די בערגען כעלזענער	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03808	פאַראייניקטער מעמאָריאַל-קאָמיטעט אין לאָס אַנדזשעלעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03812	וואַרשעווער געטאָ-אויפֿשטאַנד	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03852	עם עולם	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	3
organizations_clustered	ORG-C03859	זשיטאָמירער יידישן אַרבעטער-קלוב	club	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C03861	קלוב פֿון די קוסטארן	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03862	"קלוב פון די מעטאַליסטן א""נ טאָמסקי"	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03852	עם עולם	group	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C03886	אינדעפּענדענט היברו עקטאָרס ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	4
organizations_clustered	ORG-C02661	גאָלדפֿאַדען פאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C03890	יידישן סאָציאַליסטישן פֿאַרבאַנד	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C03916	אַרבעטער-באַוועגונג	union	Labour	Society/ Union	disagree	context		6
organizations_clustered	ORG-C03930	"טעאַטער-מוזיי א""נ פֿון א. ר. קאַמינסקי"	organization	Society/ Union	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C00179	קונסט-רינג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03956	יעקאָפּא	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02489	אָרט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C01519	יידישן וויסנשאַפֿטלעכן אינסטיטוט	institute	Education	OTHER - elaborate!	disagree	context_weak	yes	1
organizations_clustered	ORG-C03973	די וויטעבּסקער סטוּדיע	סטוּדיע	סטוּדיע	Society/ Union	disagree	unresolved	yes	2
organizations_clustered	ORG-C00753	שלום-עליכם-סטוּדיע	סטוּדיע	סטוּדיע	Society/ Union	disagree	unresolved	yes	1
organizations_clustered	ORG-C03978	טעאַליג	געזעלשאַפט	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03979	יידישער קוּלטוּר-געזעלשאַפט	געזעלשאַפט	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C03993	יידישן טעאַטער-מוּזיי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03996	ציוניסטישע קאָנגרעסן	organization	Political bodies	OTHER - elaborate!	disagree	context		3
organizations_clustered	ORG-C00246	קולטור-ליגע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04046	ליט. קונסט געזעלשאַפט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00729	געזקולט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C04072	דער יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	4
organizations_clustered	ORG-C03916	אַרבעטער-באַוועגונג	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C04112	ועדת החזיונות	committee	Political bodies	Society/ Union	disagree	context_weak	yes	3
organizations_clustered	ORG-C04144	בונדישער אַקאַדעמישער אָרגאַניזאַציע	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C04145	לאַנדראַט פֿון די פּראָפעסיאנעלע פֿאַראיינען	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04146	צענטראַלן לעדער-פֿאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04147	צענטראַלן דרוקער-פֿאַראיין	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C04158	יידישער שול-אָרגאַניזאַציע	organization	Religious institutions/organizations	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C01842	יידישן לעגיאָן	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C04161	גדוד מגיני השפה	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00246	קולטור-ליגע	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C04257	יידישער וואָדעוויל-יוניע (לאָקאַל 5)	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04263	גאַליציאַנער לאַנדסלייט-פֿאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C02824	יידישער סעקציע ביי פּ. פּ. ס.	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C04300	וואַריעטע-יוניע (לאָקאל 5)	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04302	פֿריימויערער-לאָזשע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00852	אַלאוקראַאינישן טעאַטער-קאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C04340	רומענישער סאַציאָליסטישער באַוועגונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04351	„ציון“-פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04353	חוטי הזהב	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C04354	לבנון	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C02958	אַרבעטער-קאָמיסאַריאַט	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C04366	וואָזראָזשעניע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04368	קאָמפאַרבאַנד	organization	Political bodies	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C04378	קאָמיסאַריאט פֿאַר פֿאָלקסבילדונג פֿון ליטע אין ווייסרוסלאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04379	יעקאַטערינבורגער גובערנאָלן בילדונגס-אָפּטייל	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04388	ווינער יידישן אָרטיסט-פאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04394	לינקע פּ'צ	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04399	קיעווער קינא-פֿאַבריק	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C03551	מענדעלע-מוזיי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C04422	ספּאָרט-יוגנט	organization	Education	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C00831	השומר הצעיר	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C02030	פֿאַראייניקטע יידישע געווערקשאַפטן	union	Society/ Union	Society/ Union	agree	context_weak	yes	8
organizations_clustered	ORG-C01554	רוסישער אַרמעע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C04465	אַמעריקאַנער רויטן קרייז	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04482	האַמלער סאַציאַליסטישן אַרבעטער-רינג פֿון האַרלעם	organization	Labour	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C04504	מושב זקנים	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04508	יידישער גמינע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02700	פּוילישן סיים	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C02493	יידישן נאַציאָנאָל פאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C04540	חבת-ציון	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04570	אָרדען דודס האַרפע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04605	וואָדעוויל-יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	3
organizations_clustered	ORG-C04072	די יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	3
organizations_clustered	ORG-C04615	אַרבעטער-פֿאַראיינען	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C03285	"יוגנט-אָרגאַניזאַציע ""צוקונפט"""	organization	Education	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C00114	הזמיר	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C04072	יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	23
organizations_clustered	ORG-C04634	באַראַנדעסעס לאָדזש „ווייסע מייז“	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C01166	לאָקאַל 5	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04652	מאַגנעס עט קאָמפּ	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04668	אינדעפּענדענט עקטאָרס ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04699	צענטראָלן הילפס-קאָמיטעט אין פּעטערבורג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04705	ערשטן אומלעגאַלן יידיען לערער צוזאַמענפאַר	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04706	יידישער קינדער-פאַרזאָרגונגס-געזעלשאַפט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04708	יעפּאַקאַ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04709	הילפס-קאָמיטעט פאַר מלחמה געליטענע אין ווילנע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04717	פּאָליטפּראָסוויעט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
