row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
ORG-C03217	קאַמעראַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03218	ארטייקער גרויסער כאָר-שול	school	Education	yes		tag						
ORG-C03219	כאָר פֿון יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03220	יוגנט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03221	דראַמאַטישן טעאַטער פֿון ל. סאָקאָלאָוו	theatre	Theatre	yes		tag						
ORG-C03222	נייער יידישער מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03223	גורדוניה	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	Gordonia was a Labor Zionist youth movement, which falls under Jewish political bodies, not a theatre union.	
ORG-C03224	מיט קאַמינסקי און טורקאָוו	troupe	Traveling Company	yes		tag						
ORG-C03225	ווילנער דראַמע	troupe	Traveling Company	yes		tag						
ORG-C03226	קהלשער תלמוד תירה	school	Education	yes		tag						
ORG-C03227	טשערנאָבילער ביתהמדרש	theatre	Theatre	yes		tag						
ORG-C03228	כאָרשול אין זשיטאָמיר	school	Education	yes		tag						
ORG-C03229	וואַרשעווער רעגירונגס-אָפּערע	theatre	Theatre	yes		tag						
ORG-C03230	הצופה	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03231	א. גיטלין	publisher	Publisher	yes		tag						
ORG-C03232	פֿאַרלאַג ש. צוקער	publisher	Publisher	yes		tag						
ORG-C03233	וואַרשעווער סינאַגאָגע-כאָר	theatre	Theatre	yes		tag						
ORG-C03234	ניו יאָרקער 'פאַרווערטס'	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03235	יונג ווילנע	troupe	Traveling Company	yes		tag						
ORG-C03236	טרופּע א'אַ פֿון פֿראַנצאָס	troupe	Traveling Company	yes		tag						
ORG-C03237	די גערמאַנס	troupe	Traveling Company	yes		tag						
ORG-C03238	ווינער אוניווערזיטעט	school	Education	yes		tag						
ORG-C03239	כאָר יוראַנדאַ	choir	Musical organization	yes		tag						
ORG-C03240	פיקאָלאָ	troupe	Traveling Company	yes		tag						
ORG-C03241	איציקל גאָלדענבערג, אַשכנזי, קענער און זיגלער	troupe	Traveling Company	yes		tag						
ORG-C03242	יידישע טרופּע פֿון קאַמינסקי	troupe	Traveling Company	yes		tag						
ORG-C03243	טשערנאָוויצער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03244	סטאַניסלאַוואָווער „גאָלדפֿאַדען-פאַריין“	theatre	Theatre	yes		tag						
ORG-C03245	יידישער קונסטגעזעלשאַפט	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Yidisher Kunstgezelshaft translates to Yiddish Art Society, which fits perfectly into Theatre-related Society/Union as an arts/theatrical association.	
ORG-C03246	טעאַטער-געזעלשאַפט	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is explicitly a theatre society, perfectly fitting the Theatre-related Society/ Union category.	
ORG-C03247	פּאַטראָנאָט פון דער יידישער דראַמאַטישער שול	school	Education	yes		tag						
ORG-C03248	יידישער רעאַלגימנאַזיע	school	Education	yes		tag						
ORG-C03249	קינדער-טרופּע אויף קאַראָווע גאָס	troupe	Traveling Company	yes		tag						
ORG-C03250	פֿאַבריק פון שטרוים-פֿעדערן	factory	Labour (factory/workshop)	yes		tag						
ORG-C03251	לערמאַנס יידישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03252	טרופּע פֿון יעקב ליבערט, רודאָלף זאַסלאַווסקי און ה. ווייסמאַן	troupe	Traveling Company	yes		tag						
ORG-C03253	וואַרשעווער פּאָוויליאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03254	פאַרשיידענע טעאַטערס	theatre	Theatre	yes		tag						
ORG-C03255	ביי יעקב שטערנבערגן	troupe	Traveling Company	yes		tag						
ORG-C03256	ערשטע יידישע עקספּערימענטאַלע סטודיע	theatre	Theatre	yes		tag						
ORG-C03257	ראַשעל בערגערס טעאַטער	theatre	Theatre	yes		tag						
ORG-C03258	מלוכה-פאַבריק	other	Labour (factory/workshop)	yes		context		Labour (factory/workshop)	yes	agree	The entity 'מלוכה-פאַבריק' translates to 'state factory', which perfectly fits the 'Labour (factory/workshop)' category for places of physical labour.	
ORG-C03259	4-קלאַסיקע פֿאָלקס-שול	school	Education	yes		tag						
ORG-C03260	דראַמאַטישער סטודיע באַגינען ביים בונד	theatre	Theatre education	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Theatre education	no	shallow_keyword_overfire	The entity is a dramatic studio, not the Bund itself. The auto-mapper overfired on the parent organization's name.	
ORG-C03261	יידישער פּעריאָדישער פּרעסע	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03262	אַקאַרד	troupe	Traveling Company	yes		tag						
ORG-C03263	קאָריקס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03264	לאָלאַ פאָלמאַנס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03265	באַוועגלעכע יידישע טעאַטער פאַר די מערב-געביטן	theatre	Theatre	yes		tag						
ORG-C03266	תלמוד תורה אויפֿן נאָמען פֿון הרב מייזעל	school	Education	yes		tag						
ORG-C03267	לאָדזשער דייטשער סינאַגאָגע	synagogue	Religious institutions/organizations	yes		tag						
ORG-C03268	כאָרקאָווער אוניווערזיטעט	school	Education	yes		tag						
ORG-C03269	טאָז	union	Health institutions	yes		llm_verified	llm:shallow_keyword_overfire	Health institutions	no	shallow_keyword_overfire	TOZ (Towarzystwo Ochrony Zdrowia) was a major Jewish health and medical welfare organization in Poland, not a theatre union.	
ORG-C03270	פֿאָלקסגעזונט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03271	געזעלשאַפֿט פֿריינט פֿונם יידישן טעאַטער	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	Entity is explicitly a society of friends of the Yiddish theatre, perfectly matching Theatre-related Society/Union.	
ORG-C03272	טאָז-פֿאַרלאַג	publisher	Publisher	yes		tag						
ORG-C03273	"דראַמאַטיישן קרייז ביי דער „קולטור-ליגע"""	theatre	Amateur	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Amateur	no	shallow_keyword_missed_cue	The entity is a dramatic circle (amateur theatre group) affiliated with the Kultur-Lige, not the parent organization itself. It should be classified as Amateur.	
ORG-C03274	מאַסקע	theatre	Theatre	yes		tag						
ORG-C03275	פאַריזער פיאַט'-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03276	ליטבל'ט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03277	ליגע פאַר לופט-פאַרטיידיקונג	organization	Military	yes		llm_verified	llm:shallow_keyword_missed_cue	Military	no	shallow_keyword_missed_cue	'ליגע פאַר לופט-פאַרטיידיקונג' means 'League for Air Defense', a civil defense/paramilitary organization, which fits the Military category.	
ORG-C03278	פאָלקס-קיך נומער 145	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	'פאָלקס-קיך' (folks-kikh) means soup kitchen, which clearly falls under Welfare/Aid organization. The auto-mapper missed this because the original tag was generic.	
ORG-C03279	טרופּע פֿון אַברהם-יצחק און אסתר-רחל קאמינסקי	troupe	Traveling Company	yes		tag						
ORG-C03280	יידישע קינדער-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03281	ערמיטאַזש'-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03282	מועטים טעאַטער	theatre	Theatre	yes		tag						
ORG-C03283	פֿאַרלאַג „ראָי“	publisher	Publisher	yes		tag						
ORG-C03284	כאָר פֿון באַקאַנטן דיריגענט מ. שניאור	choir	Musical organization	yes		tag						
ORG-C03285	"יוגנט-אָרגאַניזאַציע ""צוקונפט"""	theatre	Theatre	yes		tag						
ORG-C03286	"ד""ר ווייכערטס יידישער דראַמאַטישער שול"	school	Education	yes		tag						
ORG-C03287	ציוניסטישע יוגנט-גרופּעס	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	The entity name explicitly contains 'Zionist' (ציוניסטישע), which should route to Jewish political bodies according to the policy.	
ORG-C03288	פּראָפעסיאנעלער באַוועגונג פֿון די אָנגעשטעלטע און אַרבעטער	union	Trade Union / Professional Association	yes		llm_verified	llm:missing_canonical→trade_union_applied	Jewish political bodies	no	pi_judgement_needed	Entity is a trade union movement. Policy directs movements to political bodies, but general trade unions lack a specific bucket. Flagged for PI decision.	Trade Union
ORG-C03289	יידיש-נאַציאָנאַלער ליסטע	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	"""יידיש-נאַציאָנאַלער ליסטע"" (Jewish National List) is an electoral/political list, not a theatre union. It belongs in Jewish political bodies."	
ORG-C03290	לייבל טויבישעס וואָכענבלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03291	דראַמאַטישע און מוזיקאַלישע קלובן	theatre	Theatre	yes		tag						
ORG-C03292	סוועט שאָפּ	theatre	Theatre	yes		tag						
ORG-C03293	געזאַנגס-פאַריינען	choir	Musical organization	yes		tag						
ORG-C03294	פּועלי-ציון געזאַנג-פֿאַריין	choir	Musical organization	yes		llm_verified	llm:shallow_keyword_overfire	Musical organization	no	shallow_keyword_overfire	The entity is a singing society (choir), which falls under Musical organization, despite its affiliation with the Poale Zion political party.	
ORG-C03295	לעמבערגער „טאָגבלאַט“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03296	ציוניסטישן קלוב	club	Jewish political bodies	yes		context		Jewish political bodies	yes	agree	Zionist club clearly falls under Jewish political bodies per policy.	
ORG-C03297	וויענער מאָרגענצייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03298	יום טוב ביכער	publisher	Publisher	yes		tag						
ORG-C03299	יידישיסטישע קולטור-פאַריינען און אַמאַטאָרןקלובן	club	Amateur	yes		llm_verified	llm:shallow_keyword_missed_cue	Amateur	no	shallow_keyword_missed_cue	Entity explicitly mentions 'אַמאַטאָרןקלובן' (amateur clubs), which maps directly to the 'Amateur' canonical type.	
ORG-C03300	הילפס-אינסטיטוציעס	union	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	The name 'הילפס-אינסטיטוציעס' means relief/aid institutions. The policy directs 'hilf' cues to Welfare/Aid organization, overriding the generic 'union' tag.	
ORG-C03301	קינדער-היימען	school	Education	yes		tag						
ORG-C03302	דירעקטאָריאַט ביים אַרטיסטן-פֿאַריין	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is the directorate of an artists' union, which perfectly fits Theatre-related Society/ Union.	
ORG-C03303	אַרטיסטישער גרופּע	troupe	Traveling Company	yes		tag						
ORG-C03304	סידי טהאָל	troupe	Traveling Company	yes		tag						
ORG-C03305	קעשענעווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03306	פּעדאַגאָגישע קורסן	school	Education	yes		tag						
ORG-C03307	"דראַמאַטישן קרייז ביים דאָרטיקן „הזמיר"""	theatre	Amateur	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Amateur	no	shallow_keyword_missed_cue	The entity is a dramatic circle (amateur theatre group) hosted by Hazomir, not Hazomir itself. It should be classified as Amateur.	
ORG-C03308	פּפּר	party	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	PPR (Polska Partia Robotnicza) was the Polish Workers' Party, a non-Jewish political party, fitting the canonical category perfectly.	
ORG-C03309	זיגמונט טורקאָווס און איראַ קאַמינסקאַס טעאַטערס	theatre	Theatre	yes		tag						
ORG-C03310	מילנע גאַס שאַפּ	theatre	Theatre	yes		tag						
ORG-C03311	פּריוואַטער צייכןשול פֿון י. לעמאַן	school	Education	yes		tag						
ORG-C03312	ווינער קונסט-געווערבע שול	school	Education	yes		tag						
ORG-C03313	"לאָדזשער ""אַראַראָט"	theatre	Theatre	yes		tag						
ORG-C03314	יידישן פלאַסטיקערפאַרבאַנד	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Plastiker-farband is a union of plastic (visual) artists. Arts unions fall under Theatre-related Society/Union per policy.	
ORG-C03315	קאָאָפּעראָטיוו פֿון קינסטלער	troupe	Traveling Company	yes		tag						
ORG-C03316	ווילנער יידישער דראַמאַטישער סטודיע	school	Education	yes		tag						
ORG-C03317	ריגער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03318	יידישע מלוכהשע טעאַטערס	theatre	Theatre	yes		tag						
ORG-C03319	קינדער-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03320	צענטאָס	union	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	CENTOS was a major Jewish child welfare organization in Poland, not a theatre union. It belongs in Welfare/Aid organization.	
ORG-C03321	איקאָר	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_overfire	Jewish political bodies	no	shallow_keyword_overfire	IKOR was an American Jewish communist-aligned organization supporting Soviet Jewish colonization (Birobidzhan). It is a Jewish political body, not a theatre union.	
ORG-C03322	מאָלער-אַקאַדעמיע	school	Education	yes		tag						
ORG-C03323	פּוילישער קונסט-געזעלשאַפט „זאַכענטאַ“	society	Trade Union / Professional Association	yes		pi_override	pi_decision:society_default_trade_union	Theatre-related Society/ Union	yes	agree	The name includes 'קונסט' (art) and 'געזעלשאַפט' (society), which correctly routes to Theatre-related Society/Union per the arts cue policy.	
ORG-C03324	פּוילישן לעגיאָן	army	Military	yes		tag						
ORG-C03325	די כאַליאַסטרע	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03326	דער אַלבאַטראָס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03327	געזעלשאַפֿט צו פֿאַרשפּרייטן קונסט צווישן יידן	society	Trade Union / Professional Association	yes		pi_override	pi_decision:society_default_trade_union	Theatre-related Society/ Union	yes	agree	The entity is an arts society ('Society to Promote Art among Jews'). The policy explicitly routes arts societies to Theatre-related Society/ Union.	
ORG-C03328	וואַרשטאָט פֿאַר אויספֿאַרטיקונג פֿון קינסטלערישע מצבות	workshop	Labour (factory/workshop)	yes		tag						
ORG-C03329	יום (יידישע אונטערשטיצונגס-שטעלע)	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	'אונטערשטיצונגס-שטעלע' translates to 'support/relief station'. This is clearly a welfare/relief organization, fitting the Welfare/Aid organization category.	
ORG-C03330	אַרטיסטן-גאַרטן	cafe	Business	yes		tag						
ORG-C03331	געזעלשאַפט „קולטור“	society	Trade Union / Professional Association	yes		pi_override	pi_decision:society_default_trade_union	Theatre-related Society/ Union	yes	agree	Follows policy: unresolved 'society' defaults to Theatre-related Society/Union due to Zalmen prior.	
ORG-C03332	דער אָוונט-קוריער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03333	פאַריין פון יידישע ליטעראַטן און זשורנאַליסטן	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is a writers' union, which explicitly falls under Theatre-related Society/ Union according to the policy.	
ORG-C03334	"„אַראַראַט""-טעאַטער"	theatre	Theatre	yes		tag						
ORG-C03335	טעאַטער באַלעגעניידן	theatre	Theatre	yes		tag						
ORG-C03336	גרופּע 'יונג-יידיש'	group	Theatre-related Society/ Union	yes		llm_verified	llm:shallow_keyword_missed_cue	Theatre-related Society/ Union	no	shallow_keyword_missed_cue	Yung-Yidish was a prominent Yiddish avant-garde literary and artistic group, fitting the Theatre-related Society/ Union category which includes writers and artists groups.	
ORG-C03337	"זשורנאָל ""יונג יידיש"""	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03338	גרשם באַדערס און משה פראָסטיגס קאַלענדאַרן	publisher	Publisher	yes		tag						
ORG-C03339	פאָלקס-פריינד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03340	ווילנער מאַריאָנעטן-טעאַטער 'מיידים'	theatre	Theatre	yes		tag						
ORG-C03341	רומענישן יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03342	עמיל פֿרידעס יידישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03343	ווילנער יידישער אָפּערע	theatre	Theatre	yes		tag						
ORG-C03344	אַרטיקער ראַדיאָ	theatre	Theatre	yes		tag						
ORG-C03345	מוזיק-שול פֿון געטאָ	school	Education	yes		tag						
ORG-C03346	קאַגאַנס מיטלשול	school	Education	yes		tag						
ORG-C03347	פּעטערסבורגער פּאָליטעכניקום	school	Education	yes		tag						
ORG-C03348	וואַרשעווער ליטעראַטן און זשורנאַ ליסטן-פאַריין	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Warsaw Writers and Journalists Union. Writers unions explicitly map to Theatre-related Society/ Union per policy.	
ORG-C03349	רוסישע טעאַטער-שול	school	Education	yes		tag						
ORG-C03350	לעאַפילם	film_company	Media (Radio/ Film/TV)	yes		tag						
ORG-C03351	אַסעקוראַציע-געזעלשאַפט 'אייראָפּע'	company	Business	yes		claude_opus_47_in_session	claude:confirmed_business_insurance	Business	yes	agree	אַסעקוראַציע-געזעלשאַפט means insurance company, which is a commercial enterprise and correctly maps to Business.	
ORG-C03352	טעאַטער אויף קאַראַווע 18	theatre	Theatre	yes		tag						
ORG-C03353	יידישער פּאָליציי	organization	Jewish political bodies	yes		llm_verified	llm:pi_judgement_needed	Jewish political bodies	no	pi_judgement_needed	Jewish Ghetto Police was an arm of the Judenrat. Policy routes Judenrats to Jewish political bodies pending PI decision.	
ORG-C03354	גראָדנער טרופּע פֿון אַזאַרך	troupe	Traveling Company	yes		tag						
ORG-C03355	באַוועגלעכן יידישן מלוכהטעאַטער פֿאַר די מערב-געביטן	theatre	Theatre	yes		tag						
ORG-C03356	גאַכאַנסקיס טרופּע	טרופּע	Traveling Company	yes		tag						
ORG-C03357	מפיצי השכלה	school	Education	yes		tag						
ORG-C03358	ווילביג	theatre_society	Theatre-related Society/ Union	yes		tag						
ORG-C03359	דאָווקע	troupe	Traveling Company	yes		tag						
ORG-C03360	קאָמעטאַ	theatre	Theatre	yes		tag						
ORG-C03361	ווילנער 'גמנסיה עברית'	school	Education	yes		tag						
ORG-C03362	"קליין-קונסט-בינע „די יאָגעניש אין פאַס"""	theatre	Theatre	yes		tag						
ORG-C03363	טשערנאָוויצער פילהאַרמאָניע	philharmonic	Musical organization	yes		tag						
ORG-C03364	מאַרק אַרנשטיין דר. ראָזענזאָל	troupe	Traveling Company	yes		tag						
ORG-C03365	טרופּע פון די ברידער קאָריק	troupe	Traveling Company	yes		tag						
ORG-C03366	קאָוונער נייעם יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03367	טרופּעס א'ד פֿון בלומענטאָל	troupe	Traveling Company	yes		tag						
ORG-C03368	יידישע טעאַטער-פֿאַרשטעלונגען	theatre	Theatre	yes		tag						
ORG-C03369	טרופּע פֿון דער גאַסטראָלירנדיקער רעגינע צוקער	troupe	Traveling Company	yes		tag						
ORG-C03370	יידישן טעאַטער ביי זאַנדבערגן	theatre	Theatre	yes		tag						
ORG-C03371	בוקאַרעשטער קאָנסערוואַטאָריע	school	Education	yes		tag						
ORG-C03372	נאַציאָנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03373	שאָפּ אויף דער מילנע גאַס	workplace	Labour (factory/workshop)	yes		tag						
ORG-C03374	ווילנער טאַנץ-סטודיע פֿון העלענע לאַקעוויטש	school	Education	yes		tag						
ORG-C03375	ווילנער שטאָט-זאַל	theatre	Theatre	yes		tag						
ORG-C03376	ווילנער 'אונדזער טעאַטער'	theatre	Theatre	yes		tag						
ORG-C03377	'רעמיקאַט'	theatre	Theatre	yes		tag						
ORG-C03378	אַרמיי	military	Military	yes		tag						
ORG-C03379	באטשע הויז	theatre	Theatre	yes		tag						
ORG-C03380	טשערנאָוויצער שניידער-זאַל	theatre	Theatre	yes		tag						
ORG-C03381	פּויזנער קאָנסערוואַטאָריע	school	Education	yes		tag						
ORG-C03382	מינסקער (ווייסרוסישן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03383	ווילנער יידישער קאָנסערוואַטאָריע	school	Education	yes		tag						
ORG-C03384	ווילנער יידישן אָפּערע-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03385	דאַנציגער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03386	זלמן קאָלעשניקאָווס וואַנדער-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03387	באַלעט-שול	school	Education	yes		tag						
ORG-C03388	תרבות-שול	school	Education	yes		tag						
ORG-C03389	ערשטער ווילנער יידישער ליי און שפּאָר-קאַסע פֿאַר האַנטווערקער און קליינהענדלער	bank	Business	yes		tag						
ORG-C03390	ציפּקוסעס פּראָווינץ-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C03391	טרופּע פון מישוראַט	troupe	Traveling Company	yes		tag						
ORG-C03392	טרופּע פון קאַניעווסקאַ-כאַרלאַמפּ	troupe	Traveling Company	yes		tag						
ORG-C03393	טרופּע פון זשאָרזש און בעקער	troupe	Traveling Company	yes		tag						
ORG-C03394	קינאָ 'יאָק ווי פאַריזשו'	theatre	Theatre	yes		tag						
ORG-C03395	האָמלער 'אונדזער טעאַטער'	theatre	Theatre	yes		tag						
ORG-C03396	דראַמסטודיע	school	Education	yes		tag						
ORG-C03397	יידישער טעאַטער-קאָלעקטיוו	troupe	Traveling Company	yes		tag						
ORG-C03398	ווייסרוסישן יידישן באַוועגלעכן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03399	פערלאַג נאַציאָנאַל	publisher	Publisher	yes		tag						
ORG-C03400	מאָסקווער יידישע טעאַטראַלע שול	school	Education	yes		tag						
ORG-C03401	עלעקטראָטעכנישן טעכניקום	school	Education	yes		tag						
ORG-C03402	יידישער קאָמף-אַרגאַניזאַציע	organization	Military	yes		llm_verified	llm:shallow_keyword_missed_cue	Military	no	shallow_keyword_missed_cue	The Jewish Combat Organization (ZOB) was a partisan/military resistance group, not a welfare organization.	
ORG-C03403	ביאַליסטאָקער געטאָ	ghetto	Not an organization	yes		tag						
ORG-C03404	סאָקאָלאָווס טעלעגראַף	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03405	פֿאַר פֿאָלקלאָר און פֿילאָלאָגיע ביי אונז יודען	publication	Journals/ Newspapers	yes		tag						
ORG-C03406	יאָסער טויבנהאַלע	literary circle	Theatre	yes		pi_reviewed	pi_reviewed:maati_confirmed	Theatre	no	data_quality	Jassyer Taubenhalle was a known theatre venue/hall in Jassy, despite the LLM tagging it as a literary circle.	
ORG-C03407	העברעיש-פּוילישע גימנאַזיע פֿון דר. ברוידע	school	Education	yes		tag						
ORG-C03408	לינקער פּצ-יוגנט-באַוועגונג	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	Entity is the Left Poale Zion youth movement ('PZ' = Poale Zion). It is a Jewish political body, not a theatre union.	
ORG-C03409	טויז רויט	publisher	Publisher	yes		tag						
ORG-C03410	יידישן געטאָ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03411	"סעמינאַר פון ""יידיש-קענטניש"""	school	Education	yes		tag						
ORG-C03412	הזמן	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03413	די נאַציאָנאָל צייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03414	פרייטאָג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03415	נייעם לאָדזער מאָרגענבלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03416	לאָדזשער פֿאָלקסשטימע	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03417	אונזער עקספרעס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03418	לובלינער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C03419	גימנאַזיע פֿון שאַלב	school	Education	yes		tag						
ORG-C03420	דראַמאַטישע קורסן פֿון אַנדרעעוו-פּעטראָווסקי	school	Education	yes		tag						
ORG-C03421	קליינעם טעאַטער	theatre	Theatre	yes		tag						
ORG-C03422	צוויי-קלאַסיקע עלעמענטאַר-שול פֿון גערמייזע	school	Education	yes		tag						
ORG-C03423	דיקשטיין-מייזלערס פּריוואַט גימנאַזיע	school	Education	yes		tag						
ORG-C03424	איזראַעליטאַ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03425	דראַמאַטישן קלוב פֿון דער ציוניסטישער יוגנט	theatre	Theatre	yes		tag						
ORG-C03426	טעאַטערסטודיע ביי דער קולטור-ליגע	school	Theatre education	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Theatre education	no	shallow_keyword_overfire	The entity is specifically a theatre studio (טעאַטערסטודיע), which falls under Theatre education, despite being affiliated with the Kultur-Lige.	
ORG-C03427	סטודיע פֿון ווייסרוסישן מלוכה-אינסטיטוט פֿאַר טעאַטראַלער קונסט	school	Education	yes		tag						
ORG-C03428	רוסישן טעאַטער אויפֿן נאָמען פֿון יערמאָלאָוו	theatre	Theatre	yes		tag						
ORG-C03429	יידישן דראַמאַטישן טעאַטער פֿאַר דער יוגנט	theatre	Theatre	yes		tag						
ORG-C03430	גרופּע רעזשיסערן ביים באַרימטן סטאַניסלאַווסקי	theatre	Theatre	yes		tag						
ORG-C03431	קיעווער יידישן מלוכה-טעאַטער פֿון יונגען צושויער	theatre	Theatre	yes		tag						
ORG-C03432	סאָוויעטישער אַרמיי	army	Military	yes		tag						
ORG-C03433	„גלאָקן“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03434	אַרבעטער קולטור ון קונסט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03435	אָדעסער מוז דראַמשול	school	Education	yes		tag						
ORG-C03436	יידישן טעאַטער פֿאַר יוגנט	theatre	Theatre	yes		tag						
ORG-C03437	קונסט-פֿאַרוואַלטונג פֿון קיעווער געגנט	government_administration	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Soviet regional government department (Arts Administration of the Kiev Region) correctly maps to Non-Jewish political bodies.	
ORG-C03438	ליענפילם	cinema studio	Media (Radio/ Film/TV)	yes		tag						
ORG-C03439	לוואָווער יידישער געטאָ	ghetto	Not an organization	yes		tag						
ORG-C03440	לוואָווער ראָטהויז	government building	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Rathaus (City Hall) represents the municipal government/council, which fits Non-Jewish political bodies.	
ORG-C03441	"טעאַטער „מיידים"""	טעאַטער	Theatre	yes		tag						
ORG-C03442	יידישע סאָציאַל-דעמאָקראַטישע פאַרטיי אין גאַליציע	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	Entity is the Jewish Social Democratic Party in Galicia, a Jewish political body. Auto-mapper incorrectly relied on the 'union' tag.	
ORG-C03443	סאַציאַל-דעמאָקראַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03444	דאָס ביכעל	publisher	Publisher	yes		tag						
ORG-C03445	אביגדור שפּריצער	publisher	Publisher	yes		tag						
ORG-C03446	בילדונג	union	Education	yes		llm_redo_union	llm_redo:moved_other	Education	yes	moved_other	'בילדונג' means education; maps best to the Education category rather than a theatre union.	
ORG-C03447	וויניצער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
