row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
ORG-C03840	בעסי טאָמאַשעווסקיס פּיפּלס-טעאטער	theatre	Theatre	yes		tag						
ORG-C01488	"„ליבהאָבער"" יידיש טעאַטער אין סיטאווא"	theatre	Theatre	yes		tag						
ORG-C04651	מענטמייקער קלאָב	theatre	Theatre	yes		tag						
ORG-C04652	מאַגנעס עט קאָמפּ	other	Business	yes		llm_verified	llm:shallow_keyword_missed_cue	Business	no	shallow_keyword_missed_cue	Magnes et Comp is a commercial footwear export business, indicated by 'קאָמפּ' and the context of exporting shoes.	
ORG-C04653	טרופּע פֿאָר יאָהאַניסבורג	troupe	Traveling Company	yes		tag						
ORG-C04654	מוזיק-האָל	theatre	Theatre	yes		tag						
ORG-C04655	טעאַטער אויף טשאַקאָבוקאָ	theatre	Theatre	yes		tag						
ORG-C04656	טעאַטער קאָמיקאַ	theatre	Theatre	yes		tag						
ORG-C04657	טעאַטער באַטאָגליאַ	theatre	Theatre	yes		tag						
ORG-C04658	גאָלדפאַדעןס אויפֿפֿירונג	troupe	Traveling Company	yes		tag						
ORG-C04659	ניו-יאָרקער אָטלאַנטיק-גאָרדען	theatre	Theatre	yes		tag						
ORG-C04660	וואַרשעווער ווענוס	theatre	Theatre	yes		tag						
ORG-C04661		troupe	Traveling Company	yes		tag						
ORG-C00106	חברים-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00108	יידישן אַרטיסטן-פֿאַריין אין פּוילן	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	Clear theatre/arts cue ('אַרטיסטן') in the union's name correctly maps to Theatre-related Society/ Union.	
ORG-C04662	טעאַטער-שול אויפֿן נאָמען פֿון א. ס. סובאָרין	school	Education	yes		tag						
ORG-C04663	טרופּע פֿון ביעלאַיעוו	troupe	Traveling Company	yes		tag						
ORG-C01125	ליפּאָווסקיס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04664	אוופֿאַ	theatre	Theatre	yes		tag						
ORG-C02007	יידישן מעוטים-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04665	קראָקעווער יידישער טעאַטער	theatre	Theatre	yes		tag						
ORG-C03590	מאָריס שוואַרצס יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00066	פרעסע	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02803	לאָמזשער ישיבה	school	Education	yes		tag						
ORG-C04666	פּראָווינץטרופּעס פֿון בערנשטיין	troupe	Traveling Company	yes		tag						
ORG-C04667	טרופּעס פֿון בעקער	troupe	Traveling Company	yes		tag						
ORG-C02473	אייראָפּעאישע קאָאָפּעראַטיווע טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00156	ליפּצין-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04414	מעקינלי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04668	אינדעפּענדענט עקטאָרס ליג	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	'Independent Actors League' is explicitly an actors' union/association.	
ORG-C00060	קיעווער אוניווערזיטעט	school	Education	yes		tag						
ORG-C00725	פאַרלאַג ב. שימין	publisher	Publisher	yes		tag						
ORG-C01232	כאָר-שול	theatre	Theatre	yes		tag						
ORG-C00077	שניידערישער שול	theatre	Theatre	yes		tag						
ORG-C04669	קיעווער מוזיקאָלישער שול	school	Education	yes		tag						
ORG-C04670	שוואַרץס רוסישער אָפּערע- און אָפּערעטעס-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04671	רוסישער אָפּערע-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04672	מוזיק-האָל יאָרקמינכטער	theatre	Theatre	yes		tag						
ORG-C01864	פּאָמול ווערדע	theatre	Theatre	yes		tag						
ORG-C00597	גרויסעס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00556	לאָנדאָנער פּאַוויליאָן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00515	טאַליאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00663	זשיגניצע	theatre	Theatre	yes		tag						
ORG-C04673	יידישן וואָדעווייל ביי זיגלערן	troupe	Traveling Company	yes		tag						
ORG-C04545	עמפּייר-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04674	8-טע סטריט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02116	אָדעאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04675	סענטער סקווער טעאַטער	theatre	Theatre	yes		tag						
ORG-C00840	יידישן פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04676	„דער קעמפער“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04677	"„אייגענס"" "	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01640	ליטעראַרישע בלעטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04678	אוקראַאינישער יידישער מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04679	"קעמפּ „ניט געדייגעט"""	theatre	Theatre	yes		tag						
ORG-C04680	רוסישן טעאַטער אין מאָסקווע (געוו. קאָרש)	theatre	Theatre	yes		tag						
ORG-C00184	מאָסקווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04681	וואַכטאַנגאָוו-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04682	„פעדעראַציע“	publisher	Publisher	yes		tag						
ORG-C02320	טאָמאָשעווסקי	troupe	Traveling Company	yes		tag						
ORG-C02940	גראָדנערס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02149	רומעניע-אָפּערע-הויז	theatre	Theatre	yes		tag						
ORG-C00604	פּולס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C03874	הענגעןס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00089	ווינדזאָר-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00320	אַרבעטער-צייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03841	קעסלערס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00633	פּיפּלס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00335	פֿריינד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01706	גרינינקע בוימעלעך	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04683	ווייסרוסלעניידישער מעלוכע-פאַרלאַג	publisher	Publisher	yes		tag						
ORG-C04684	קאַמער-שפּילהויז	troupe	Traveling Company	yes		tag						
ORG-C04685	רוסישן מאַרינסקי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C01513	"רוסישער „ליבהאָבער""-גרופּע"	troupe	Traveling Company	yes		tag						
ORG-C04686	אַדלערס פּולס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02149	רומעניע-אָפּערע-הויז	theatre	Theatre	yes		tag						
ORG-C00515	טאַליאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00156	ליפּצין-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00005	פאַוויליאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04687	מאָלווינע לאָבעלס ראָיאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04688	ראָיאַל-קאָוּרט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00257	פֿאַרווערטס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01483	סעם אַדלערס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04689	ערעטער קאָאָפּעראַטיווער אָפּערעטעס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00745	ראָלאַנד-בינע	theatre	Theatre	yes		tag						
ORG-C01140	סאָבסייס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C01046	פישזאָנען	troupe	Traveling Company	yes		tag						
ORG-C04690	פֿאַראייניקטער טרופּע מיט ווייסמאַן מערוויעדאַוואָ	troupe	Traveling Company	yes		tag						
ORG-C04691	האַנטווערקער-זאָל	theatre	Theatre	yes		tag						
ORG-C00842	יידישעס פאָלקסבלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04692	אינסטיטוט פֿאַר אַקיישערקעס	school	Education	yes		tag						
ORG-C04693	יידישן קאָמער-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00172	דער יוּד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04694	הצפה	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04695	בערנער אוניווערזיטעט	university	Education	yes		tag						
ORG-C04696	די נייע וועלט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00335	דער פֿריינד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04697	לאָדזער מאָרגענבלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04698	קאָמאַנדיט-געזעלשאַפט פאַר אַ גוט יידיש טעאַטער	theatre	Theatre	yes		tag						
ORG-C04699	צענטראָלן הילפס-קאָמיטעט אין פּעטערבורג	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	'הילפס-קאָמיטעט' (relief committee) is a welfare/aid organization, not a political body. The auto-mapper missed the 'hilfs' (relief) cue.	
ORG-C01991	נייס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00358	מאָרגען זשורנאַל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04700	טעאַליט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04701	יידישער דראַמ. סטודיע אַרום דעם זשורנאָל טעאַליט	school	Education	yes		tag						
ORG-C01326	יידישער טעאַטער-געזעלשאַפט	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is explicitly a Yiddish theatre society, which perfectly fits the Theatre-related Society/ Union category.	
ORG-C01112	יידישן טעאַטער-מוזיי	museum	Heritage Institution	yes		tag						
ORG-C04702	פערלאָג ליטעראַטור	publisher	Publisher	yes		tag						
ORG-C01181	טאָמאַשעווסקיס טעאַטער	theatre	Theatre	yes		tag						
ORG-C04703	צופה להמגיד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00939	המליץ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04704	הכרמל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C03485	ישיבות פון בערעזיין און מיר	school	Education	yes		tag						
ORG-C03486	ערשטער יידישער אַוונט שול	school	Education	yes		tag						
ORG-C04705	ערשטן אומלעגאַלן יידיען לערער צוזאַמענפאַר	union	Trade Union / Professional Association	yes		llm_verified	llm:missing_canonical→trade_union_applied	OTHER - elaborate!	no	missing_canonical_type	Illegal Jewish teachers' conference/union. No theatre context. Fits general trade union or professional conference, which lacks a canonical bucket. Needs PI decision.	Trade Union / Professional Association
ORG-C04706	יידישער קינדער-פאַרזאָרגונגס-געזעלשאַפט	organization	Welfare/Aid organization	yes		context		Welfare/Aid organization	yes	agree	The entity is a Jewish child welfare/care society ('פאַרזאָרגונגס-געזעלשאַפט'), which perfectly fits the Welfare/Aid organization category.	
ORG-C03488	מכבי	organization	Sports/Recreation	yes		pi_override	pi_decision:sports_recreation_own_type	Education	yes	agree	Auto correctly applied the named-entity rule for Maccabi, routing to Education and flagging for PI review.	
ORG-C04707	העברעאישער מיידל-שול יהודית	school	Education	yes		tag						
ORG-C04708	יעפּאַקאַ	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	The sentence explicitly states he was a representative for YEPAKA working in the interests of refugees (פליטים), indicating a welfare/aid organization.	
ORG-C04709	הילפס-קאָמיטעט פאַר מלחמה געליטענע אין ווילנע	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	Entity is a relief committee for war sufferers ('הילפס-קאָמיטעט'), which clearly belongs in Welfare/Aid organization, not Non-Jewish political bodies.	
ORG-C04710	יידישער טעאַטער-גרופּע פאַד'אַ	theatre	Theatre	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04711	די גרעסערע ישיבות פֿון ליטע	school	Education	yes		tag						
ORG-C04712	וואָלאָזשין	school	Education	yes		tag						
ORG-C04704	הכרמל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02304	קול מבשר	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04538	הויזפֿריינד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04713	פערלאָג זלמן מזח	publisher	Publisher	yes		tag						
ORG-C00082	טרופּע פֿון געליס	troupe	Traveling Company	yes		tag						
ORG-C00029	טרופּע פון קאַמינסקין	troupe	Traveling Company	yes		tag						
ORG-C04714	שטומאַכערס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04715	דירעקטאָר קענער	troupe	Traveling Company	yes		tag						
ORG-C00608	בראָדערזינגער	troupe	Traveling Company	yes		tag						
ORG-C01046	פישזאָנען	troupe	Traveling Company	yes		tag						
ORG-C00585	יוליוס אַדלער	troupe	Traveling Company	yes		tag						
ORG-C01567	מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00165	זאַסלאַווסקי	troupe	Traveling Company	yes		tag						
ORG-C04716	מלוכה-קאָלעקטיוו	troupe	Traveling Company	yes		tag						
ORG-C04717	פּאָליטפּראָסוויעט	organization	Non-Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Non-Jewish political bodies	no	shallow_keyword_missed_cue	Politprosvet (Political Education Department) was a Soviet state organ, fitting Non-Jewish political bodies.	
ORG-C04718	מלוכה טעאַטער ביי בראַנדעסקאָן	theatre	Theatre	yes		tag						
ORG-C04719	"קלוב „קים"""	organization	Non-Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Non-Jewish political bodies	no	shallow_keyword_missed_cue	KIM stands for Communist Youth International; as a Soviet/Communist political youth organization's club, it falls under Non-Jewish political bodies.	
ORG-C04720	קלוב פון די טראַנספּאָרטאַרבעטער	organization	Theatre-related Society/ Union	yes		llm_verified	llm:shallow_keyword_missed_cue	Theatre-related Society/ Union	no	shallow_keyword_missed_cue	Entity is a workers' club hosting performances. Per policy, trade unions/clubs with performance context route to Theatre-related Society/ Union.	
ORG-C04721	קלוב פון די שפּייזלער	organization	Trade Union / Professional Association	yes		claude_opus_47_in_session	claude:food_workers_club	OTHER - elaborate!	yes	agree	It is a grocers' club (trade association). Lacking a theatre/arts cue, it cannot be a Theatre-related Society, making OTHER correct per policy.	
ORG-C04722	קאָלעקטיוו „אַרבעטער-בינע“	troupe	Traveling Company	yes		tag						
ORG-C04723	בּיעלגאָסקינאָ	organization	Media (Radio/ Film/TV)	yes		llm_verified	llm:shallow_keyword_missed_cue	Media (Radio/ Film/TV)	no	shallow_keyword_missed_cue	Belgoskino was the Belarusian state film studio/organization. It should be classified as Media (Radio/ Film/TV).	
ORG-C03636	זשורנאַל שטערן	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00441	פּוילישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C04724	יידישער בינע אין וואַרשע	theatre	Theatre	yes		tag						
ORG-C04725	רוסישן כאָר	choir	Musical organization	yes		tag						
ORG-C01898	פֿאַראייניקטע טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04726	לובאָוויטשעס שול	school	Education	yes		tag						
ORG-C02956	גרופּע „ליבהאָבער“	drama_circle	Amateur	yes		tag						
ORG-C04727	בראַנדעסקאָס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04728	"פֿאַראיין ""שלום עליכם"""	organization	Theatre-related Society/ Union	yes		llm_verified	llm:shallow_keyword_missed_cue	Theatre-related Society/ Union	no	shallow_keyword_missed_cue	The entity is a 'Sholem Aleichem' society (cultural/literary/theatrical), but the auto-mapper defaulted to OTHER because the LLM tag was just 'organization'.	
ORG-C00047	טרופּע ציפקוס	troupe	Traveling Company	yes		tag						
ORG-C00776	יידישן אַקטיאָרן-פֿאַראיין	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is a Yiddish actors' union, which perfectly fits Theatre-related Society/ Union.	
ORG-C01695	טעאַטער אַלימפּיא	theatre	Theatre	yes		tag						
ORG-C00084	טעאַטער אַמבו	theatre	Theatre	yes		tag						
ORG-C04729	אָרגענטינער יידישן אַרטיסטן-פאַראיין	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is the Argentine Yiddish Actors' Union, which perfectly fits Theatre-related Society/ Union.	
ORG-C00085	אַלימפּיאָ	theatre	Theatre	yes		tag						
ORG-C04730	קאַניעווסקאַ טרופּע פֿון דרום-אפריקע	troupe	Traveling Company	yes		tag						
ORG-C00740	פּאָבליק-סקול	school	Education	yes		tag						
ORG-C01387	יידישן טעאַטער אין מאָנטרעאל	theatre	Theatre	yes		tag						
ORG-C05162	יידישער טרופּע אין מאָנטרעאַל	troupe	Traveling Company	yes		tag						
ORG-C02042	אַדלערס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00655	מאָנומענט נעשאָנאַל טעאַטער	theatre	Theatre	yes		tag						
ORG-C04731	אוידיטאָריום-האָל	theatre	Theatre	yes		tag						
ORG-C04732	היברו סיק בענעפיט אַסאָסיישאָן	union	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	The entity is a sick benefit association (mutual aid), which clearly belongs in Welfare/Aid organization, not a theatre society.	
ORG-C04733	זיידל העלמאַן	troupe	Traveling Company	yes		tag						
ORG-C00045	אַקסעלראדס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04734	אַקטיאָרן-יוניע, לאָקאָל 5	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is an actors' union, which perfectly fits the Theatre-related Society/ Union category.	
ORG-C00711	הפרחים	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04735	אידישער אַלמאָנאָך	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01640	ליטעראַרישע בלעטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00246	קולטור-ליגע	org	Heritage Institution	yes		named_entity		Heritage Institution	yes	agree	Kultur-Lige is explicitly listed in the policy as a Heritage Institution.	
ORG-C00533	ווניט	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The sentence explicitly identifies VNIT as a Yiddish theatre society, fitting the Theatre-related Society/ Union category perfectly.	
ORG-C00740	פּאָבליק-סקול	school	Education	yes		tag						
ORG-C00207	חדר	school	Education	yes		tag						
ORG-C00340	נעשאָנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00595	פּראָספּעקט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00360	האָפּקינסאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04003	שטאָטישער גימנאַזיע	school	Education	yes		tag						
ORG-C04736	דייטשן קלוב	theatre	Theatre	yes		tag						
ORG-C00942	מאַרינסקי טעאַטער	theatre	Theatre	yes		tag						
ORG-C02174	שמ'רס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00180	יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00384	יידישער אַקטיאָרן-יוניע	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is the Yiddish Actors' Union, which perfectly fits the Theatre-related Society/Union category.	
ORG-C04737	היברו פּאַבלישינג קאָמפ	publisher	Publisher	yes		tag						
ORG-C02295	פֿאַרלאַג קולטור	publisher	Publisher	yes		tag						
ORG-C00661	ראָיאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04348	גאָרדין-קלוב	theatre	Theatre	yes		tag						
ORG-C02161	ווינער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00874	פֿאַרלאַג ש. גאָלדפֿאַרב	publisher	Publisher	yes		tag						
ORG-C04738	פערדינאַנד לאַסאַל	society	Education	yes		llm_verified	llm:shallow_keyword_missed_cue	Education	no	shallow_keyword_missed_cue	The entity is explicitly a 'בילדונגס-פֿאַראיין' (educational association), which belongs in Education, even though she participated in its drama circle.	
ORG-C02580	פרייע פֿאָלקסבינע	troupe	Traveling Company	yes		tag						
ORG-C04739	שילער טעאַטער	theatre	Theatre	yes		tag						
ORG-C04740	לעסינג טעאַטער	theatre	Theatre	yes		tag						
ORG-C04650	דייטשן אוירווינג-פלייס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C01298	שוואַרץס יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C01069	גאָרדן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00988	ברוקלינער ליריק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04741	14-טן סטריט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00384	יידישער אַקטיאָרן-יוניע	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	Yiddish Actors' Union is clearly a theatre-related union, perfectly matching the Theatre-related Society/ Union category.	
ORG-C01438	מעטראָפּאָליטאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00481	פרייע יידישע פֿאָלקס-בינע	troupe	Traveling Company	yes		tag						
ORG-C00783	יידישן אַנסאַמבל קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04742	דגל מחנה יהודה	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01608	די צייט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C04743	אַבענד נייעס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00840	יידישן פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04744	ענגליש יודישען פערלאָג	publisher	Publisher	yes		tag						
ORG-C04745	אידישען זשורנאָל	publisher	Publisher	yes		tag						
ORG-C01692	פּיפּלס מוזיק-האָל	theatre	Theatre	yes		tag						
ORG-C04555	נעשאָנאַל-רוף-גאָרדן	theatre	Theatre	yes		tag						
ORG-C04746	מייעראָוויטש און גאָלדבערגס גאָלד-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00130	קונסט-ווינקל	theatre	Theatre	yes		tag						
ORG-C00130	קונסט-ווינקל	theatre	Theatre	yes		tag						
ORG-C00729	געזקולט	theatre	Theatre	yes		tag						
ORG-C04747	אינטערנאַציאָנאָל טעאַטער פֿון קליינע פֿאַרמעס ביים אַלאוקראַאינישן געווערבישן פֿאַרבאַנד פֿון קאָאָפּעראַציע	theatre	Theatre	yes		tag						
ORG-C03063	באַוועגלעכן יידישן מלוכה-טעאַטער אין אוקראַאינע	theatre	Theatre	yes		tag						
ORG-C04748	רוסישער דראָמאַטישער טרופּע א'א פֿון נ. ק. מילאָסלאָווסקי	troupe	Traveling Company	yes		tag						
ORG-C05160	גאָלדפאַדעןס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C04749	משה פינקעלס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C01104	לאָדזשער גרויסעס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00247	קיעווער „קונסט-ווינקל“	theatre	Theatre	yes		tag						
ORG-C04750	קיעווער „פאַראיין פֿון קונסט-טוער“	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is a union of art workers ('קונסט-טוער'), which perfectly fits the Theatre-related Society/ Union category.	
ORG-C04751	רוסישער אָפּערעטעס- טרופּע פֿון איוואנאָוו-נאָוויקאוו	troupe	Traveling Company	yes		tag						
ORG-C00384	יידישער אַקטיאָרן-יוניע	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is the Yiddish Actors' Union, which perfectly fits the Theatre-related Society/ Union category.	
ORG-C04752	האַרלעמער לענאָקס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00590	וויליאַמסבורגער ליריק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04753	האַמלעט דראַמאָטיק קלוב	theatre	Theatre	yes		tag						
ORG-C00595	פּראָספּעקט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00154	בונד	union	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	The Bund is explicitly listed in the policy as a Jewish political body.	
ORG-C04754	יידישער טרופּע פֿון זשיטאָמירסקי	troupe	Traveling Company	yes		tag						
ORG-C00168	וואַרשעווער מוראַנאָווער טעאַטער	theatre	Theatre	yes		tag						
ORG-C01597	קאַמינסקיס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00597	גרויסעס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00631	צענטראַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00340	נעשאָנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00682	סעקאָנד עוועניו טעאַטער	theatre	Theatre	yes		tag						
ORG-C00157	ליבערטי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C01387	יידישן טעאַטער אין שיקאַגאָ	theatre	Theatre	yes		tag						
ORG-C00161	ראָלאַנד-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00595	פּראָספּעקט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00635	פּאָבליק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04755	רוסישער מוזיקאַלישער שול	school	Education	yes		tag						
ORG-C04756	ריגער רעאַל-שול	school	Education	yes		tag						
ORG-C04757	קיעווער פּריוואַטער האַנדלס-שול	school	Education	yes		tag						
ORG-C00906	פּעטערבורגער אוניווערזיטעט	university	Education	yes		tag						
ORG-C04758	פֿאָלקאַמבילד	state_institution	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Folkambild (Narkompros) is a Soviet state commissariat, which correctly maps to Non-Jewish political bodies per policy.	
ORG-C04759	בראָדוויי-מיוזיק-האָל	theatre	Theatre	yes		tag						
ORG-C04760	אָטלאַנטיק-גאָרדען	theatre	Theatre	yes		tag						
ORG-C04761	אַגעדס וואָדעוויל-הויז	theatre	Theatre	yes		tag						
ORG-C04762	אינדעפּענדענס האָל	theatre	Theatre	yes		tag						
ORG-C00768	מיטל-שול	school	Education	yes		tag						
ORG-C03516	קונסט געווערע שול ביים פּרינץ אַלברעכט-מוזיי	school	Education	yes		tag						
ORG-C03517	טעאַטער-אַטעליע פֿון הוגאָ באַרוך	theatre	Theatre	yes		tag						
ORG-C03518	כאַרקאָווער רוסישן אָפּערע-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04763	טעאָטער „אונזער ווינקל“	theatre	Theatre	yes		tag						
ORG-C00490	ווייסרוסישן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C04764	ווייסרוסישן מוזיי (יידישע אָפּטיילונג)	museum	Heritage Institution	yes		tag						
ORG-C02633	דייטשער סינאַגאָגע	synagogue	Religious institutions/organizations	yes		tag						
ORG-C04765	טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי	troupe	Traveling Company	yes		tag						
ORG-C00029	טרופּע פֿון קאַמינסקי	troupe	Traveling Company	yes		tag						
ORG-C01449	טרופּע פֿון בערמאַן	troupe	Traveling Company	yes		tag						
ORG-C00248	טרופּע פֿון ראַפּעל	troupe	Traveling Company	yes		tag						
ORG-C01171	טרופּע פון זאַנדבערג	troupe	Traveling Company	yes		tag						
ORG-C04766	כאָפּ-שפּילן	troupe	Traveling Company	yes		tag						
ORG-C04767	יידישע פֿאַרשטעלונגען אין גאָרטן „לעשניטשוווקאַ“	theatre	Theatre	yes		tag						
ORG-C04768	דיאָ אַרבייטער צייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00257	פֿאַרווערטס	newspaper	Journals/ Newspapers	yes		tag						
