play	page	line_id	offset	length	current_type	text_span	full_line	source	source_tool	source_user	source_tsid	source_date	prior_type	prior_source_tool	n_layers_touched	parent_check
Di_seyder_nakht_Emkroyt_1908	5	TextRegion_1647705133639_852l24	0	67	business	שטעהרען, מאיר דרייער איז ענטציגט פון דער מוזיק, פאנגט אן שטילערהייט	שטעהרען, מאיר דרייער איז ענטציגט פון דער מוזיק, פאנגט אן שטילערהייט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830782	2026-05-19		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	5	TextRegion_1647705133639_852l25	0	56	business	נאבצוזינגען, דוד הייסט איהם שטילשווייגען ביז עס ענדיגט).	נאבצוזינגען, דוד הייסט איהם שטילשווייגען ביז עס ענדיגט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830782	2026-05-19		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l1	28	10	exit	קאָהר אב).	אלע: דַאנְקֶע הֶערְר קָאהן (קאָהר אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261469	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l2	6	10	delivery	(צוּ דוד'ן	מאיר: (צוּ דוד'ן) אַ דאַס אִיז דֶער מַאכֶער אַליין,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830784	2026-05-19		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l3	19	12	business	(פארשטעלענד)	דוד: דָאס אִיז עֶר (פארשטעלענד) הֶערְר קַארְל רִיזְוַואן.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261469	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l4	0	28	business	(קארל רייכט מאיר'ן די האנד).	(קארל רייכט מאיר'ן די האנד).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830784	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l5	6	21	business	(שטעלט זיך אליין פאָר	מאיר: (שטעלט זיך אליין פאָר) מֵאִיר דְרֵייעֶר דֶער וַוייסֶער שַׁדְכָן פָאן דֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261469	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	6	line_1647705545484_1058	15	9	business	אלע לאכען	בּעטער בּריק. (אלע לאכען).	RA	App_5.0.0.700	noashur@mail.tau.ac.il	290043008	2026-05-30			1	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l12	11	45	business	(ביידע געאַרמט אב, דוד, מרים, מאיר זעצען זיך)	רִיזְוַואן (ביידע געאַרמט אב, דוד, מרים, מאיר זעצען זיך).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261469	2026-05-21		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l15	74	6	business		דוד: אַך, לָאזְט מִיך צוּ פְרִיעדֶען מִיט אֵייֶערֶע שידוּכים ר' מֵאִיר (לאכט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261469	2026-05-21		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l21	5	6	business	(לאכט)	דוד: (לאכט) נֵיין?... אַ דַאנְק פַאר דֶער טוֹבָה, דָאך זאָגְט מִיר אִיהְר זֶענְט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830784	2026-05-19		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	6	r_2_1l28	5	6	business	(לאכט)	דוד: (לאכט) אוּמְפָּארְטִירְט? פוּן וֶועלְכֶער פַאבְּרִיק?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261469	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	7	TextRegion_1647705629974_1099l10	5	15	business	(נישט הערענדיג)	דוד: (נישט הערענדיג) זֶעהְט נוּר זֶעהְט דִיא פְרֵיידִיגֶע אִיבֶּערַאשוּנְג פוּן מֵיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830786	2026-05-19		App_5.0.0.672	2	
Di_seyder_nakht_Emkroyt_1908	7	TextRegion_1647705629974_1099l11	8	10	exit	(מרים אב).	קִינְד. (מרים אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288261474	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	8	r_2_1l23	7	13	business	(לויפט אריין)	ראשעל: (לויפט אריין) פָאטֶער! פָאטֶער! וואוּ האסטוּ זאוואַס מִיר געֶקעֶנְט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830788	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	8	r_2_1l27	7	12	business	(אויסער זיך)	ראשעל: (אויסער זיך) דָא... דאָ קוּמט עֶר מֵיין הערצענסגוּטער אָנקעל	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830788	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	10	TextRegion_1647706172885_1323l4	66	12	business	(שטעהט אויף)	זלמן: יַא, אָבּער אַלערלייא יוּדען זֶענֶען דאַ אוֹיף דֶער וֶועלְט (שטעהט אויף)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364255	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	10	TextRegion_1647706172885_1323l10	37	11	exit	(ראשעל אב).	ראשעל: אָבּער אַ גלֶעזֶעלֶע טהֶע יַא (ראשעל אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364255	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	10	TextRegion_1647706172885_1323l11	6	32	business	(רייבט דיא אויגען דערזעהט מאירן)	זלמן: (רייבט דיא אויגען דערזעהט מאירן) אָה מֵיינֶע אַלטע אוֹיגֶען... אויבּ אִיך	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830792	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	10	TextRegion_1647706172885_1323l24	6	6	business	(לאכט)	מרים: (לאכט) פאַר וָואס פוּן דֶעם האלְבֶּען?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830792	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	10	TextRegion_1647706172885_1323l30	6	20	business	(דערזעהט איין בּילד)	זלמן: (דערזעהט איין בּילד) דָוִד וִויא קוּמט אִין דַיין הוֹיז אַזא בּילד? אַ פרוֹי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830792	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	11	r_1_1l8	6	20	business	(בעטראַכט דאָס בילד)	מאיר: (בעטראַכט דאָס בילד) אַ דאָס אִיז זִיא פּוטיפערס פרוֹי... אוֹי וֶוען אִיך	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830794	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	11	r_1_1l11	0	16	entrance	(אויפטריט ראשעל)	(אויפטריט ראשעל)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830794	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	11	r_1_1l12	7	9	business	(מיט טהע)	ראשעל: (מיט טהע) אָנקעל אַלעס אִיז סֶערווירְט אוּן אִיהְר ר' מֵאִיר וויִלְט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830794	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	12	TextRegion_1647706425688_1446l21	0	26	entrance	(אויפטריט קארל מיט ראשעל).	(אויפטריט קארל מיט ראשעל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830795	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l12	28	4	exit	(אב)	שאַפט פוּל תּורה פוּל חכמְה (אב)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364259	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l18	39	5	exit	(אָב)	דֶעם זכות פוּן מֵיינֶע צֶעהְן טֶעכטֶער (אָב)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364259	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l22	0	18	entrance	(אויפטריט דיענער).	(אויפטריט דיענער).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830797	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l23	8	8	business	(מעלדעט)	דיענער: (מעלדעט) הֶערְר דוּמִיטְרִיע רִיזְוַואן (אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830797	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l23	48	5	exit	(אב).	דיענער: (מעלדעט) הֶערְר דוּמִיטְרִיע רִיזְוַואן (אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364259	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l26	13	10	exit	(ביידע אב)	פְרֵיילֵיין. (ביידע אב)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364259	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l29	7	7	delivery	(בּייז)	מרים : (בּייז) נוּר אֵיין אונְשִׁיקֶענִישׁ אוֹיף אוּנְזֶער קאפּף (אב, דימיטריע ערשיינט).	rule_based	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	290066612	2026-05-31	business	YiDraCor-annotation-pipeline	2	
Di_seyder_nakht_Emkroyt_1908	14	TextRegion_1647706512018_1482l29	65	23	business	(אב, דימיטריע ערשיינט).	מרים : (בּייז) נוּר אֵיין אונְשִׁיקֶענִישׁ אוֹיף אוּנְזֶער קאפּף (אב, דימיטריע ערשיינט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364259	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	15	TextRegion_1647706538553_1508l7	10	8	business	(שטאָלץ)	דומיטריע: (שטאָלץ) אִיך אוּנטערשרייבּע אִיהנֶען אֵיין וועקסֶעל.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830798	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	16	TextRegion_1647706589936_1529l6	76	6	exit	(אָב).	צוּ גוּט פִיר זָא אֵיינֶען מַאן ווִי זִי זִינְד, אִיך עמפּפעהלע מִיך הֶערְר (אָב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364261	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	16	TextRegion_1647706589936_1529l7	27	12	business	(קארל קוּמט)	דומיטריע: שמוּציגער יוּדע! (קארל קוּמט) אָה קַארְל מֵיין בּרוּדער דוּ קוּמסט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830799	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	16	TextRegion_1647706589936_1529l27	10	6	delivery	(בּעז)	דומיטריע: (בּעז) אִיך בּין קֵיין פִילאזאף אִיך בּין עדֶעל-מַאן אוּנד ווִי אֵיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830799	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	17	r_1_1l21	7	5	exit	(אָב)	אַדיע. (אָב)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830800	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	17	r_1_1l22	0	50	entrance	(אויפטריט ראשעל, קארל זיצט אין געדאנקען פערטיעפט).	(אויפטריט ראשעל, קארל זיצט אין געדאנקען פערטיעפט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830800	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	17	r_1_1l23	7	44	business	(געהט לאנגזאם לעגט דיא הענד אויף דיא שולטער)	ראשעל: (געהט לאנגזאם לעגט דיא הענד אויף דיא שולטער) זאָ אִין גֶעדאנְקֶען	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830800	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	18	TextRegion_1647706671180_1553l20	0	90	entrance	(מֵאִיר דְרֵייעֶר קוּמְט אַרַיין, אִין מִיטְ'ן זיִנְגעֶן לויִפְט עָר אַרויס, נאכ'ן געזאַנג	(מֵאִיר דְרֵייעֶר קוּמְט אַרַיין, אִין מִיטְ'ן זיִנְגעֶן לויִפְט עָר אַרויס, נאכ'ן געזאַנג	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364263	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	18	TextRegion_1647706671180_1553l21	0	31	business	קוּמְט עֶר מִיט דָוִד מִרְיָם).	קוּמְט עֶר מִיט דָוִד מִרְיָם).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364263	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	18	TextRegion_1647706671180_1553l24	5	13	business	(ארוּמגעהענד)	דוד: (ארוּמגעהענד) בּלינדער וואָס אִיך בּין גֶעווֶעהְן, בּלינדער.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830801	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	18	TextRegion_1647706671180_1553l31	6	12	entrance	(קומט אריין)	זלמן: (קומט אריין) וַוייסְט דִיד אִיך בּין הייַנט גֶעווֶעהְן גֶעשׁטֶערְט בּיים	RA	App_5.0.0.687	noashur@mail.tau.ac.il	288717536	2026-05-23	business	YiDraCor-annotation-pipeline	2	
Di_seyder_nakht_Emkroyt_1908	19	r_3_1l14	20	33	business	(ראָשעל בּרעכט אויס איין געוויין)	אוֹיף דֶער וֶועלְט? (ראָשעל בּרעכט אויס איין געוויין)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364264	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	19	r_3_1l16	42	15	business	(אַלע וויינען).	טאָכְטֶער גֶעצִיטֶערְטֶע קוּם צוּ מִיר... (אַלע וויינען).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364264	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	19	r_3_1l18	0	11	setting	(פארהאַנג).	(פארהאַנג).	rule_based	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	290066613	2026-05-31	business	YiDraCor-annotation-pipeline	2	
Di_seyder_nakht_Emkroyt_1908	20	r_2_1l2	0	53	business	(א פאָרצימער ביי קארל, איין קליינער טיש און א זעסעל).	(א פאָרצימער ביי קארל, איין קליינער טיש און א זעסעל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830806	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	20	r_2_1l7	0	20	entrance	(אויפטריט דומיטריע).	(אויפטריט דומיטריע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830806	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	20	r_2_1l21	9	16	business	(קוּקט איהם אָן)	קאטינקא: (קוּקט איהם אָן) וועמען לאכט איהר אויס, איהם אָדער אַליין?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830806	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	22	line_1649274172224_407	10	6	delivery	(בייז)	דומיטריע: (בייז) דאַס וִויל אִיך אויִס זַיין אַייגען מוִיל הֶערֶען. (אָב).	rule_based	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	290066614	2026-05-31	business	YiDraCor-annotation-pipeline	2	
Di_seyder_nakht_Emkroyt_1908	22	line_1649274172224_407	68	6	exit	(אָב).	דומיטריע: (בייז) דאַס וִויל אִיך אויִס זַיין אַייגען מוִיל הֶערֶען. (אָב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364266	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l2	29	21	business	(פערקאַטשעט די ארבעל)	קאטינקא: וואַס מִיט געוואָלט (פערקאַטשעט די ארבעל) נֵיין! מֵיין שׁוואכֶען	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l6	9	6	exit	(אָב).	פלאכטֶען (אָב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l7	0	81	entrance	(אויפטריט וַואסִילֶע, קוּטשׁער אַ פֶעסטֶער מַאן מִיט אַ בֵּייטשׁ אִין דֶער הַאנְד	(אויפטריט וַואסִילֶע, קוּטשׁער אַ פֶעסטֶער מַאן מִיט אַ בֵּייטשׁ אִין דֶער הַאנְד	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l8	0	40	delivery	זִינְגְט אוּן קנאַקט מִיט דֶער בֵּייטשׁ)	זִינְגְט אוּן קנאַקט מִיט דֶער בֵּייטשׁ)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l9	9	15	business	(גאָכ'ן געזאנג)	וואסילע: (גאָכ'ן געזאנג) עה קַאטִינְקא, וואוּ בּיזטוּ? וואוּ אִיז מֵיין מיטאָג?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830810	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l10	10	28	business	(קומט צוריק אויין שרייענדיג)	דומיטריע: (קומט צוריק אויין שרייענדיג) יאָ בּרודער, צוּם לֶעטצטֶען מאל	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830810	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l12	69	6	exit	(אָב).	וואָרטע, דִיעזֶע בּוּשה קֶען נוּר מִיט בּלוּט אָבּגעוואשען וֶוערֶען. (אָב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l13	9	8	business	(פייפֿט)	וואסילע: (פייפֿט) אַהא, דָא רֶערְט מֶען בּלוּט נַא דִיא צְוֵויי בּרידער לעבּען	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830810	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l14	59	22	business	(צַייגט צוּם פלֶעשֶׁעל	נִיט אַזוי אִין פְרִיעדֶען וִויא אִיך מִיט מֵיין בּרוּדער? (צַייגט צוּם פלֶעשֶׁעל	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l15	0	46	business	ארוִיסנֶעהמֶענְד פוּן דֶער טאש, אוּן טרִינְקט)	ארוִיסנֶעהמֶענְד פוּן דֶער טאש, אוּן טרִינְקט) אָבּער קַאטִינְקא, אִיך האַלט מִיר	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l17	9	12	business	(קומט אויין)	קאטינקא: (קומט אויין) דוּא בּיזט עֶס וַואסִילֶע? דֶער הֶערְר הָאט גֶעפרֶענְט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830810	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l24	0	81	entrance	(אויפטריט קַארְל, אִין אַנגליזעה, זֶעהְט וואסִילֶען צאָרנינג קוּקְט אוֹיף אִיהְם,	(אויפטריט קַארְל, אִין אַנגליזעה, זֶעהְט וואסִילֶען צאָרנינג קוּקְט אוֹיף אִיהְם,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l25	0	37	business	וַואסִילֶע וִויל קִישֶׁען דִי הַאנְד)	וַואסִילֶע וִויל קִישֶׁען דִי הַאנְד)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364267	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	23	r_4_1l26	6	18	business	(שטויסט איהם וועג)	קארל: (שטויסט איהם וועג) וועג! בּעריהרע נִישְט מֵיין הַאנְד, מִיט דַיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830810	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	24	TextRegion_1649274345690_507l8	6	18	business	(גיבט איהם א פאטש)	קארל: (גיבט איהם א פאטש) מארְשׁ! דוּא האָסְט בּייא מִיר נִישְט מֶעהְר וואָס	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830811	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	24	TextRegion_1649274345690_507l14	22	12	delivery	(צו וואסילע)	אֵיין שׁוויינְסקֶערְל (צו וואסילע) גֶעה זאָגט מֶען דִיר, אָדער ווילסטוּ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364268	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	24	TextRegion_1649274345690_507l20	30	5	exit	(אָב)	אַלְט וואסִילֶען גֶעדֶענְקֶען (אָב) קַארְל זִיצְט בֵּיים טִיש מִיט דֶעם קאָפ אוֹיף זֵיי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364268	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	24	TextRegion_1649274345690_507l25	7	14	business	(ווי טריימענד)	קארל : (ווי טריימענד) הֵיינְטֶע אִיז אִיהְר האכצַייטס-טַאג.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830811	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	25	TextRegion_1649413230433_24l9	40	6	exit	(אָב).	קאטינקא: אִיך מוּז רוּפען דֶעם דאָקטער. (אָב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364269	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l2	0	88	business	(ציִמעֶר בּיי דָוִד אַ גֶעדֶעקטֶער מִישׁ מִיט לֶעקִיך אוּן אַנְדֶערֶע זאכֶען אַנגעמאַכטץ	(ציִמעֶר בּיי דָוִד אַ גֶעדֶעקטֶער מִישׁ מִיט לֶעקִיך אוּן אַנְדֶערֶע זאכֶען אַנגעמאַכטץ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364270	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l3	0	74	business	פלֶעשֶׁעל בראָנפען, מִרְיָם שְׁטֶעהט אראנְזשִׁירְט אוּן זִיפצט אַלע מאָל).	פלֶעשֶׁעל בראָנפען, מִרְיָם שְׁטֶעהט אראנְזשִׁירְט אוּן זִיפצט אַלע מאָל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364270	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l4	6	19	business	(פרייליך זינגענדיג)	מאיר: (פרייליך זינגענדיג) וואַס אִיז דָאס? אַזוי אִיז מֶען אַ מחוּתנת'טע? אִין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830813	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l6	5	12	entrance	(קומט אריין)	דוד: (קומט אריין) מרִים'ל, דֶער דאָקטער האַט געֶזָאָגְט אַז מִיר האבּען זִיך	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830813	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l18	24	5	business	(עסט)	פַאר זִיך אַזאַ לֶעקִיך (עסט) אַזויינע טארְטֶעלִיך (עסט) אַזא אַיינגעמאכץ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364270	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l18	51	5	business	(עסט)	פַאר זִיך אַזאַ לֶעקִיך (עסט) אַזויינע טארְטֶעלִיך (עסט) אַזא אַיינגעמאכץ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364270	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l19	0	5	business	(עסט)	(עסט) האַט זִיך אִיהְר אַוודאי דֶער מאגֶען פערדארבּען.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830813	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	26	r_2_1l25	6	11	business	(ערשראָקען)	מאיר: (ערשראָקען) גָאט אִיז מִיט אַייך.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830813	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	27	r_1_1l14	70	8	business	(טרינקט)	וִויא זִיא וֶועט בּאלד אִין אִיהְם פֶערְגֶעסֶען, וִויא אִין אַ חָלוֹם (טרינקט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364271	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	27	r_1_1l19	6	5	exit	(אב).	שפּעט (אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830814	2026-05-19			1	
Di_seyder_nakht_Emkroyt_1908	27	r_1_1l33	11	5	exit	(אָב)	שֶׁעלְטֶען (אָב)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364271	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	28	TextRegion_1649413918337_238l2	49	13	business	(קוּקט ארויס)	מאיר: שֶׁעלְט מִיך וֶוער אִיך בּטל, אַבּי פּרנסה (קוּקט ארויס) הָא חָתָן דומְה	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364272	2026-05-21			1	
Di_seyder_nakht_Emkroyt_1908	28	TextRegion_1649413918337_238l4	0	45	entrance	(אויפטריט טודריס, א פערגרעבט פנים אויסגעפיצט)	(אויפטריט טודריס, א פערגרעבט פנים אויסגעפיצט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830815	2026-05-19			1	
