edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Sore Sheyndel,51,r1l5,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: נֵיין! דעם יעהופיצערס אַנ'אייניק,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,51,r1l6,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: הַיילִיגֶער יעהופיצער! וואָ,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l8,untagged speaker (named),NOA,label 'באבעלע' matches cast role,באבּעלע: עֵר אִיז מיִר געקוּמען זאָגען א,tag speaker xmlid:bbele
Sore Sheyndel,51,r1l9,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: אַז וואָס? זאָג שׁוֹין גיכע,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l10,untagged speaker (named),NOA,label 'באבעלע' matches cast role,באבּעלע: אַז... עֶר... האָט מיך ליעבּ...,tag speaker xmlid:bbele
Sore Sheyndel,51,line_1653779230422_3531,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: וֶועה אִיז דֶעם טאַטען! ווא,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l15,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: וואָס זאָל אִיך שׁרֵייעֶן? אִיך ,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,51,r1l18,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: בּאַבעלע! וואָס האָסט דוּ א,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l19,untagged speaker (named),NOA,label 'באבעלע' matches cast role,באבעלע: אַז... אַז...,tag speaker xmlid:bbele
Sore Sheyndel,51,r1l20,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: אַז וואָס?,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l21,untagged speaker (named),NOA,label 'באבעלע' matches cast role,באבּעלע: אַז אִיך האָבּ אִיהְם אוֹיך ליע,tag speaker xmlid:bbele
Sore Sheyndel,51,r1l22,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: אַ וועהטיג איז מיר! וואָס ש,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l23,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: וואָס זאָל אִיך שׁרֵייעֶן? אִיך ,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,51,r1l26,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: פאלג מיִר רבּיי אוּן קוּק א,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l28,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: אוּנְזעֶרעֶ מזוזות זעֶנעֶן שׁוֹי,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,51,r1l30,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: יעהופיצער! וואָס שׁווייגסט ,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,51,r1l31,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: שׁווייג! לאָז מיִר נאָר פרעֶגעֶן,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,51,r1l35,untagged speaker (named),NOA,label 'באבעלע' matches cast role,באבעלע: וֶועל אִיך אִיהם אַלץ ליעבּ האָב,tag speaker xmlid:bbele
Sore Sheyndel,52,r1l9,untagged speaker (named),NOA,label 'אברהמלע' matches cast role,אברהמלע: וויין ניִשט שׁוועסטערעל. זַיי פ,tag speaker xmlid:brhmele
Sore Sheyndel,52,r1l16,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: גוּט יום טוֹב! גוּט יום טוב! (זינגע,tag speaker xmlid:alle
Sore Sheyndel,53,r1l6,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: (צוּ זיך) וואָס טהוּט מֶען? דעֶר,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,53,r1l15,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: (קוּמט אַריין) רבּי! אִיך האָבּ,tag speaker xmlid:gimfel
Sore Sheyndel,53,r1l16,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: אִי! נוּ! שבּת שלפני הפּסח...,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,53,r1l17,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפעל: רבּי! אֵיין וואָרט נאָר! גֶעה אִ,tag speaker xmlid:gimfel
Sore Sheyndel,53,r1l18,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,"יוחנצי: אִי, אִי, אָ! אִיך מוּז לערנען ד",tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,53,r1l20,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: אַ חכם בנאמנות! אַנדערש אִיז טא,tag speaker xmlid:gimfel
Sore Sheyndel,53,r1l28,untagged speaker (named),NOA,label 'שאפסע' matches cast role,שאפּסע: (קוּמט אַריין) רבּי! הֶערְט נאָר,tag speaker xmlid:shfse
Sore Sheyndel,54,r1l5,untagged speaker (named),NOA,label 'זייק' matches cast role,"זייק: (קוּמט אַרייַן קוּקט זיך אַרוּם, ג",tag speaker xmlid:dzeyk
Sore Sheyndel,54,r1l12,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: (לויפט אַריין) וֶועה אִיז מ,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,54,r1l18,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: שאַ שאַ! רבּיצין! וואָס שׁרֵייסט,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,54,r1l19,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: יוחנצי דוּ לעבּסט?,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,54,r1l20,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,"יוחנצי: אַזוי דאַכט מיִר, אַז אִיך לעבּ.",tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,54,line_1653779558997_3755,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: אוֹי וויִסט אִיז מיִר! בּין,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,54,r1l24,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: וואָס אַיילסט דוּ דיך אַזוֹי? רב,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,54,r1l27,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפעל: פוּן וואַנעֶן זאָל אִיך וויִסעֶן,tag speaker xmlid:gimfel
Sore Sheyndel,54,r1l28,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: אִיהר דאַרפט דאָך פיהלעֶן. בּרעֶ,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,54,r1l30,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפעל: אוֹי עֶס בּרענט מיִר טאַקע! אוֹי,tag speaker xmlid:gimfel
Sore Sheyndel,54,r1l31,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: נוּ וואָס זְשֶׁע שׁווייגט אִיהר?,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,54,r1l33,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: (שטעהט אויף) אִיך ווֵייס אָבּער,tag speaker xmlid:gimfel
Sore Sheyndel,57,r1l3,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,"שרה שיינדעל: אַ שֶׁענֶע, ריינע כּפּרה...",tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,57,r1l4,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: האַלט דאָס מוִיל! דוּ יעהופיצערס ,tag speaker xmlid:dzeyk
Sore Sheyndel,57,r1l5,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: זֶעהט נאָר וויִ עֶר נעֶמט ז,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,57,r1l6,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: אִיך מוּז מִיך פאַר אִיהְר זִיך א,tag speaker xmlid:dzeyk
Sore Sheyndel,57,r1l11,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: שלאָפענדיג גאָר?,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,57,r1l12,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,"שרה שיינדעל: נוּ, יוחנצי וואָס זאָגסט דו",tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,57,r1l13,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: וואָס זאָל אִיך אַייך זאָגען? אִ,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,57,r1l16,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: פאַר וואָס אִיך נאך?,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,57,r1l17,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: אִיך מַיין זִי. (דזִייק וִויל אָ,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,57,r1l18,untagged speaker (named),NOA,label 'אברהמעלע' matches cast role,אברהמעלע: פֶעטֶער! איין אויגענבּליק! איך,tag speaker xmlid:brhmele
Sore Sheyndel,57,r1l24,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: וואָס וִוילְסט דוּ בּיזט דוּ בּיי,tag speaker xmlid:dzeyk
Sore Sheyndel,57,r1l25,untagged speaker (named),NOA,label 'אברהמעלע' matches cast role,אברהמעלע: בּיים ריינען זיִנעֶן!... אִיך ,tag speaker xmlid:brhmele
Sore Sheyndel,58,r1l4,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: אָ נֵיין קיִנְדעֶר! זִי אִיז ני,tag speaker xmlid:gimfel
Sore Sheyndel,58,r1l13,untagged speaker (named),NOA,label 'שאפסע' matches cast role,שאפסע: (זינגט נאָך לויט דעם טאָן) דראָנג,tag speaker xmlid:shfse
Sore Sheyndel,58,r1l14,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפעל: (ווייזט אַ בּילד) אָט מיִט דֶעם ,tag speaker xmlid:gimfel
Sore Sheyndel,58,r1l18,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: ווייזט נאָר דאָס בּילד.,tag speaker xmlid:dzeyk
Sore Sheyndel,58,r1l19,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפעל: נֵיין! אִיך טהאָר עֶס פוּן דעֶר ,tag speaker xmlid:gimfel
Sore Sheyndel,58,r1l25,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: אִיך גיעבּ עֶס אַייך בּאלד צוּריק,tag speaker xmlid:dzeyk
Sore Sheyndel,58,r1l27,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפעל: וואָס אִיז אַייך? מיליאָנטשיִק ל,tag speaker xmlid:gimfel
Sore Sheyndel,58,r1l28,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: דאָס אִיז דאָס בּילד פוּן אִיהר מ,tag speaker xmlid:dzeyk
Sore Sheyndel,58,r1l31,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַייער טאָכטער!,tag speaker xmlid:alle
Sore Sheyndel,58,r1l32,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: חנהלֶע אִיז אַייער טאָכטער!,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,58,r1l33,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזִייק: זאָגט מיִר רב גימפּעל ווִי קוּמט,tag speaker xmlid:dzeyk
Sore Sheyndel,61,r1l9,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,"דאקטאר: בּערוהיגט אַייך, הֶערְר דזִייק. ",tag speaker xmlid:dktr
Sore Sheyndel,61,r1l20,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,דאקטאר: ווִי? אַזוֹי יוּנג הייראַטהען? ו,tag speaker xmlid:dktr
Sore Sheyndel,61,r1l25,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,דאקטאר: נֵיין קיִנְדעֶר! אִיהְר טהאָרט נ,tag speaker xmlid:dktr
Sore Sheyndel,61,r1l29,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,דאקטאר: וואָס זאָגט עֶר?,tag speaker xmlid:dktr
Sore Sheyndel,61,r1l32,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,דאקטאר: וואָס זאָגְט עֶר?,tag speaker xmlid:dktr
Sore Sheyndel,62,r1l4,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: אַז אִיהְר זֶענְט אַ גְרויִסעֶר נ,tag speaker xmlid:dzeyk
Sore Sheyndel,62,r1l7,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,"דאקטאר: עֶס מאַכט ניִשט, עֶס מאַכט ניִשט",tag speaker xmlid:dktr
Sore Sheyndel,62,r1l8,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: סעֶם! וַוייסְט אַז דוּ האָסְט אַ ,tag speaker xmlid:dzeyk
Sore Sheyndel,62,r1l9,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: קאָם אַן פּאַפּאַ! וִויר וִויל גאָה,tag speaker xmlid:sem
Sore Sheyndel,62,r1l12,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: נוּ? זי איז נישטאָ? (חנהלע ,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,62,r1l13,untagged speaker (named),NOA,label 'חנהלע' matches cast role,חנהלע: (וואַנדלענד) מוּטער! וואוּ בּיזט ,tag speaker xmlid:khnhle
Sore Sheyndel,62,r1l16,untagged speaker (named),NOA,label 'דאקטאר' matches cast role,דאקטאר: רוהיג! ניִשט ראַשעֶנד זי איבּעֶר,tag speaker xmlid:dktr
Sore Sheyndel,62,r1l17,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: (שוואַך) טאָכטער! טאָכטער! דַיין ,tag speaker xmlid:dzeyk
Sore Sheyndel,62,r1l19,untagged speaker (named),NOA,label 'חנהלע' matches cast role,חנהלע: (ערוואכט צוּ בּיסלעך) מַיין פָאטֶ,tag speaker xmlid:khnhle
Sore Sheyndel,62,r1l21,untagged speaker (named),NOA,label 'אברהמעלע' matches cast role,אברהמעלע: (פאַלט פאַר איהר אויף די קניע),tag speaker xmlid:brhmele
Sore Sheyndel,62,r1l23,untagged speaker (named),NOA,label 'חנהלע' matches cast role,חנהלע: אברהמֶעלֶע! אוֹיף דיִ קניע? פאַר ,tag speaker xmlid:khnhle
Sore Sheyndel,62,r1l25,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: פֶערְצַייע אִיהם טאָכטער! עֵר אִי,tag speaker xmlid:dzeyk
Sore Sheyndel,62,r1l26,untagged speaker (named),NOA,label 'חנהלע' matches cast role,חנהלע: אברהמֶעלֶע! שְׁטֶעה אוֹיף! אִיך פ,tag speaker xmlid:khnhle
Sore Sheyndel,62,r1l27,untagged speaker (named),NOA,label 'אברהמעלע' matches cast role,אברהמעלע: פֶערְצַייעסט? ווער שְׁטעֶהט או,tag speaker xmlid:brhmele
Sore Sheyndel,62,line_1653774357517_879,untagged speaker (named),NOA,label 'חנהלע' matches cast role,חנהלע: מַיין ליעבּער אברהמעלע!,tag speaker xmlid:khnhle
Sore Sheyndel,62,r1l31,untagged speaker (named),NOA,label 'אברהמעלע' matches cast role,אברהמעלע: מַיין ליעבּע חנהלע!,tag speaker xmlid:brhmele
Sore Sheyndel,62,r1l32,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: מַיי סִיסטֶער?,tag speaker xmlid:sem
Sore Sheyndel,62,r1l33,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: יאָ קינד.,tag speaker xmlid:dzeyk
Sore Sheyndel,62,r1l34,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: (צוּ געהענד צו חנהלע) יוּ אַר מַיי ,tag speaker xmlid:sem
Sore Sheyndel,63,line_1653774483532_935,untagged speaker (named),NOA,label 'חנהלע' matches cast role,חנהלע: טהייערער בּרוּדער!,tag speaker xmlid:khnhle
Sore Sheyndel,63,r1l4,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: מיין סיסטער!,tag speaker xmlid:sem
Sore Sheyndel,63,r1l7,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: פּאַפּאַ! בּאבּעלע זאָגט דאָס זִי מ,tag speaker xmlid:sem
Sore Sheyndel,63,r1l8,untagged speaker (named),NOA,label 'באבעלע' matches cast role,באבעלע: (שלעפט אִיהם אַוועק) וואָס טהוּס,tag speaker xmlid:bbele
Sore Sheyndel,63,r1l10,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: אִיז דאָס וואָהר? זאָג זשֶׁע עֶס ,tag speaker xmlid:dzeyk
Sore Sheyndel,63,r1l11,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: שבּת שׁלפני הפסח!,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,63,r1l12,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: גענוּג שׁוֹין מיִט דַיין שבּת שׁל,tag speaker xmlid:dzeyk
Sore Sheyndel,63,r1l14,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: אַ וואוילער יונגעל.,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,63,r1l15,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: אָנקעל. איי וואָנט יוּ שעלבּיי מיי ,tag speaker xmlid:sem
Sore Sheyndel,63,r1l16,untagged speaker (named),NOA,label 'דזייק' matches cast role,"דזייק: נוּ.. אוּן זִי שׁוועגֶערִין, רבּי",tag speaker xmlid:dzeyk
Sore Sheyndel,63,r1l17,untagged speaker (named),NOA,label 'שרה-שיינדעל' matches cast role,שרה-שיינדעל: פאַר וואָס לאָזט אִיהְר אִי,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,63,r1l19,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: פאַר וואָס פֶערְשְׁטֶעה אִיך אִ,tag speaker xmlid:gimfel
Sore Sheyndel,63,r1l22,untagged speaker (named),NOA,label 'סעם' matches cast role,סעם: דעט רייט.,tag speaker xmlid:sem
Sore Sheyndel,63,r1l23,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: אַלזוֹי שׁוועגֶערִין וואָס זאָגען,tag speaker xmlid:dzeyk
Sore Sheyndel,63,r1l25,untagged speaker (named),NOA,label 'שרה-שיינדעל' matches cast role,שרה-שיינדעל: יוחנצי! וואָס זאָגסט דוּ?,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,63,r1l26,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: רבּ גיִמְפּלל וואָס זאָגְט אִיהר,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,63,r1l27,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: אִיך זאָג עֶס זאָל זַיין מיִט מ,tag speaker xmlid:gimfel
Sore Sheyndel,63,r1l29,untagged speaker (named),NOA,label 'דזייק' matches cast role,דזייק: אַלזוי מַיינֶע פרייַנד! מאָרגען פ,tag speaker xmlid:dzeyk
Sore Sheyndel,63,r1l33,untagged speaker (named),NOA,label 'שרה-שיינדעל' matches cast role,שרה-שיינדעל: נוּ רבּי?,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,64,r1l4,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: נוּ רבּיצין?,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,64,r1l5,untagged speaker (named),NOA,label 'נימפעל' matches cast role,נימפעל: נוּ זאָגט שׁוֹין יאָ אִין אַ מזל,tag speaker xmlid:gimfel
Sore Sheyndel,64,r1l6,untagged speaker (named),NOA,label 'שרה שיינדעל' matches cast role,שרה שיינדעל: זאָל זַיין מיִט מזל אוּן בּ,tag speaker xmlid:shrh_sheyndel
Sore Sheyndel,64,r1l8,untagged speaker (named),NOA,label 'יוחנצי' matches cast role,יוחנצי: לאָז זַיין מיִט מַזָל!,tag speaker xmlid:rb_iukhntsi
Sore Sheyndel,64,line_1650325199738_3226,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: מיִט מזל אוּן מִיט בּרכה פאַר א,tag speaker xmlid:gimfel
Sore Sheyndel,64,r1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: מַזָל טוֹב! מזל טוֹב!,tag speaker xmlid:alle
Sore Sheyndel,64,r1l11,untagged speaker (named),NOA,label 'גימפעל' matches cast role,גימפּעל: נוּ לאָמיִר געֶהן אַ טֶענְצֶעל!,tag speaker xmlid:gimfel
Sore Sheyndel,—,role:brhmele,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,brhmele,verify the role is real / find its speeches
Sore Sheyndel,—,role:dktr,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,dktr,verify the role is real / find its speeches
Sore Sheyndel,—,role:gimfel,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,gimfel,verify the role is real / find its speeches
Sore Sheyndel,—,role:khnhle,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,khnhle,verify the role is real / find its speeches
Sore Sheyndel,—,role:mshurrim_un_flk,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,mshurrim_un_flk,verify the role is real / find its speeches
Sore Sheyndel,—,role:shfse,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,shfse,verify the role is real / find its speeches
Sore Sheyndel,—,role:shrh_sheyndel,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,shrh_sheyndel,verify the role is real / find its speeches
Yudale der Blinder,6,r23l49,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נֵיין???,tag speaker xmlid:alle
Yudale der Blinder,6,line_1647268254610_1966,schema violation,NOA,unknown tag 'unclear',ה,fix per schema
Yudale der Blinder,7,r1l8,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דְבוֹרֶה'לֶע???,tag speaker xmlid:alle
Yudale der Blinder,7,r1l19,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ווָאס???,tag speaker xmlid:alle
Yudale der Blinder,10,line_1647437762030_567,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וָואס אִיז פִישֶׁעל?,tag speaker xmlid:alle
Yudale der Blinder,10,r1l6,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס פאַר אַ אונְגלִיק?,tag speaker xmlid:alle
Yudale der Blinder,10,line_1647437794498_587,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס נֶעטראפֶען?,tag speaker xmlid:alle
Yudale der Blinder,10,line_1647437815797_602,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ווִי אִיז זִי ?,tag speaker xmlid:alle
Yudale der Blinder,10,line_1647437835369_612,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: מֶען בּרענגט זִי גָאר?,tag speaker xmlid:alle
Yudale der Blinder,11,line_1647439360988_1021,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ווֶער?,tag speaker xmlid:alle
Yudale der Blinder,14,line_1647512918897_214,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ביידע:,fix per schema
Yudale der Blinder,14,line_1647512960936_229,schema violation,NOA,unknown attrs on l: ['continued'],"אִיך גלויבּע דִיר אַ געליעבּטע, מַיין ליכְט אוּן מַיין שַׁיין,",fix per schema
Yudale der Blinder,14,line_1647512969732_234,schema violation,NOA,unknown attrs on l: ['continued'],אִיז דִי ליעבּע נוּר אַליין.,fix per schema
Yudale der Blinder,14,line_1647512918897_214,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: נִיע זִיך שַׁיידֶען נִיע זיךְ קוו,tag speaker xmlid:beyde
Yudale der Blinder,15,line_1647513088556_300,schema violation,NOA,unknown attrs on l: ['continued'],"פִילֵייכט אִיז מֶעגלִיך נָאך, פאַר דִיר אוֹיך הִילְפֶע בּעהט",fix per schema
Yudale der Blinder,15,line_1647513104102_307,schema violation,NOA,unknown attrs on l: ['continued'],מִיט מִיר צוּ גָאט,fix per schema
Yudale der Blinder,15,r1l4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ביידע:,fix per schema
Yudale der Blinder,15,r1l4,schema violation,NOA,unknown attrs on l: ['continued'],"שא עינִי אָל ההרִים, דִיא אוֹיגען העבּען מִיר צוּ דִיר אַרויף",fix per schema
Yudale der Blinder,15,line_1647513151363_317,schema violation,NOA,unknown attrs on l: ['continued'],ווֶען וִוירְד צוּ מייַנע לֵיידעֶן וֶוערֶען אַ סוֹף.,fix per schema
Yudale der Blinder,15,line_1647513157844_322,schema violation,NOA,unknown attrs on l: ['continued'],                 דַיינֶע,fix per schema
Yudale der Blinder,15,line_1647513264664_336,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ביידע:,fix per schema
Yudale der Blinder,15,line_1647513264664_336,schema violation,NOA,unknown attrs on l: ['continued'],וֶער — דִי הִילְפֶע אִיז נוּר עֵר. עֵר.,fix per schema
Yudale der Blinder,15,r1l6,schema violation,NOA,unknown attrs on l: ['continued'],עָזרי מֶעם ד' עושה שׁמִים וָאָרץ,fix per schema
Yudale der Blinder,15,r1l4,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: אָשא עִינִי אָל ההרִים, דִיא אוֹי",tag speaker xmlid:beyde
Yudale der Blinder,15,line_1647513264664_336,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: ווֶער — דִי הִילְפֶע אִיז נוּר עֵ,tag speaker xmlid:beyde
Yudale der Blinder,20,TextRegion_1648506461053_3149l8,schema violation,NOA,fw span requires a type attribute (page numbers are type:pageNum),אוֹי אוֹי! ווִי הַאלְט מֶען דָאס אויִס,fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l13,schema violation,NOA,unknown attrs on l: ['continued'],"נַיין נַיין וַויין נִישְט, נַיין נַיין קְלָאג נִישְט",fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l14,schema violation,NOA,unknown attrs on l: ['continued'],אַז אִיבֶּערַאל זֶענֶען דָא אַזויפִיעל שָטָן'ס,fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l15,schema violation,NOA,unknown attrs on l: ['continued'],נַיין נַיין קְרֶעכְץ נִישְט נַיין נַיין יֶעכְטְץ נִישְט,fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l16,schema violation,NOA,unknown attrs on l: ['continued'],אַז פוּן מַיין הֶערְץ קֶען וֶוערָען אַ גֶעבְּרָאטֶענְם.,fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l17,schema violation,NOA,unknown attrs on l: ['continued'],"אוֹי פְרֶעסְט דָאס, אוֹי גֶעה פַארְגֶעס דָאס",fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l18,schema violation,NOA,unknown attrs on l: ['continued'],קֶען דִי לִיעבֶּע וֶוערֶען נִמְאָס,fix per schema
Yudale der Blinder,20,TextRegion_1648506461053_3149l19,schema violation,NOA,unknown attrs on l: ['continued'],"אוֹי פַּאקְט דָאס, אוֹי בַּאקְט דָאס",fix per schema
