entry_id,context,source_role,source_value,clustered_value,qid,qid_source,place_qid_conflict,wikidata_label_en,wikidata_label_yi,wikidata_type,resolved_category,other_type,cemetery,burial_city,death_site,settlement,province,country,neighborhood,other,review_flags,needs_review,correction_applied,death_burial_conflict
5-facs_445_tr_1739221348,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_446_tr_1739220512,birth,place,פּשעמישל,Przemyśl,Q208473,initial,False,Przemyśl,פשעמישל,"city with powiat rights in Poland, city",settlement,,,,,Przemyśl,,,,,,False,,False
5-facs_452_tr_1739221802,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_452_tr_1739221802,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_453_tr_1739221401,birth,place,ראָהאַטשאָוו,Rahachow,Q1049285,dodgy,False,Kikyō Station,,"railway station, railway station above ground, contracted station, Q123094976",other,railway station,,,,,,,,Kikyō Station,needs_manual_type_review;place_country_mismatch,True,,False
5-facs_453_tr_1739221401,birth,country,ווייסרוסלאַנד,Belarus,Q184,country,False,Belarus,בעלארוס,"sovereign state, unitary state, social state, country, landlocked country, republic",country,,,,,,,Belarus,,,,False,,False
5-facs_460_tr_1739221038,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_482_tr_1739221607,birth,place,גראָדנע,Hrodna,Q181376,initial,False,Hrodna,גראדנע,"city or town, big city, city of oblast subordinance",settlement,,,,,Hrodna,,,,,,False,,False
5-facs_482_tr_1739221607,birth,country,פּויליש-ליטע,Polish–Lithuanian Commonwealth,Q172107,country,False,Polish–Lithuanian Commonwealth,פויליש-ליטווישע קאמאנוועלט,"sovereign state, historical country, rump state",country,,,,,,,Polish–Lithuanian Commonwealth,,,,False,,False
5-facs_483_tr_1739222529,birth,place,טולטשין,Tulchyn,Q997568,initial,False,Tulchyn,,"city in Ukraine, city of district significance",settlement,,,,,Tulchyn,,,,,,False,,False
5-facs_484_tr_1739220531,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_485_r,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_485_r,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_508_tr_1739222134,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_508_tr_1739222134,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_508_tr_1739222135,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_508_tr_1739222135,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_509_tr_1739221079,birth,place,קאַרעליץ,Kareličy,Q1025869,dodgy,False,Kareličy,קארעליץ,urban settlement in Belarus,other,urban settlement in Belarus,,,,,,,,Kareličy,needs_manual_type_review,True,,False
5-facs_509_tr_1739221079,birth,country,ווייסרוסלאַנד,Belarus,Q184,country,False,Belarus,בעלארוס,"sovereign state, unitary state, social state, country, landlocked country, republic",country,,,,,,,Belarus,,,,False,,False
5-facs_529_tr_1739221773,birth,place,סקידעל,Skidzieĺ,Q958847,dodgy,False,Skidzieĺ,,"city of raion subordinance, urban settlement in Belarus",settlement,,,,,Skidzieĺ,,,,,place_country_mismatch,True,,False
5-facs_529_tr_1739221773,birth,country,פּויליש-ליטע,Polish–Lithuanian Commonwealth,Q172107,country,False,Polish–Lithuanian Commonwealth,פויליש-ליטווישע קאמאנוועלט,"sovereign state, historical country, rump state",country,,,,,,,Polish–Lithuanian Commonwealth,,,,False,,False
5-facs_534_tr_1739222534,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_534_tr_1739222534,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_535_tr_1739222167,birth,place,סמילע,Smila,Q869869,dodgy,False,41xx steel,,,other,unknown,,,,,,,,41xx steel,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_535_tr_1739222167,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_535_tr_1739222170,birth,place,נייעסוויעזש,Niasviž,Q2091651,kimatch_review_2026-05-23,False,Niasviž,נעזשוויז,city of raion subordinance,settlement,,,,,Niasviž,,,,,,False,True,False
5-facs_535_tr_1739222170,birth,country,ווייסרוסלאַנד,Belarus,Q184,country,False,Belarus,בעלארוס,"sovereign state, unitary state, social state, country, landlocked country, republic",country,,,,,,,Belarus,,,,False,,False
5-facs_538_tr_1739221977,birth,place,פֿאָלעשטיי,Fălești,Q2078085,dodgy,False,Fălești,,city,settlement,,,,,Fălești,,,,,,False,,False
5-facs_546_tr_1739220662,birth,place,רומעניע,Vișeu de Sus,Q218,translit_audit_2026-05-22,False,Romania,רומעניע,Q6256,countries,,,,,Vișeu de Sus,,,,,,False,True,False
5-facs_546_tr_1739220658,birth,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
5-facs_546_tr_1739220658,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_547_tr_1739222026,birth,place,דאַרף ליפּניקי,Lipniki,Q4262636,dodgy,False,Lipniki,,village of Ukraine,settlement,,,,,Lipniki,,,,,,False,,False
5-facs_547_tr_1739222026,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_547_tr_1739222033,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_547_tr_1739222033,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_547_tr_1739222023,birth,place,קעשענעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
5-facs_547_tr_1739222039,birth,place,יעקאַטערינאָסלאָוו,Dnipro,Q48256,dodgy,False,Dnipro,דניפרא,"big city, centre of oblast, city of regional significance of Ukraine",settlement,,,,,Dnipro,,,,,,False,,False
5-facs_547_tr_1739222039,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_548_tr_1739220543,birth,place,טשערעמאַש,Cheremosh River,Q1343217,dodgy,False,Cheremosh River,טשערעמאש טייך,river,other,river,,,,,,,,Cheremosh River,needs_manual_type_review,True,,False
5-facs_548_r_4,birth,place,ביעלאָצערקאָוו,Bila Tserkva,Q1097636,dodgy,False,Inó,,Wikimedia disambiguation page,other,Wikimedia disambiguation page,,,,,,,,Inó,needs_manual_type_review,True,,False
5-facs_548_tr_1739220547,birth,place,ראַדזימין,Radzymin,Q199695,dodgy,False,Staphylococcus,,taxon,other,taxon,,,,,,,,Staphylococcus,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_548_tr_1739220547,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_551_tr_1739221725,birth,place,טשערניאַכאָוו,Cherniakhiv,Q872377,dodgy,False,Cherniakhiv,,urban-type settlement in Ukraine,other,urban-type settlement in Ukraine,,,,,,,,Cherniakhiv,needs_manual_type_review,True,,False
5-facs_551_tr_1739221725,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_556_tr_1739222579,birth,place,ניקאָפּאָל,Nikopol,Q156760,initial,False,Nikopol,,"city of regional significance of Ukraine, big city, human settlement, Hero City of Ukraine",settlement,,,,,Nikopol,,,,,,False,,False
5-facs_556_tr_1739222579,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_557_r,birth,place,קאָמאָרנע,Komarne,Q1022906,dodgy,False,Sombrin,,commune of France,settlement,,,,,Sombrin,,,,,place_province_mismatch,True,,False
5-facs_557_r,birth,province,גאַליציע,Galicia,Q180086,province,False,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,,,,,,Galicia,,,,,False,,False
5-facs_557_tr_1739222013,birth,place,קאַלושין,Kałuszyn,Q202489,dodgy,False,Gerrit Komrij,,human,other,human,,,,,,,,Gerrit Komrij,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_557_tr_1739222013,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_558_r,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_558_tr_1739222068,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_558_tr_1739222068,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_559_tr_1739222341,birth,place,ראַדאָם,Radom,Q104740,initial,False,Radom,ראדעם,"city with powiat rights in Poland, city, big city",settlement,,,,,Radom,,,,,,False,,False
5-facs_559_tr_1739222341,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_560_tr_1739220843,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_560_tr_1739220843,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_560_tr_1739220854,birth,place,וואַמפּיעזשאָוו,Wampierzów,Q2597195,kimatch_review_2026-05-23,False,Wampierzów,,village of Poland,settlement,,,,,Wampierzów,,,,,,False,True,False
5-facs_560_tr_1739220846,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_560_tr_1739220846,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_561_tr_1739222221,birth,place,ראַוואַ מאַזאָוויעצקאַ,Rawa Mazowiecka,Q149059,dodgy,False,Rawa Mazowiecka,,"urban municipality of Poland, Royal city in Polish-Lithuanian Commonwealth",settlement,,,,,Rawa Mazowiecka,,,,,,False,,False
5-facs_561_tr_1739222221,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_563_tr_1739221890,birth,place,ביאַליסטאָק,Białystok,Q761,initial,False,Białystok,ביאליסטאק,"city with powiat rights in Poland, city, big city, tourist destination, private town",settlement,,,,,Białystok,,,,,,False,,False
5-facs_564_tr_1739222472,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_564_tr_1739222472,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_564_tr_1739222476,birth,place,טעלעכאַן,Cieliachany,Q576393,dodgy,False,Cieliachany,,"urban settlement in Belarus, hamlet",other,urban settlement in Belarus,,,,,,,,Cieliachany,needs_manual_type_review,True,,False
5-facs_567_r_6,birth,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,place_province_mismatch,True,,False
5-facs_567_r_6,birth,province,גאַליציע,Galicia,Q180086,province,False,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,,,,,,Galicia,,,,,False,,False
5-facs_568_tr_1739221634,birth,place,טשזשניקי,Czarnków,Q51438,dodgy,False,Czarnków,,urban municipality of Poland,settlement,,,,,Czarnków,,,,,place_country_mismatch,True,,False
5-facs_568_tr_1739221634,birth,country,ווייס-רוסלאַנד,Belarus,Q184,country,False,Belarus,בעלארוס,"sovereign state, unitary state, social state, country, landlocked country, republic",country,,,,,,,Belarus,,,,False,,False
5-facs_568_r_2,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_568_r_2,birth,country,פּויליש-ליטע,Polish–Lithuanian Commonwealth,Q172107,country,False,Polish–Lithuanian Commonwealth,פויליש-ליטווישע קאמאנוועלט,"sovereign state, historical country, rump state",country,,,,,,,Polish–Lithuanian Commonwealth,,,,False,,False
5-facs_568_tr_1739221639,birth,place,קעלץ,Kielce,Q102317,initial,False,Kielce,קעלץ,"city with powiat rights in Poland, city, big city",settlement,,,,,Kielce,,,,,,False,,False
5-facs_568_tr_1739221639,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_569_r,birth,place,טיראַספּאָל,Tiraspol,Q193517,dodgy,False,Emily Blunt,,human,other,human,,,,,,,,Emily Blunt,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_569_r,birth,country,אוקראַזיינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_569_r_9,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_569_tr_1739221277,birth,place,טשערנאָוויץ,Chernivtsi,Q157725,initial,False,Chernivtsi,טשערנאוויץ,"city of regional significance of Ukraine, big city",settlement,,,,,Chernivtsi,,,,,,False,,False
5-facs_570_tr_1739221417,birth,place,טאָרנע,Tarnów,Q106281,initial,False,Tarnów,טארנע,city with powiat rights in Poland,settlement,,,,,Tarnów,,,,,,False,,False
5-facs_586_tr_1739221917,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_586_tr_1739221917,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_586_tr_1739221921,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_586_tr_1739221921,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_587_tr_1739221101,birth,place,ראָזשישטש,Rozhyshche,Q148896,dodgy,False,Rozhyshche,,city in Ukraine,settlement,,,,,Rozhyshche,,,,,,False,,False
5-facs_588_tr_1739222289,birth,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
5-facs_588_tr_1739222289,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_588_r_2,birth,place,ריגע,Riga,Q1773,initial,False,Riga,ריגע,"state city of Latvia, Hanseatic city, big city, city under state jurisdiction in Latvia",settlement,,,,,Riga,,,,,,False,,False
5-facs_589_tr_1739220590,birth,place,קיעוו,Kyiv,Q1899,initial,False,Kyiv,קיעוו,"largest city, city or town, tourist destination, city in Ukraine",settlement,,,,,Kyiv,,,,,,False,,False
5-facs_589_tr_1739220603,birth,place,בוקי,Bukittinggi,Q7248,dodgy,False,Bukittinggi,,"city of Indonesia, Kota Besar, Kotapraja, capital of regency",settlement,,,,,Bukittinggi,,,,,place_country_mismatch,True,,False
5-facs_589_tr_1739220603,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_590_tr_1739222452,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_590_tr_1739222452,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_590_tr_1739222448,birth,place,קעשענעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
5-facs_592_r_4,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_592_r_20,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_592_r_26,birth,place,ווילנער,Vilna Ghetto,Q707539,dodgy,False,Vilna Ghetto,ווילנער געטא,ghetto in Nazi-occupied Europe,death_site,,,Vilna Ghetto,Vilna Ghetto,,,,,,,False,death_burial_mirrored,False
5-facs_593_tr_1739221042,birth,place,קיעוו,Kyiv,Q1899,initial,False,Kyiv,קיעוו,"largest city, city or town, tourist destination, city in Ukraine",settlement,,,,,Kyiv,,,,,,False,,False
5-facs_593_r_14,birth,place,זשמערינקע,Zhmerynka,Q869823,dodgy,False,Karl Rönisch,,musical instrument manufacturing company,other,musical instrument manufacturing company,,,,,,,,Karl Rönisch,needs_manual_type_review,True,,False
5-facs_593_r_17,birth,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
5-facs_593_r_17,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_595_r,birth,place,סיביר,Siberia,Q33172,dodgy,False,Unibet Arena,,"indoor practice facility, event venue",other,indoor practice facility,,,,,,,,Unibet Arena,needs_manual_type_review,True,,False
5-facs_595_tr_1739220497,birth,place,מעקסיקע,Mexico City,Q1489,dodgy,False,Mexico City,מעקסיקא שטאט,"federative entity of Mexico, big city, city, metropolis, largest city, megacity, federal capital, primate city",settlement,,,,,Mexico City,,,,,,False,,False
5-facs_596_r,birth,place,דאַמבראָוואַ,Dąbrowa,Q693738,dodgy,False,Dąbrowa,,village of Poland,settlement,,,,,Dąbrowa,,,,,place_country_mismatch,True,,False
5-facs_596_r,birth,country,רוסלאַנד,Russia,Q159,country,False,Russia,רוסלאנד,"sovereign state, secular state, country, transcontinental country, federation, successor state",country,,,,,,,Russia,,,,False,,False
5-facs_597_tr_1739222302,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
5-facs_597_tr_1739222302,birth,country,ליטע,Lithuania,Q37,country,False,Lithuania,ליטע,"sovereign state, unitary state, country bordering the Baltic Sea, country",country,,,,,,,Lithuania,,,,False,,False
5-facs_598_tr_1739222545,birth,place,קאָנאָדע,London,Q16,translit_audit_2026-05-22,False,Canada,קאנאדע,Q6256,countries,,,,,London,,,,,,False,True,False
5-facs_598_tr_1739222546,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_600_r_77,birth,place,זשיראַרדאָוו,Żyrardów,Q204011,dodgy,False,Dronacharya Award,,sports award,other,sports award,,,,,,,,Dronacharya Award,needs_manual_type_review,True,,False
5-facs_602_r,birth,place,בערלינעץ,Alain Berlinet,Q102117003,dodgy,False,Alain Berlinet,,human,other,human,,,,,,,,Alain Berlinet,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_602_r,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
5-facs_602_tr_1739222225,birth,place,וולאַשטשאווא,Włoszczowa,Q611784,dodgy,False,Włoszczowa,,city,settlement,,,,,Włoszczowa,,,,,,False,,False
5-facs_602_tr_1739222225,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_603_r,birth,place,גריצע,Grójec,Q391461,initial,False,Grójec,גריצע,"city, Royal city in Polish-Lithuanian Commonwealth",settlement,,,,,Grójec,,,,,place_province_mismatch,True,,False
5-facs_603_r,birth,province,נע וואַרשע,Warsaw,Q270,province,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,province_role_mismatch,True,,False
5-facs_603_r,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_604_tr_1739220749,birth,place,קעשענעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
5-facs_605_r_101,birth,place,טשערנאָוויץ,Chernivtsi,Q157725,initial,False,Chernivtsi,טשערנאוויץ,"city of regional significance of Ukraine, big city",settlement,,,,,Chernivtsi,,,,,,False,,False
5-facs_606_r_165,birth,place,בריסל,City of Brussels,Q239,dodgy,False,Brussels,בריסל,"big city, European City, municipality of Belgium, federal capital",settlement,,,,,Brussels,,,,,,False,,False
5-facs_606_r_165,birth,country,בעלגיע,Belgium,Q31,country,False,Belgium,בעלגיע,"sovereign state, federation, country, colonial power, realm",country,,,,,,,Belgium,,,,False,,False
5-facs_606_r,birth,place,זלאַטאָפּאָל,Zlatopol,Q2217937,dodgy,False,Samuel Atkins Eliot,,human,other,human,,,,,,,,Samuel Atkins Eliot,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_606_r,birth,country,רוסלאַנד,Russia,Q159,country,False,Russia,רוסלאנד,"sovereign state, secular state, country, transcontinental country, federation, successor state",country,,,,,,,Russia,,,,False,,False
5-facs_607_tr_1739222280,birth,place,מעקסיקע,Mexico City,Q1489,dodgy,False,Mexico City,מעקסיקא שטאט,"federative entity of Mexico, big city, city, metropolis, largest city, megacity, federal capital, primate city",settlement,,,,,Mexico City,,,,,,False,,False
5-facs_607_tr_1739222280,birth,country,מעקסיקע,Mexico,Q96,country,False,Mexico,מעקסיקא,"sovereign state, country, federal republic, democratic republic, constitutional republic, nation, empire, empire",country,,,,,,,Mexico,,,,False,,False
5-facs_607_tr_1739222282,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
5-facs_607_tr_1739222283,birth,place,טשענסטאָכאָוו,Częstochowa,Q103217,initial,False,Częstochowa,טשענסטאָכאָוו,"city with powiat rights in Poland, big city",settlement,,,,,Częstochowa,,,,,,False,,False
5-facs_607_tr_1739222283,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_609_r_249,birth,place,נאָשעלסק,Nasielsk,Q1579038,dodgy,False,Nasielsk,,city,settlement,,,,,Nasielsk,,,,,,False,,False
5-facs_609_r_249,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_610_r_145,birth,place,עסטרייך,Steyr,Q260320,dodgy,False,Steyr,שטייער,"municipality of Austria, place with town rights and privileges, statutory city of Austria, district of Austria",neighborhood,,,,,,,,Steyr,,,False,,False
5-facs_615_r_516,birth,place,באַקוי,Bakoy,Q869765,dodgy,False,Philibert Berthelier,,human,other,human,,,,,,,,Philibert Berthelier,needs_manual_type_review;place_country_unresolved,True,,False
5-facs_615_r_516,birth,country,רומעניע,Romania,Q218,country,False,Romania,רומעניע,"sovereign state, country",country,,,,,,,Romania,,,,False,,False
5-facs_615_r_7,birth,place,שערפּץ,Sierpc,Q928392,dodgy,False,Sierpc,,urban municipality of Poland,settlement,,,,,Sierpc,,,,,,False,,False
5-facs_615_r_7,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_615_r_11,birth,place,קאָרעץ,Korets,Q997398,dodgy,False,Korets,קארעץ,city in Ukraine,settlement,,,,,Korets,,,,,,False,,False
5-facs_617_r_221,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_617_r_221,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
