UID	HebName	EngClean	orig_status	orig_grade	engine_pick_id	resolved_kima_id	resolved_rom	dist_km	method	verdict	Latitude	Longitude	Sourcing	KaganID	JGenID	USBGN	YS_id	candidates
UA-00723	אקייאר	Sevastopol	fuzzy	C_review		652	Sevastopolʹ (Ukraine)	1.0	coord_rearbitrated	KEEP	44.6	33.5333333333333	Kagan	5968	2662	-1053419		652
UA-00723	אקייר	Sevastopol	fuzzy	C_review		652	Sevastopolʹ (Ukraine)	1.0	coord_rearbitrated	KEEP	44.6	33.5333333333333	Prenum 28	5968	2662	-1053419		652
UA-00723	סבסטופול	Sevastopol	fuzzy	C_review		652	Sevastopolʹ (Ukraine)	1.0	coord_rearbitrated	KEEP	44.6	33.5333333333333	JGen	5968	2662	-1053419		652
UA-00723	סעוואסטאפאל	Sevastopol	name_exact	A_autolink	652	652	Sevastopolʹ (Ukraine)	1.0	exact_geoverified	KEEP	44.6	33.5333333333333	Kagan	5968	2662	-1053419		652
UA-00724	בערזווקע	Berezivka	no_match	C_review					none	NO_CANDIDATE	47.2166666666667	30.9166666666667	RSK	1428	2663	-1035476		
UA-00724	בערעזאווקע	Berezivka	no_match	C_review					none	NO_CANDIDATE	47.2166666666667	30.9166666666667	Kagan	1428	2663	-1035476		
UA-00724	בערעזעווקע	Berezivka	no_match	C_review					none	NO_CANDIDATE	47.2166666666667	30.9166666666667	JGen	1428	2663	-1035476		
UA-00724	ברעזאווקא	Berezivka	no_match	C_review					none	NO_CANDIDATE	47.2166666666667	30.9166666666667	Kagan	1428	2663	-1035476		
UA-00725	וואהנאלוב	Voinyliv	fuzzy	C_review		3902	Vanua Levu (Fiji)	15735.0	coord_rearbitrated	REJECT	49.1333333333333	24.5	Kagan	2564	2664	-1058967		3902
UA-00725	וואהנילאוו	Voinyliv	fuzzy	C_review		3902	Vanua Levu (Fiji)	15735.0	coord_rearbitrated	REJECT	49.1333333333333	24.5	Kagan	2564	2664	-1058967		3902
UA-00725	וואהניליב	Voinyliv	fuzzy	C_review		3902	Vanua Levu (Fiji)	15735.0	coord_rearbitrated	REJECT	49.1333333333333	24.5	"SHU""M"	2564	2664	-1058967		3902
UA-00725	וואינילעוו	Voinyliv	fuzzy	C_review		3902	Vanua Levu (Fiji)	15735.0	coord_rearbitrated	REJECT	49.1333333333333	24.5	Kagan	2564	2664	-1058967		3902
UA-00725	ווינילוב	Voinyliv	fuzzy	C_review		3902	Vanua Levu (Fiji)	15735.0	coord_rearbitrated	REJECT	49.1333333333333	24.5	JGen	2564	2664	-1058967		3902
UA-00726		Ladyzhinka	fuzzy	C_review		23709	Ladyzhin (Ukraine)	75.7	coord_rearbitrated	REVIEW	48.55	30.25	JGen		2665	-1044388		23709
UA-00727		Zhabokrich	fuzzy	C_review		75893	Zhabokrych (Ukraine)		coord_rearbitrated	NO_COORD	48.3833333333333	28.9833333333333	JGen		2667	-1060603		75893
UA-00728	קארלוועטץ	Krolevets	fuzzy	C_review		19203	Krolevet︠s︡ʹ (Ukraine)	0.3	coord_rearbitrated	KEEP	51.55	33.3833333333333	"SHU""M"	7806	2668	-1043812		19203
UA-00728	קראלאוועץ	Krolevets	fuzzy	C_review		19203	Krolevet︠s︡ʹ (Ukraine)	0.3	coord_rearbitrated	KEEP	51.55	33.3833333333333	JGen	7806	2668	-1043812		19203
UA-00728	קראליעוועץ	Krolevets	fuzzy	C_review		19203	Krolevet︠s︡ʹ (Ukraine)	0.3	coord_rearbitrated	KEEP	51.55	33.3833333333333	Kagan	7806	2668	-1043812		19203
UA-00728	קראלעוויץ	Krolevets	fuzzy	C_review		19203	Krolevet︠s︡ʹ (Ukraine)	0.3	coord_rearbitrated	KEEP	51.55	33.3833333333333	"SHU""M"	7806	2668	-1043812		19203
UA-00729	באזאר	Bazar	name_exact	A_autolink	20966	20966	Bazar (Z︠H︡ytomyrsʹka oblastʹ, Ukraine)	0.8	exact_geoverified	KEEP	51.05	29.3	JGen	859	2669	-1035076		20966
UA-00730	אלטשעווסק	Voroshylivka	fuzzy	C_review		81178	Voroshylivka (Vinnyt︠s︡ʹka oblastʹ, Ukraine)		coord_rearbitrated	NO_COORD	49.05	28.3333333333333	JGen		2690	-1058879		81178
UA-00730	ווארשילבקע	Voroshylivka	fuzzy	C_review		81178	Voroshylivka (Vinnyt︠s︡ʹka oblastʹ, Ukraine)		coord_rearbitrated	NO_COORD	49.05	28.3333333333333	Or Pnei Moshe		2690	-1058879		81178
UA-00730	ווארשיליווקע	Voroshylivka	fuzzy	C_review		81178	Voroshylivka (Vinnyt︠s︡ʹka oblastʹ, Ukraine)		coord_rearbitrated	NO_COORD	49.05	28.3333333333333	https://www.hebrewbooks.org/pdfpager.aspx?req=49372&st=&pgnum=323		2690	-1058879		81178
UA-00730	ווארשילעווקע	Voroshylivka	fuzzy	C_review		81178	Voroshylivka (Vinnyt︠s︡ʹka oblastʹ, Ukraine)		coord_rearbitrated	NO_COORD	49.05	28.3333333333333	JGen		2690	-1058879		81178
UA-00731	קאזמין	Kuz'myn	fuzzy	C_review		18947	Koźmin Wielkopolski (Poland)	716.5	coord_rearbitrated	REJECT	49.7	27.0833333333333	Kagan	7434	2712	-1044335		72974|18947
UA-00731	קוזמין	Kuz'myn	fuzzy	C_review		7347	Kazimierz (Puławy, Poland)	405.4	coord_rearbitrated	REJECT	49.7	27.0833333333333	Kagan	7434	2712	-1044335		72974|18947|7347|13680
UA-00732	כירץ	Kerch	name_exact	A_autolink	10013	10013	Kerch (Ukraine)	1.7	exact_geoverified	KEEP	45.35	36.4833333333333	Kagan	7769	2714	-1041277		10013
UA-00732	כרץ	Kerch	name_exact	A_autolink	10013	10013	Kerch (Ukraine)	1.7	exact_geoverified	KEEP	45.35	36.4833333333333	Kagan	7769	2714	-1041277		10013
UA-00732	קערטץ	Kerch	name_exact	A_autolink	10013	10013	Kerch (Ukraine)	1.7	exact_geoverified	KEEP	45.35	36.4833333333333	Kagan	7769	2714	-1041277		10013
UA-00732	קערטש	Kerch	name_exact	A_autolink	10013	10013	Kerch (Ukraine)	1.7	exact_geoverified	KEEP	45.35	36.4833333333333	Kagan	7769	2714	-1041277		10013
UA-00732	קערץ	Kerch	name_exact	A_autolink	10013	10013	Kerch (Ukraine)	1.7	exact_geoverified	KEEP	45.35	36.4833333333333	Kagan	7769	2714	-1041277		10013
UA-00732	קרץ	Kerch	name_exact	A_autolink	10013	10013	Kerch (Ukraine)	1.7	exact_geoverified	KEEP	45.35	36.4833333333333	JGen	7769	2714	-1041277		10013
UA-00733	קאזעליץ	Kozelets	no_match	C_review					none	NO_CANDIDATE	50.9166666666667	31.1166666666667	JGen	7082	2715	-1043235		
UA-00733	קאזעלעץ	Kozelets	no_match	C_review					none	NO_CANDIDATE	50.9166666666667	31.1166666666667	Kagan	7082	2715	-1043235		
UA-00734	קאזאטין	Koziatyn	fuzzy	C_review		73271	Kozi︠a︡tyn (Vinnyt︠s︡ʹka oblastʹ, Ukraine)	0.0	coord_rearbitrated	KEEP	49.7166666666667	28.8333333333333	Kagan	7058	2716	-1041229		73271
UA-00735		Dzhurin	name_exact	A_autolink	26065	26065	Dz︠h︡uryn (Vinnyt︠s︡ʹka oblastʹ, Ukraine)	0.5	exact_geoverified	KEEP	48.6833333333333	28.3	JGen		2717	-1038486		26065
UA-00736	ליטשיניץ	Luchynets	fuzzy	C_review		81310	Luchinets (Ukraine)	2.0	coord_rearbitrated	KEEP	48.7166666666667	27.8333333333333	JGen		2718	-1045111		81310
UA-00737	סאמערדיק	Samhorodok	fuzzy	C_review		71154	Horodok (Khmelʹnyt︠s︡ʹka oblastʹ, Ukraine)	225.2	coord_rearbitrated	REVIEW	49.5333333333333	28.85	JGen		2720	-1052985		20620|13157|71154
UA-00739	קאליס	Kalyusyk	name_exact	A_autolink	436	436	Kalisz (Poland)	720.9	exact_geoverified	REJECT	48.96983	27.26716	Kagan	7164	2722	-1040706		436
UA-00740		Kublich	fuzzy	C_review		82232	Kublichy (Belarus)		coord_rearbitrated	NO_COORD	48.7166666666667	29.5666666666667	JGen		2723	-1043997		82232
UA-00742	פאוולאגראד	Pavlohrad	name_exact	A_autolink	20161	20161	Pavlohrad (Ukraine)	0.4	exact_geoverified	KEEP	48.5166666666667	35.8666666666667	JGen	6290	2726	-1049945		20161
UA-00743	בירדא	Berdyansk	fuzzy	C_review		677	Brody (Ukraine)	934.5	coord_rearbitrated	REJECT	46.75	36.8	Kagan	1399	2729	-1035337		20118|81303|677|9524|84544
UA-00743	בערדיאנסק	Berdyansk	fuzzy	C_review		12834	Berdi︠a︡nsʹk (Ukraine)	1.0	coord_rearbitrated	KEEP	46.75	36.8	Kagan	1399	2729	-1035337		12834
UA-00743	ברדא	Berdyansk	fuzzy	C_review		677	Brody (Ukraine)	934.5	coord_rearbitrated	REJECT	46.75	36.8	Kagan	1399	2729	-1035337		20118|81303|677|9524|84544
UA-00744	אורזיסטשוב	Rzhyshchiv	name_exact	A_autolink	13452	13452	Rz︠h︡yshchiv (Ukraine)	0.8	exact_geoverified	KEEP	49.9666666666667	31.05	Kagan	648	2731	-1052850		13452
UA-00744	אירזיסטשוב	Rzhyshchiv	name_exact	A_autolink	13452	13452	Rz︠h︡yshchiv (Ukraine)	0.8	exact_geoverified	KEEP	49.9666666666667	31.05	https://hebrewbooks.org/pdfpager.aspx?req=13455&hilite=b21024a9-3bcc-4598-bf4e-d23aa2bce7e4&st=%d7%90%d7%99%d7%a8%d7%96%d7%99%d7%a1%d7%98%d7%a9%d7%95%d7%91	648	2731	-1052850		13452
UA-00744	ארזשישטשעוו	Rzhyshchiv	name_exact	A_autolink	13452	13452	Rz︠h︡yshchiv (Ukraine)	0.8	exact_geoverified	KEEP	49.9666666666667	31.05	Kagan	648	2731	-1052850		13452
UA-00744	רעזשישטשעוו	Rzhyshchiv	name_exact	A_autolink	13452	13452	Rz︠h︡yshchiv (Ukraine)	0.8	exact_geoverified	KEEP	49.9666666666667	31.05	JGen	648	2731	-1052850		13452
UA-00745	וואכנעווקע	Vakhnivka	name_exact	A_autolink	16682	16682	Vakhnivka (Ukraine)	0.3	exact_geoverified	KEEP	49.3166666666667	28.85	JGen		2734	-1057333		16682
UA-00745	וכניבקה	Vakhnivka	name_exact	A_autolink	16682	16682	Vakhnivka (Ukraine)	0.3	exact_geoverified	KEEP	49.3166666666667	28.85	JGen		2734	-1057333		16682
UA-00746	אנטא ניווקע	Antonivka	fuzzy	C_review		79963	Antonivka (Rivne Oblast, Ukraine)		coord_rearbitrated	NO_COORD	50.8	26.5	Kagan	510	2735	-1034509		79963
UA-00746	אנטאנאווקע	Antonivka	fuzzy	C_review		79963	Antonivka (Rivne Oblast, Ukraine)		coord_rearbitrated	NO_COORD	50.8	26.5	Kagan	510	2735	-1034509		79963
UA-00746	אנטאניאווקי	Antonivka	fuzzy	C_review		79963	Antonivka (Rivne Oblast, Ukraine)		coord_rearbitrated	NO_COORD	50.8	26.5	Kagan	510	2735	-1034509		79963
UA-00746	אנטונובקה	Antonivka	fuzzy	C_review		79963	Antonivka (Rivne Oblast, Ukraine)		coord_rearbitrated	NO_COORD	50.8	26.5	JGen	510	2735	-1034509		79963
UA-00746	אנטינאווקע	Antonivka	fuzzy	C_review		79963	Antonivka (Rivne Oblast, Ukraine)		coord_rearbitrated	NO_COORD	50.8	26.5	Kagan	510	2735	-1034509		79963
UA-00746	אנטעניווקע	Antonivka	fuzzy	C_review		79963	Antonivka (Rivne Oblast, Ukraine)		coord_rearbitrated	NO_COORD	50.8	26.5	JGen	510	2735	-1034509		79963
UA-00747	טשערניחאוו	Chernyakhov	fuzzy	C_review		9159	Chernihiv (Ukraine)	217.6	coord_rearbitrated	REVIEW	50.45	28.6666666666667	Kagan	3890	2740	-1037129		82087|9159
UA-00747	טשערניכאוו	Chernyakhov	fuzzy	C_review		9159	Chernihiv (Ukraine)	217.6	coord_rearbitrated	REVIEW	50.45	28.6666666666667	Kagan	3890	2740	-1037129		82087|9159
UA-00748	סוקירניציה	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	JGen	6119	2828	-1054564		
UA-00748	סיקערניצא	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	JGen	6119	2828	-1054564		
UA-00748	סיקערניצע	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	Prenum 946	6119	2828	-1054564		
UA-00748	סיקערנעצי	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	Kagan	6119	2828	-1054564		
UA-00748	סיקרעניצע	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	Kagan	6119	2828	-1054564		
UA-00748	סעקערניצע	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	JGen	6119	2828	-1054564		
UA-00748	סערערניצא	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	Hungarian Yeshivot	6119	2828	-1054564		
UA-00748	סקערניצא	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	Hungarian Yeshivot	6119	2828	-1054564		
UA-00748	סקערניצי	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	Kagan	6119	2828	-1054564		
UA-00748	סקערניצע	Sokyrnytsia	no_match	C_review					none	NO_CANDIDATE	48.1166666666666	23.3833333333333	JGen	6119	2828	-1054564		
UA-00749	באיארקע	Boyarka	fuzzy	C_review		13619	Brok (Ostrołęka, Poland)	720.7	coord_rearbitrated	REJECT	49.3333333333333	30.6666666666667	Kagan	921	2882	-1036274		75548|6702|13619|70198|24642
UA-00750	קאכאווקע	Kakhovka	name_exact	A_autolink	17434	17434	Kakhovka (Ukraine)	2.2	exact_geoverified	KEEP	46.8166666666667	33.4833333333333	JGen	7113	2883	-1040555		17434
UA-00751	בילוזירקע גדולה	Belozërka	no_match	C_review					none	NO_CANDIDATE	49.7666666666667	26.1833333333333	RSK		2886	-1035282		
UA-00751	בילעזערקע	Belozërka	no_match	C_review					none	NO_CANDIDATE	49.7666666666667	26.1833333333333	JGen		2886	-1035282		
UA-00752	קולטשין	Kulchyny	fuzzy	C_review		74988	Letschin (Germany)	929.8	coord_rearbitrated	REJECT	49.75	26.9	Kagan	7451	2887	-1044080		74988
UA-00752	קולצ'ין	Kulchyny	fuzzy	C_review		81438	Tulʹchyn (Ukraine)	185.4	coord_rearbitrated	REVIEW	49.75	26.9	JGen	7451	2887	-1044080		84088|15319|81438
UA-00753	באריספאל	Boryspil	fuzzy	C_review		20524	Boryspilʹ (Ukraine)	0.0	coord_rearbitrated	KEEP	50.35	30.95	Kagan	1086	2888	-1036130		20524
UA-00753	בארישפאליע	Boryspil	fuzzy	C_review		20524	Boryspilʹ (Ukraine)	0.0	coord_rearbitrated	KEEP	50.35	30.95	Kagan	1086	2888	-1036130		20524
UA-00754	אלעפאליע	Olhopil	fuzzy	C_review		20435	Olʹhopilʹ (Ukraine)	0.5	coord_rearbitrated	KEEP	48.2	29.5	JGen	402	2889	-1049259		20435
UA-00755	יאלטעשקעוו	Yaltushkiv	fuzzy	C_review		70886	Yaltushkiv (Ukraine)	1.1	coord_rearbitrated	KEEP	48.9833333333333	27.5	JGen		2890	-1059339		70886
UA-00756	וואלקיוויניץ	Vovkovyntsi	fuzzy	C_review		70470	Vovkovyntsi (Ukraine)	0.5	coord_rearbitrated	KEEP	49.20433	27.65501	Or Pnei Moshe		2891	-1058636		70470
UA-00757	אולאנאוו	Ulaniv	fuzzy	C_review		83137	Ulaniv (Ukraine)		coord_rearbitrated	NO_COORD	49.7	28.1333333333333	Kagan	133	2892	-1057102		83137
UA-00757	אוקראאינע	Ulaniv	fuzzy	C_review		2324	Ukraine, Western	156.5	coord_rearbitrated	REVIEW	49.7	28.1333333333333	Kagan	133	2892	-1057102		83137|5826|21515|9105|2324
UA-00757	אילענעוו	Ulaniv	fuzzy	C_review		83137	Ulaniv (Ukraine)		coord_rearbitrated	NO_COORD	49.7	28.1333333333333	JGen	133	2892	-1057102		83137
UA-00757	אלאהנוב	Ulaniv	fuzzy	C_review		83137	Ulaniv (Ukraine)		coord_rearbitrated	NO_COORD	49.7	28.1333333333333	Kagan	133	2892	-1057102		83137
UA-00757	אלאנעוו	Ulaniv	fuzzy	C_review		83137	Ulaniv (Ukraine)		coord_rearbitrated	NO_COORD	49.7	28.1333333333333	JGen	133	2892	-1057102		83137
UA-00758	ליפשא	Lypcha	no_match	C_review					none	NO_CANDIDATE	48.2666666666667	23.3833333333333	JGen	4480	2893	-1044773		
UA-00758	ליפשע	Lypcha	no_match	C_review					none	NO_CANDIDATE	48.2666666666667	23.3833333333333	JGen	4480	2893	-1044773		
UA-00760	סטעמפעניץ	Stepantsi	fuzzy	C_review		27177	Stepantsy (Ukraine)	0.6	coord_rearbitrated	KEEP	49.7	31.3	JGen	5785	2898	-1055283		27177|13168
UA-00760	סטעפעניץ	Stepantsi	fuzzy	C_review		27177	Stepantsy (Ukraine)	0.6	coord_rearbitrated	KEEP	49.7	31.3	JGen	5785	2898	-1055283		27177|13168
UA-00761	קריזשאפאל	Kryzhopil	name_exact	A_autolink	26773	26773	Kryzhopil (Ukraine)	1.5	exact_geoverified	KEEP	48.3833333333333	28.8833333333333	JGen		2899	-1043973		26773
UA-00762	סנאווסק	Shchors	name_exact	A_autolink	26086	26086	Snovsk (Ukraine)	0.8	exact_geoverified	KEEP	51.8166666666667	31.9333333333333	Kagan	5950	2900	-1053572		26086
UA-00763	קראקאוויטץ	Krakovets	fuzzy	C_review		15899	Krakovet︠s︡ʹ (Ukraine)	1.1	coord_rearbitrated	KEEP	49.9666666666667	23.1666666666667	Kagan	7840	2901	-1043295		15899
UA-00763	קראקאוויעץ	Krakovets	fuzzy	C_review		15899	Krakovet︠s︡ʹ (Ukraine)	1.1	coord_rearbitrated	KEEP	49.9666666666667	23.1666666666667	Kagan	7840	2901	-1043295		15899
UA-00763	קראקובייץ	Krakovets	fuzzy	C_review		15899	Krakovet︠s︡ʹ (Ukraine)	1.1	coord_rearbitrated	KEEP	49.9666666666667	23.1666666666667	JGen	7840	2901	-1043295		15899
UA-00763	קראקוויץ	Krakovets	fuzzy	C_review		15899	Krakovet︠s︡ʹ (Ukraine)	1.1	coord_rearbitrated	KEEP	49.9666666666667	23.1666666666667	Kagan	7840	2901	-1043295		15899
UA-00763	קראקיוויץ	Krakovets	fuzzy	C_review		15899	Krakovet︠s︡ʹ (Ukraine)	1.1	coord_rearbitrated	KEEP	49.9666666666667	23.1666666666667	Kagan	7840	2901	-1043295		15899
UA-00764		Dymer	fuzzy	C_review		14340	Dāmūr (Lebanon)	1941.5	coord_rearbitrated	REJECT	50.7833333333333	30.3	JGen		2902	-1038422		14340|2949|9126|17400
UA-00765	זאניב	Kaniv	name_exact	A_autolink	14420	14420	Kaniv (Ukraine)	1.0	exact_geoverified	KEEP	49.75	31.4666666666666	RSK	7261	2905	-1040899		14420
UA-00765	קאנוב	Kaniv	name_exact	A_autolink	14420	14420	Kaniv (Ukraine)	1.0	exact_geoverified	KEEP	49.75	31.4666666666666	RSK	7261	2905	-1040899		14420
UA-00765	קאניוב	Kaniv	name_exact	A_autolink	14420	14420	Kaniv (Ukraine)	1.0	exact_geoverified	KEEP	49.75	31.4666666666666	RSK	7261	2905	-1040899		14420
UA-00765	קאנעוו	Kaniv	name_exact	A_autolink	14420	14420	Kaniv (Ukraine)	1.0	exact_geoverified	KEEP	49.75	31.4666666666666	Kagan	7261	2905	-1040899		14420
UA-00765	קינעוו	Kaniv	name_exact	A_autolink	14420	14420	Kaniv (Ukraine)	1.0	exact_geoverified	KEEP	49.75	31.4666666666666	Kagan	7261	2905	-1040899		14420
UA-00766	טאקמאק	Tokmak	fuzzy	C_review		76965	Tokmak (Ukraine)	0.5	coord_rearbitrated	KEEP	47.25	35.7	Kagan	3394	2906	-1056385		76965|75617
UA-00767	סווינעך	Pryvitne	fuzzy	C_review		24001	Swiniuchy (Ukraine)		coord_rearbitrated	NO_COORD	50.6333333333333	24.75	JGen		2907	-1051602		24001
UA-00768	פיאטיר	Pyatyhory	fuzzy	C_review		72426	Fitero (Spain)	2576.2	coord_rearbitrated	REJECT	49.35	29.9333333333333	JGen		2908	-1051868		72426
UA-00769	אסטער	Oster	name_exact	A_autolink	20545	20545	Oster (Ukraine)	0.2	exact_geoverified	KEEP	50.95	30.8833333333333	JGen		2909	-1049587		20545
UA-00770	אוסובה וישקה	Osova	name_exact	A_autolink	23472	23472	Osova (Latvia)	589.5	exact_geoverified	KEEP	51.0833333333333	25.9666666666666	JGen		2910	-1049557		23472
UA-00771		Zhyvotiv	no_match	C_review					none	NO_CANDIDATE	49.2666666666667	29.5333333333333	JGen		2911	-1048981		
UA-00772	מילטשין	Yemilchyne	fuzzy	C_review		74988	Letschin (Germany)	944.6	coord_rearbitrated	REJECT	50.8666666666666	27.8	JGen		2912	-1059712		74988
UA-00774	לאכוויץ	Lokhvytsia	fuzzy	C_review		1657	Lokhvyt︠s︡i︠a︡ (Ukraine)	0.6	coord_rearbitrated	KEEP	50.3666666666666	33.2666666666667	JGen		2914	-1044941		1657
UA-00774		Lokhvytsia	fuzzy	C_review		1657	Lokhvyt︠s︡i︠a︡ (Ukraine)	0.6	coord_rearbitrated	KEEP	50.3666666666666	33.2666666666667	JGen		2914	-1044941		1657
UA-00774		Lokhvytsia	fuzzy	C_review		1657	Lokhvyt︠s︡i︠a︡ (Ukraine)	0.6	coord_rearbitrated	KEEP	50.3666666666666	33.2666666666667	JGen		2914	-1044941		1657
UA-00776	בארשטשיווקע	Borshchahivka	fuzzy	C_review		19333	Borshchiv (Ternopilʹsʹka oblastʹ, Ukraine)	265.1	coord_rearbitrated	REVIEW	49.4833333333333	29.5333333333333	JGen		2917	-1036201		19333
UA-00777	נאווא קאנסטאנטינאוו	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	Kagan	7255	2918	-1048924		82508|19134
UA-00777	נייקאסנטין	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	JGen	7255	2918	-1048924		19134
UA-00777	קאנסטאנטין	Novokostyantyniv	name_exact	A_autolink	388	388	Konstantynów Łódzki (Poland)	643.5	exact_geoverified	REJECT	49.4833333333333	27.7333333333333	Kagan	7255	2918	-1048924		388
UA-00777	קאנסטאנטין חדש	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	Kagan	7255	2918	-1048924		19134|388
UA-00777	קאסטאטין	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	Kagan	7255	2918	-1048924		19134
UA-00777	קאסטינטין חדש	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	Or Pnei Moshe	7255	2918	-1048924		19134
UA-00777	קאסנטין חדש	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	RSK	7255	2918	-1048924		19134
UA-00777	קאסניטין חדש	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	HareiBesamim	7255	2918	-1048924		19134
UA-00777	קוסטאנטין	Novokostyantyniv	fuzzy	C_review		19134	Starokosti︠a︡ntyniv (Ukraine)	47.7	coord_rearbitrated	KEEP	49.4833333333333	27.7333333333333	RSK	7255	2918	-1048924		19134|533|17880
UA-00778	באבריניץ	Bobrynets	fuzzy	C_review		83941	Abriņi (Latvia)		coord_rearbitrated	NO_COORD	48.05	32.1666666666667	Kagan	815	2919	-1035801		83941
UA-00778	באברינץ	Bobrynets	no_match	C_review					none	NO_CANDIDATE	48.05	32.1666666666667	RSK	815	2919	-1035801		
UA-00778	בעבריגל	Bobrynets	no_match	C_review					none	NO_CANDIDATE	48.05	32.1666666666667	RSK	815	2919	-1035801		
UA-00779	לאנצקריניא	Zarechanka	name_exact	A_autolink	23180	23180	Zarichanka (Ukraine)	1.4	exact_geoverified	KEEP	48.9	26.3833333333333	JGen		2920	-1060209		23180
UA-00780	יאנעוו	Ivano-Frankove	fuzzy	C_review		12867	Ivano-Frankivsʹk (Ukraine)	131.2	coord_rearbitrated	REVIEW	49.9166666666667	23.7333333333333	JGen	3976	2921	-1061265		12867|11563
UA-00780	יאנוב	Ivano-Frankove	name_exact	B_review	769	769	Janów Lubelski (Poland)	128.7	exact_geoverified	REVIEW	49.9166666666667	23.7333333333333	"SHU""M"	3976	2921	-1061265		769|852|27126
UA-00780	יאניב	Ivano-Frankove	fuzzy	C_review		12867	Ivano-Frankivsʹk (Ukraine)	131.2	coord_rearbitrated	REVIEW	49.9166666666667	23.7333333333333	"SHU""M"	3976	2921	-1061265		12867|11563
UA-00781	וואזניסענסץ	Voznesensk	fuzzy	C_review		80978	Voznesensk (Mykolaïvsʹka oblastʹ, Ukraine)	3.0	coord_rearbitrated	KEEP	47.55	31.3333333333333	RSK	2547	2922	-1059003		80978
UA-00781	וואזנעסענסק	Voznesensk	fuzzy	C_review		80978	Voznesensk (Mykolaïvsʹka oblastʹ, Ukraine)	3.0	coord_rearbitrated	KEEP	47.55	31.3333333333333	Kagan	2547	2922	-1059003		80978
UA-00782	סאסניצע	Sosnytsia	fuzzy	C_review		73989	Sosnyt︠s︡i︠a︡ (Ukraine)	1.2	coord_rearbitrated	KEEP	51.5333333333333	32.5	JGen	5620	2926	-1054749		73989
UA-00783	קראס	Krasne	name_exact	B_review	27161	27161	Krasne (Ukraine)	449.8	exact_geoverified	KEEP	48.9	28.4	Kagan	7833	2927	-1043526		19756|27161
UA-00783	קראסנע	Krasne	name_exact	B_review	27161	27161	Krasne (Ukraine)	449.8	exact_geoverified	KEEP	48.9	28.4	JGen	7833	2927	-1043526		19756|27161
UA-00784		Rosava	fuzzy	C_review		23472	Osova (Latvia)	629.6	coord_rearbitrated	REJECT	49.7	30.95	JGen		2928	-1052418		6339|23472
UA-00785	פעטשערא	Pechora	name_exact	A_autolink	22397	22397	Pechera (Ukraine)	2010.6	exact_geoverified	REJECT	48.8333333333333	28.7	Kagan	6667	2930	-1050048		22397
UA-00785	פעטשריא	Pechora	name_exact	A_autolink	22397	22397	Pechera (Ukraine)	2010.6	exact_geoverified	REJECT	48.8333333333333	28.7	Kagan	6667	2930	-1050048		22397
UA-00786	מירגאראד	Myrhorod	name_exact	B_review	26508	26508	Myrhorod (Ukraine)	0.7	exact_geoverified	KEEP	49.9666666666667	33.6	JGen		2931	-1046747		14421|26508
UA-00787		Medvin	name_exact	A_autolink	20739	20739	Medvyn (Bohuslavsʹkyĭ raĭon, Ukraine)	0.8	exact_geoverified	KEEP	49.3833333333333	30.7833333333333	JGen		2932	-1046393		20739
UA-00789	אבוכעוו	Obukhiv	fuzzy	C_review		90112	Obukhiv (Ukraine)	1.3	coord_rearbitrated	KEEP	50.1	30.6333333333333	JGen		2935	-1049050		90112
UA-00790	האראל	Khorol	fuzzy	C_review		15173	Hîrlău (Romania)	536.5	coord_rearbitrated	REJECT	49.7833333333333	33.2833333333333	Kagan	4136	2936	-1041516		15173|81352|77659|21614|78902
